,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible,
0,-0.30688847715231093,0.6019956932492969,-0.4493257830536821,0.23934668942821236,0.09017419906367286,0.6684434264658763,-0.409884910995308,0.3448471315375694,-0.15070229330799467,-0.33380095006132005,-0.04930229488658466,0.3075599120016863,-0.3072779270661533,-0.026902033964313676,0.24514108353466302,-0.6272242671586892,0.0214038716716054,0.5191011429602521,-0.11409976455834792,0.34823807792951933,-0.4425766246095747,-0.3246642258545709,0.14101723411865907,0.2224688866717459,,,
1,-0.2914223096185592,0.6034167115852693,-0.4513034957915978,0.2044720204656898,0.10622627753407388,0.6802820398060512,-0.42435468805642595,0.34082262707324795,-0.1669743897124467,-0.3364360232075395,-0.04312144880503388,0.30664582797552575,-0.4970845265727085,-0.014454646468016641,0.20788183019382056,-0.5939831984317413,-0.018691784117225718,0.5231264722873767,-0.04478385100105886,0.39235139917643935,-0.39348443629151675,-0.32610806508608314,0.13491632727660452,0.22984303554483954,,,
2,-0.27685959282655737,0.602821248677365,-0.45047497682197457,0.17079554754648774,0.11884530159829376,0.6884260526940871,-0.43797125386693025,0.3360812043653121,-0.1817514474025197,-0.33804938397411644,-0.03606863742864452,0.30591008960075494,-0.6351749449626883,-0.0033985355320717003,0.17448384056814947,-0.5589473715911908,-0.052938178831311467,0.5235246965639817,0.02329272225236312,0.43070673919782765,-0.3495837937741867,-0.327347187629324,0.12724553463777633,0.2366875359310452,,,
3,-0.2630826584223577,0.6004010935852517,-0.4471037466596375,0.13833128544495388,0.128022331344394,0.6928907145700529,-0.4507101798507698,0.33080635314999673,-0.1947377263392892,-0.33865990619121633,-0.02816964260858812,0.30534076823932566,-0.7272376919441239,0.005806607753825466,0.14647989300350894,-0.5219967445010781,-0.081278279291635,0.5201854880806469,0.08998841673536773,0.46252604240558837,-0.3109148556795015,-0.32840844139498726,0.11821449846114729,0.24300417147468356,,,
4,-0.249829886926085,0.5965726355329617,-0.44175709429366106,0.10710894279616867,0.13374344757880685,0.6937840070014698,-0.46248508147456846,0.32522267265204263,-0.20534095518151563,-0.3383024305933753,-0.0194715386701374,0.30492268198826533,-0.7792791446977234,0.013069917520752039,0.12426849165189502,-0.48304547322051083,-0.10371339651415445,0.5130666742336534,0.15500669607254758,0.48720625627497216,-0.27759258186224245,-0.32930137814893345,0.10804131716403553,0.2488087133465786,,,
5,-0.23669218962157157,0.5919745754273089,-0.4353139304477449,0.07716599680821346,0.13600884975773475,0.6913506976212886,-0.4731578846101402,0.31958906814085464,-0.2127273347840969,-0.337034943146464,-0.010043975091829749,0.30462880372360335,-0.7969738696622253,0.018468343425914746,0.10769972899531521,-0.4420660921685161,-0.1203423229232663,0.5022432430479833,0.21783708733896412,0.5043838742920024,-0.2498498304677227,-0.33002268982546334,0.09696868249094659,0.2541253815590703,,,
6,-0.22319404591874603,0.5873680908488284,-0.4288354996455126,0.04852879794340126,0.13485950476050657,0.6859990619476379,-0.48258612235850373,0.3141648192891924,-0.2160350510007749,-0.33494210064865293,9.343516026216747e-06,0.3044238480334889,-0.786288358268686,0.022141554367669514,0.09639864104670837,-0.3991177139457376,-0.13139904099621014,0.48795238821844555,0.2777559526205342,0.5140245510487158,-0.22789703473684708,-0.3305551898183434,0.0852646546614213,0.25898524907372544,,,
7,-0.2089093024893467,0.583473624405878,-0.4233403624861386,0.021192286554762907,0.13040121697917084,0.6783042015490255,-0.4906790174154877,0.30916413830297373,-0.21466879574972653,-0.33213656130577685,0.01054969540197881,0.30426043403392233,-0.7540627933411781,0.024278741903106305,0.08981360197315769,-0.3543678138833669,-0.1372714201836589,0.47061124423456113,0.33389674387371415,0.5164917138004552,-0.21167872525089604,-0.33087775908562433,0.07321575650738676,0.263423050016766,,,
8,-0.19356740598535904,0.5808109474780032,-0.4195738879092512,-0.004897469612342387,0.12282050645691012,0.668976486175306,-0.4974428409086301,0.30471652595447507,-0.20855335623777094,-0.3287545946801326,0.021405522228010287,0.3040809205438424,-0.7079994777645688,0.02514381740924798,0.08714622411330097,-0.30810614328262187,-0.13850050760625154,0.4508093788737104,0.38535262045697216,0.5125640786239307,-0.20067673206353043,-0.33097085594118736,0.061126409729268305,0.2674720164981468,,,
9,-0.17713198483144332,0.5795879543140123,-0.41784135323310734,-0.029850417134310914,0.11238832732153337,0.6588106163918985,-0.5030151799847393,0.3008528277316245,-0.19828647849339687,-0.3249507424390182,0.03238057408221939,0.3038212432693912,-0.6560241788009694,0.025076912155398645,0.08735255515542617,-0.2607410885452248,-0.13576309034689948,0.42926927542592375,0.43126869346150154,0.5033801957931314,-0.19389600803708573,-0.33081602313104697,0.049312522309242324,0.27116125008308023,,,
