,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible,
2614,0.23597875237600374,0.1092297408663625,0.03480487738370086,-0.3386017896195208,0.3427153351958363,0.07251534113085678,-0.6148653634634211,0.03965983080305846,-0.03681340632003882,-0.07452723809810502,0.02751255012374476,0.3133050944376927,0.11719240636345907,0.06372779654737681,-0.24908945496905688,0.043556553547715815,0.3775934127162395,0.15978588340202093,0.06007823536595369,0.05048360183780698,0.05879168119559908,0.7053966381727559,-0.1353585601346845,0.6534240150622193,B,True,Jeleń
2615,0.24852548531941587,0.11471623243157714,0.02992712101656103,-0.3622119101940424,0.33881357296039516,0.07810782617855128,-0.6194793405803053,0.03907786892348164,-0.04225932472897842,-0.06898723078180502,0.03100015476726603,0.32302201284172116,0.12912380793419098,0.06464524282258988,-0.24988522705653726,0.05744612309573127,0.3935524856830681,0.16753469403884802,-6.47253435770434e-06,0.044642709476474085,0.03910450964312129,0.7150701233251275,-0.14198163475455083,0.6605760532795211,B,True,
2616,0.2624129949984837,0.11945716530306072,0.025707129742405854,-0.38483823726556265,0.3350853661149671,0.08166936467620411,-0.6236562742720464,0.038879852337027954,-0.04708733058569614,-0.06368809998143299,0.033373496022105265,0.3320581647064633,0.13523683856767454,0.06204071686916923,-0.24762591776063148,0.0687858363919025,0.4121140169777602,0.174571725023134,-0.06585126450388856,0.03388379907555894,0.016241623653809878,0.723188686152415,-0.14875868192428487,0.6665953834778962,B,True,
2617,0.2770666709348335,0.12355068673470493,0.022059744769037826,-0.406354553910628,0.33176775410948167,0.08338234981092985,-0.6274171171608819,0.0390082298992358,-0.051217987461340875,-0.05867805151018268,0.03472697907464073,0.3403682545741531,0.1363469609272574,0.0547713966772263,-0.24131665907152589,0.07814163125241147,0.4328615099805213,0.1792048196714262,-0.1367250442114818,0.01764585160575094,-0.008490275014903514,0.7296941397506596,-0.155591328335138,0.6714791893768397,B,True,
2618,0.2919074961280175,0.12719332008245288,0.018811294515442833,-0.4266916817702352,0.3291545074366391,0.08364148439320407,-0.6307543260046545,0.03935940955007533,-0.05459251731722703,-0.05401286783332193,0.03517431343265032,0.34790832165981245,0.13369604684968261,0.04187900967818314,-0.23011505402005894,0.086061350815265,0.4551262110679266,0.1797399525838923,-0.2118655528592378,-0.003961848486765063,-0.03359402757263141,0.734548014163779,-0.16240699196131503,0.6752545072691956,B,True,
2619,0.3064559556889237,0.13062944657335218,0.015744650875311406,-0.4458406657170053,0.3275449243753259,0.08299728379938665,-0.6336330468504707,0.03979568573515091,-0.05717798114149886,-0.04973668676293119,0.03483940590325596,0.35464474889257636,0.12894283378651927,0.022571548079123094,-0.21331340118557063,0.09303613990088366,0.47800617313979665,0.1746877649660299,-0.2905258985602982,-0.030020832339297976,-0.05763643775805394,0.7377409328876718,-0.1691416878713371,0.6779763485008188,B,True,
2620,0.3203832377833511,0.13407020723945706,0.012671608282281088,-0.4638427776942463,0.3271923143028561,0.08206994487503905,-0.6359912740490288,0.040161820125759196,-0.0589833929211695,-0.04587730630661868,0.0338457784898305,0.3605584337681558,0.12405863398674422,-0.003700303464635901,-0.19040727218026166,0.099473887898466,0.5004026930961534,0.16298544953775962,-0.37195526732917117,-0.05878637964684785,-0.07942017033029458,0.7393084740593976,-0.17572685071462257,0.6797278872226105,B,True,
2621,0.33350819171032,0.13772033536438943,0.009409205766329087,-0.4807941621882821,0.32823997225393264,0.08150015590081505,-0.6377399546077701,0.04031233027493575,-0.060033452905350226,-0.042451540868986726,0.032296109659352146,0.36564603960458,0.12110632577199487,-0.037076457106424376,-0.16124886756061174,0.10567185029832227,0.5211007101896974,0.14419893095713698,-0.4552814208644588,-0.08783301769903418,-0.09804781670099649,0.7393191650266913,-0.18207643908001003,0.6806078810042631,B,True,
2622,0.345749936467902,0.14187175538008434,0.005695822501772474,-0.496842914618144,0.33068256989857137,0.08192604593420816,-0.6387582972682213,0.04013584723008057,-0.060332742936787365,-0.039460983750471246,0.030266911223879145,0.3699237493094112,0.1219863609339622,-0.07702070793117022,-0.12629496607431512,0.11180719067577027,0.5388757594249216,0.11867719999844839,-0.5392940809702045,-0.11438270496295899,-0.11285500685738115,0.7378969158531052,-0.18809222059472364,0.6807338626188331,B,True,
2623,0.3570831700906434,0.14694263008380104,0.0011558835826863678,-0.5121791523380897,0.33434153694795077,0.08394100175195596,-0.6388822936592322,0.0395704018871299,-0.05984940931760119,-0.03690165169998205,0.027796855960168454,0.37342392869777563,0.1281508486493188,-0.12217116255242078,-0.08675430444082799,0.11793688113307255,0.5526444395294408,0.0875952098755095,-0.6222230202156964,-0.135819998992887,-0.12331088918303035,0.7351850030265514,-0.19367758364966958,0.6802284341442844,B,True,
2624,0.367518240798123,0.15344703825714734,-0.004673889727135561,-0.5270122686140606,0.33884562842152866,0.08804110670128518,-0.6378914654466239,0.03861253903796813,-0.05850872577466937,-0.034764137464944445,0.02488478945697392,0.37619846317433403,0.14028845061610284,-0.1705058248011988,-0.04444742293100945,0.12401482628648508,0.5616518603420049,0.05286539884533248,-0.7016663068194751,-0.15029516179408364,-0.12904388043432757,0.7313625440646401,-0.1987517719326527,0.6792168261870528,B,True,
2625,0.377113655831806,0.1619103008475078,-0.012269501354323809,-0.5415336792937844,0.34363092464704237,0.09455860089776147,-0.6354893006017182,0.037326452812318944,-0.05618082887705911,-0.03304978009572479,0.021486908220886836,0.3783069125122822,0.1580868710883272,-0.21978719487160125,-0.001402578721616754,0.12992255203956038,0.5656396760067535,0.016906633424151662,-0.7747570902863247,-0.15721259115337327,-0.12998613883150056,0.7266047130954052,-0.20326926312458082,0.6778122532234208,B,True,
2626,0.38599771605696565,0.17276579905466827,-0.022027877256448947,-0.5558735919293527,0.3479679288103201,0.10359975387686116,-0.6312873619069889,0.035855956887902884,-0.0526761843106498,-0.03177444479666558,0.01752086424965893,0.3798135078395759,0.18011124626708286,-0.2680840917854538,0.04062743583450734,0.1354976294104877,0.5649410838195223,-0.01765899441537233,-0.8385487814982562,-0.15740883553056761,-0.1265299713229291,0.7210788850986098,-0.20722759084593767,0.6761117830547783,B,True,
2627,0.3943599303519336,0.18622621863575195,-0.03415023905179149,-0.5700557152205017,0.3509962723345357,0.11499813670904158,-0.6248041639173751,0.034437021654249333,-0.04781826014353685,-0.03095926822355166,0.012870318543228843,0.3807837315399112,0.20377956917214046,-0.3141291773923528,0.08049629017931381,0.14054460102964472,0.5604915673859652,-0.04830634562333236,-0.8904983924325014,-0.1529365614423761,-0.1195850557550141,0.7149299139179963,-0.21066988150428245,0.6741828186612002,B,True,
2628,0.40240322616548463,0.20218085429417987,-0.048546855969023306,-0.5839598713578042,0.35180874292899267,0.12830645013544295,-0.6154799016623596,0.033399881568730416,-0.04155682718948672,-0.03064059118632978,0.007388725007252184,0.38127372328746234,0.22542622034860083,-0.35732335523047043,0.11766935971011638,0.14482943077751465,0.5536956432062659,-0.07285262890258704,-0.9288832644994306,-0.14651111684239093,-0.110482993261806,0.7082725083747736,-0.21367315660854225,0.672062722697381,B,True,
2629,0.4102433670968635,0.22016999298895068,-0.06480956752531408,-0.5973058096299321,0.34953528414416657,0.14285123016915335,-0.6027103256669081,0.033158808596318146,-0.034065166784850054,-0.030853618844635444,0.0009137605936822002,0.381330947383278,0.24049629927587657,-0.3973470693471689,0.1518796086476859,0.14807405298067033,0.5462301365541471,-0.08962687995587937,-0.9530343476823419,-0.14081051886770268,-0.10071818462820747,0.70117957736065,-0.21634114503441804,0.6697561889641608,B,True,
2630,0.4177565725195693,0.23940881426417437,-0.08222916931774804,-0.6096629451246809,0.3434407289109829,0.15784277996727658,-0.5858940744915935,0.034182855261610134,-0.0257978062842652,-0.031639421059709516,-0.006727543982577244,0.38098818672773027,0.24399024629710864,-0.433458756950048,0.18252489544861517,0.14996602954400506,0.539779555495935,-0.09758886298569325,-0.9633554252504366,-0.13784830668948678,-0.09152528838427065,0.6936920444963317,-0.2187815218648369,0.6672403117134362,B,True,
2631,0.42438887153603666,0.2588784289070467,-0.09987699058335908,-0.6204892463696137,0.33298440845165445,0.17252360477419026,-0.5644892046365715,0.036948401697745936,-0.01747682164978759,-0.03301728693683148,-0.015689687426680532,0.3802688815116704,0.2313783127263782,-0.46369097179835606,0.20800206851554348,0.15019197657080174,0.5358074560832766,-0.09641153358475574,-0.9611690374359813,-0.13860057680206528,-0.08340695747351434,0.6858128892317203,-0.2211004118870309,0.664478291546615,B,True,
2632,0.42894379390121995,0.2775389794922587,-0.11680062949926373,-0.6291908764804057,0.31786001502646033,0.18633505706132203,-0.5380673988984919,0.04188193611634694,-0.009955945982971781,-0.034988792826432635,-0.02609798749282799,0.3791911332347955,0.20010929886023887,-0.4843420623894684,0.2253044150626866,0.14849540759805757,0.5353742230895524,-0.08653498398093884,-0.9484493929470036,-0.142958507101283,-0.07577254053443239,0.6775528025341098,-0.22339273547842387,0.6614436554269538,B,True,
2633,0.4293944531780449,0.29458457723034637,-0.1322600517642567,-0.6351889312476364,0.2979878516355865,0.19903462837202812,-0.5063580934675085,0.04931353251620396,-0.004003236737751936,-0.03752076756943412,-0.03802587756308706,0.37777546249123173,0.15135801117746062,-0.4903719883463027,0.2303403967708464,0.14474570244548723,0.5390678292400202,-0.06919549382465129,-0.9274767099139123,-0.14997004287839244,-0.0668502639127716,0.6689202845988071,-0.2257398831630879,0.6581277667609056,B,True,
2634,0.4228027510230026,0.30965388518235915,-0.14592197640386118,-0.6379754982341832,0.27350135447857826,0.21073578054135433,-0.4692857366613018,0.05945223633691965,-7.865853139543688e-05,-0.04054036004589656,-0.05148400387450891,0.3760543185131544,0.09092968659511769,-0.4771585807969576,0.21929541384494833,0.13900356664276203,0.5470125381262567,-0.046386730522981146,-0.9004670383615966,-0.15825534415868892,-0.0540589180081571,0.6599514393481489,-0.22821013841965965,0.6545589761055497,B,True,
2635,0.40544054232858207,0.3229461156701001,-0.1579650375393118,-0.6371535966433317,0.2447238278129935,0.2218505462917757,-0.42699320285306686,0.07238453475376683,0.0018412538727530237,-0.04393875122603619,-0.06641387625727158,0.37407558268685825,0.02821105678372704,-0.4431732660187354,0.19072993770249558,0.13154554760283,0.5589445526163224,-0.020708413134141734,-0.8692751880281946,-0.1664381904450758,-0.034925242070399154,0.6507161962239416,-0.23086043938099654,0.6507992416319857,B,True,
2636,0.37321476510124363,0.3352519962925453,-0.169105150975295,-0.6324584681341194,0.2121588415629343,0.23295682137811946,-0.37982975210540937,0.0880839093118908,0.002390390666411113,-0.0475855108241543,-0.08269511527195128,0.37190190121636246,-0.026883971944988594,-0.39196472867725196,0.14729340154472403,0.1228104723833523,0.5743049096997712,0.0049413539677629625,-0.8353202513555136,-0.1734672423802467,-0.008400575397271348,0.6412907940913126,-0.23374603294828689,0.6469324884992491,B,True,
2637,0.3225098821943331,0.347861522663534,-0.1805082395607991,-0.6237562783278664,0.17649910712006212,0.24460921593380114,-0.3282947390984349,0.10640350831776635,0.002852707688355549,-0.051353564655470696,-0.10015936927843672,0.36959683789322906,-0.06752462079981558,-0.33177659609015464,0.09571285319031042,0.11324087657988402,0.5923478365542936,0.027839717731669156,-0.7998177574365882,-0.17877986934267065,0.02408939938167065,0.6317625133062013,-0.23692117947091162,0.6430509029558553,B,True,
2638,0.25147577977885693,0.3622315493103274,-0.19348540238870005,-0.6110193111053341,0.13866712366831635,0.25713614778634786,-0.2729531218607093,0.12703154470224165,0.004972243014865763,-0.05514287379260452,-0.11860730993483648,0.36721453038244967,-0.0917130025348658,-0.2727318835147603,0.04466165274600131,0.10307856184095221,0.6121957733674368,0.04595445589463765,-0.7640998481440564,-0.18229987736575792,0.05883533243193817,0.6222012833104142,-0.24043034424816911,0.6392318388396623,B,True,
2639,0.16154201890295616,0.3794570324280988,-0.20901079823301638,-0.5942862302289817,0.09985355213260849,0.2704768254576977,-0.2143549707043929,0.14941221133447757,0.010523355347278773,-0.058915419375150324,-0.1378313356186588,0.3647833404807841,-0.10128286635070338,-0.22332481143583793,0.0016819831723606793,0.09222842532568998,0.6328431669146943,0.058285378135929156,-0.7297184207513394,-0.18428549107830472,0.09140418101259118,0.6126533732083046,-0.24430178494252952,0.6355312462566938,B,True,
