,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible,
0,0.03356376790387694,-0.06287600288772044,0.41619694959006703,0.1009788222879151,0.3297843901244788,-0.5328578308469274,-0.3204837565671923,0.04326127017215753,0.20848877203663196,-0.47006610535709303,-1.1350814198034977,-0.16918779405031237,-0.3053803681075181,0.23714405563695395,-0.404084563455514,0.2643551590578215,-0.21243224398560068,-0.37126101133646605,0.7130038830491054,-0.4528872150169959,0.7693089768284236,-0.7076637804706261,-1.2162563951693162,-0.23846010288060426,,,
1,0.05659327570986017,-0.08802744530192896,0.4429961279063426,0.04037396791037562,0.2982320715088098,-0.5348627086203708,-0.3339806342811197,0.05530580474535496,0.19471060952900965,-0.4671585015612819,-1.1282362100495997,-0.14984688383516886,-0.2796969497856642,0.22831463993175594,-0.38669073688654054,0.26461610074419917,-0.1679274841289763,-0.30621588490961515,0.6876629251560278,-0.3836598181394797,0.7424762641408353,-0.7072293503857183,-1.2336348047373669,-0.24036071671710313,,,
2,0.08092429956128377,-0.10252629200733221,0.45810630987656564,0.011552741177923487,0.2700719330246588,-0.5291857515585934,-0.34326623617777896,0.06508180798910002,0.18303604213302194,-0.46491154114628885,-1.1200290675941815,-0.12855484883704538,-0.2546820549510288,0.22471635152241354,-0.37958106053843343,0.29539492431583536,-0.1295932818856136,-0.23562275443941727,0.6604772521065423,-0.3082575132032995,0.7151523171679501,-0.7048296663826696,-1.2508822319360506,-0.24150989997698158,,,
3,0.10665352708119125,-0.11635346936811608,0.4722858077769092,-0.014521365904086814,0.24248285189544938,-0.526850892845891,-0.3510863819096396,0.07284732939369709,0.17617946683475094,-0.46406324426410994,-1.109994844872361,-0.10534730813599014,-0.23088086636313054,0.22203915821291464,-0.3742836515701642,0.32576944258858553,-0.1005551949354011,-0.17618086119329235,0.6269453234160389,-0.24146126923825006,0.6907228325118429,-0.7006541864228659,-1.2678706892854148,-0.24188122656150546,,,
4,0.13374405720086413,-0.12976036708617678,0.48581959315748335,-0.03787434559287284,0.21543469598771625,-0.5279166592684525,-0.357418411935043,0.07863500623456465,0.17401373616139137,-0.4651159921022471,-1.0976726431939827,-0.08026004764615025,-0.20870848696199196,0.21951546386068288,-0.3692840536658504,0.35575324523821883,-0.08028719107602511,-0.12802858266713824,0.587267916243005,-0.18365575481352214,0.6676529156809159,-0.6949428438542602,-1.284526837228812,-0.24153585669563182,,,
5,0.16221169654141754,-0.14298464397391164,0.49896242433056415,-0.05857623817844826,0.18895204115499498,-0.5323706253565925,-0.36229351293895606,0.0824760958433226,0.17637069594951416,-0.46827364236649593,-1.082633021575357,-0.053357715580728216,-0.18860979447416415,0.21631420304582005,-0.3629340909215122,0.3852192463957307,-0.06824659736766481,-0.09123527081557459,0.5415453334377511,-0.13502529909170136,0.6446532893262198,-0.6879641835069483,-1.3008011720059296,-0.24059503125508108,,,
6,0.19213454004566244,-0.156238785546305,0.5119300478103583,-0.0767750159468431,0.16311344464737054,-0.5400574021399835,-0.365818423288666,0.08444215204995253,0.1829620803914196,-0.47340742587161244,-1.0645212711275145,-0.02475943148611559,-0.17122495814647265,0.21157030532999643,-0.35350792701065414,0.41385065230070395,-0.06382045606969622,-0.0656892487540367,0.489724937436097,-0.0954577643157869,0.6206637967600499,-0.6800016474605337,-1.3166563984350668,-0.23921782315035145,,,
7,0.2236278680168744,-0.16965941415386399,0.5248522968968714,-0.09272282170332435,0.13803295267212046,-0.5506136858288471,-0.3681838210395514,0.0846893331456895,0.1933317689129379,-0.4800561329913636,-1.043110886743803,0.005343946428903568,-0.15746918844442848,0.20443613354811685,-0.3392970846891592,0.44112050211910603,-0.0662713944255825,-0.05102472681161796,0.4315646297343856,-0.06448280333349132,0.5948471126724115,-0.6713419639525996,-1.3320592908607256,-0.2375870089861878,,,
8,0.25677745127502427,-0.18326455158905441,0.5377397153193113,-0.10678256198492908,0.11382221083865529,-0.5634656456413483,-0.36964834299517635,0.08348257764259137,0.20685132729729094,-0.4874678784699583,-1.0183579526963877,0.03668715194757555,-0.14841628366239124,0.19416205695109823,-0.318761394337712,0.46631411828677805,-0.07471033640366631,-0.04663951589506765,0.36665428312245507,-0.04127756621887124,0.5666593686920292,-0.662267479676756,-1.3469714442304217,-0.23589287544868043,,,
9,0.2915139226339243,-0.1969077350305628,0.5504497082295625,-0.1194108027671702,0.09056056709843419,-0.5778716363556393,-0.3704971614749947,0.08118962451707845,0.22276746210308151,-0.4946905805468119,-0.9904652846111341,0.06894152189568237,-0.14500039197422798,0.18019549145552727,-0.2907230539284489,0.4885944165995748,-0.0881227947436437,-0.051755359554740865,0.2945173304679296,-0.024680940406859975,0.5359579991335224,-0.6530459507851836,-1.3613541363857335,-0.2343218603072299,,,
