,pr_auc,roc_auc,positive_ratio,actor
0,0.5433737575672674,0.7823559964321616,0.08132677559963637,6
1,0.4208985341543849,0.6714934514314616,0.16658222447401402,7
2,0.19150853646729868,0.6797728795699381,0.10849909584086799,9
3,0.5768325756581147,0.7217049645870928,0.20444256654795678,10
4,0.4444182770106807,0.6730723201995825,0.20174667975815203,11
5,0.33191956117163224,0.6433705294085185,0.11244368091796052,12
6,0.14106199900049615,0.6096479972808355,0.113110400520297,13
7,0.3618674979247206,0.6352526790568367,0.13504377831506303,14
8,0.8422387259070315,0.8224820814994982,0.38184334876616866,16
9,0.6714122705127703,0.723623354638011,0.2566462979128641,17
10,0.18221382624385396,0.5103131040149776,0.1865124057199413,18
