sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles
10.129773139953612,1.1056454181671145,-12.302502632141112,-3.668132066726685,1.4677867889404297,7.546794891357422,1.807047963142395,2.065784215927124,-3.3493244647979736,5.537379264831543,0.5974718928337097,-10.12812614440918,24.643945693969727,-4.5492777824401855,8.575506210327148,50.46623611450195,12.192950248718262,-10.699143409729004
10.407966613769531,0.9991489052772522,-11.713990211486816,-4.562231063842773,1.339243769645691,7.607388496398926,1.1995548009872437,2.1071815490722656,-3.754985809326172,6.163237571716309,1.140249252319336,-12.386823654174805,25.2810115814209,-4.744778633117676,10.478899002075195,47.064361572265625,13.737760543823242,-10.334128379821776
10.71252155303955,0.905262053012848,-11.193037033081056,-5.368196964263916,1.2244410514831543,7.600186347961426,0.7093350887298584,2.146211862564087,-4.029844284057617,6.578264236450195,1.5124545097351074,-13.913241386413574,25.860048294067383,-4.92228364944458,11.776893615722656,43.48043441772461,14.52867317199707,-10.437332153320312
11.043392181396484,0.8235658407211304,-10.738168716430664,-6.087267875671387,1.1234349012374878,7.52668571472168,0.3353634476661682,2.1836843490600586,-4.177428722381592,6.769251346588135,1.7109657526016235,-14.719093322753906,26.37637710571289,-5.0745368003845215,12.5051851272583,39.74259185791016,14.623007774353027,-10.943663597106934
11.399869918823242,0.7533178925514221,-10.345925331115724,-6.723150253295898,1.0361100435256958,7.389724254608154,0.0742868855595588,2.2198426723480225,-4.205372333526611,6.7451252937316895,1.734135985374451,-14.812761306762695,26.827880859375,-5.197486877441406,12.685890197753906,35.88315200805664,14.085314750671388,-11.77418327331543
11.780274391174316,0.6934543251991272,-10.01087474822998,-7.282995700836182,0.9620009660720824,7.194681167602539,-0.0801900029182434,2.2542724609375,-4.126490592956543,6.538809776306152,1.5843738317489624,-14.20588207244873,27.2155876159668,-5.290217399597168,12.32932949066162,31.937271118164062,12.995826721191406,-12.84243392944336
12.181962966918944,0.6426776051521301,-9.726131439208984,-7.778071880340576,0.9001208543777466,6.951014995574951,-0.1375007331371307,2.285775899887085,-3.959104537963867,6.205435752868652,1.270713210105896,-12.924071311950684,27.543664932250977,-5.355360507965088,11.441214561462402,27.93886375427246,11.46108055114746,-14.06556510925293
12.600937843322754,0.5994364619255066,-9.48325538635254,-8.223581314086914,0.8488602042198181,6.673186302185059,-0.1101102232933044,2.31226134300232,-3.726386785507202,5.819236755371094,0.8106055855751038,-11.01937198638916,27.81924057006836,-5.399491310119629,10.032872200012209,23.91803932189941,9.620844841003418,-15.373617172241213
13.03159236907959,0.5617439150810242,-9.271258354187012,-8.637553215026855,0.8058164119720459,6.379739284515381,-0.0128162195906043,2.33103346824646,-3.454707384109497,5.467258930206299,0.2299924790859222,-8.579675674438477,28.051633834838867,-5.432901859283447,8.132401466369629,19.903289794921875,7.646408557891846,-16.715417861938477
13.467412948608398,0.5272862315177917,-9.077228546142578,-9.03884983062744,0.7676302790641785,6.089873313903809,0.1389063447713852,2.3393337726593018,-3.1698474884033203,5.24092435836792,-0.4370977282524109,-5.7368879318237305,28.25103187561035,-5.4682159423828125,5.796241760253906,15.930086135864258,5.727607727050781,-18.05670166015625
13.90454387664795,0.4943648278713226,-8.89164924621582,-9.44530200958252,0.7299734354019165,5.819580078125,0.3311627209186554,2.3349497318267822,-2.8915135860443115,5.228028774261475,-1.148527979850769,-2.673123836517334,28.426292419433597,-5.517807483673096,3.119212865829468,12.05409812927246,4.04840612411499,-19.37114143371582
14.345178604125977,0.4629579484462738,-8.71442985534668,-9.871967315673828,0.6874075531959534,5.57883882522583,0.5538865327835083,2.3166487216949463,-2.6285886764526367,5.504518032073975,-1.853672981262207,0.3791896998882293,28.58287048339844,-5.590010643005371,0.240110233426094,8.362335205078125,2.75466251373291,-20.627836227416992
14.79222583770752,0.4347416162490845,-8.555068016052246,-10.329778671264648,0.6334363222122192,5.3704705238342285,0.8026046752929688,2.284167766571045,-2.3762340545654297,6.119987487792969,-2.49609923362732,3.158554553985596,28.722003936767575,-5.685328006744385,-2.661266565322876,4.972362518310547,1.9221776723861692,-21.78660011291504
15.24348258972168,0.4122808873653412,-8.428114891052246,-10.824505805969238,0.5607548356056213,5.190269947052002,1.079349160194397,2.2376081943511963,-2.116603374481201,7.073878288269043,-3.0223500728607178,5.42457914352417,28.84198760986328,-5.794103145599365,-5.379511833190918,2.0150318145751958,1.5374383926391602,-22.804542541503903
15.690766334533691,0.3976437747478485,-8.345337867736816,-11.356379508972168,0.46152064204216,5.028268337249756,1.3916414976119995,2.1765949726104736,-1.825837254524231,8.290464401245117,-3.3953044414520264,7.020423412322998,28.940624237060547,-5.89683198928833,-7.709773063659668,-0.3928295969963074,1.5031834840774536,-23.647602081298828
16.12196922302246,0.3909295499324798,-8.307354927062988,-11.92002296447754,0.3279496133327484,4.8706769943237305,1.750446915626526,2.099558591842652,-1.4842697381973269,9.612866401672363,-3.604369878768921,7.91027021408081,29.0179500579834,-5.967779159545898,-9.478882789611816,-2.1705198287963867,1.67115581035614,-24.29379272460937
16.52402687072754,0.3894641995429992,-8.299064636230469,-12.50481128692627,0.1528399586677551,4.702211380004883,2.1686182022094727,2.003468513488769,-1.084334135055542,10.830982208251951,-3.664515256881714,8.165558815002441,29.07731437683105,-5.980360507965088,-10.5720796585083,-3.2810449600219727,1.890070915222168,-24.72417449951172
16.8856258392334,0.3879730105400085,-8.290627479553223,-13.09549617767334,-0.0698389559984207,4.508688449859619,2.660677671432495,1.8840750455856323,-0.6335387825965881,11.736498832702637,-3.604413747787476,7.910457134246826,29.12439727783203,-5.9124932289123535,-10.94830322265625,-3.726691722869873,2.0489463806152344,-24.91117477416992
17.197586059570312,0.3793699145317077,-8.241944313049316,-13.673081398010254,-0.344683289527893,4.279848575592041,3.2429158687591557,1.736731767654419,-0.1544183939695358,12.181058883666992,-3.4516518115997314,7.260619163513184,29.16481208801269,-5.749979496002197,-10.640985488891602,-3.5418410301208496,2.1001248359680176,-24.81603240966797
17.45096778869629,0.3558751940727234,-8.108928680419922,-14.215997695922852,-0.6746996641159058,4.012342929840088,3.93308162689209,1.557722091674805,0.317196249961853,12.116209983825684,-3.224269151687622,6.289816379547119,29.20151138305664,-5.487534523010254,-9.746697425842283,-2.7900493144989014,2.057116270065308,-24.40119743347168
