sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles
-12.036322593688965,-1.361946702003479,1.680872082710266,27.076847076416016,0.3772459924221039,5.719501972198486,8.628814697265625,0.7415755987167358,-13.938029289245604,-8.215821266174316,33.72911834716797,129.83970642089844,14.68815803527832,5.677036285400391,-15.899831771850586,-25.783153533935547,-6.375819206237793,29.79121971130371,-4.082777500152588,2.949765205383301,-15.775399208068848,-5.484200477600098,23.722864151000977,140.89007568359375
-12.45295524597168,-0.9449539184570312,-0.60306316614151,25.985958099365234,0.3302835822105407,6.4250335693359375,7.795839786529541,1.526916265487671,-16.04024314880371,-7.598805904388428,34.775390625,129.0377197265625,15.65658950805664,5.667283058166504,-15.870633125305176,-27.137178421020508,-6.336153030395508,29.639169692993164,-3.4195010662078857,2.514949321746826,-15.573956489562988,-5.07728910446167,23.91431999206543,140.9007568359375
-13.086373329162598,-0.6973413228988647,-1.95882785320282,25.04448890686035,0.5372503399848938,7.226988315582275,7.352592945098877,2.1938164234161377,-18.09315490722656,-7.064781188964844,35.8100471496582,128.41531372070312,16.391069412231445,5.722223281860352,-16.034990310668945,-28.193260192871094,-6.362221717834473,29.52584648132324,-2.459669828414917,2.295994758605957,-15.388258934020996,-4.657299041748047,24.110441207885746,140.95240783691406
-13.813586235046388,-0.5946569442749023,-2.5204949378967285,24.249420166015625,0.9895483255386353,8.146367073059082,7.307289600372314,2.772625684738159,-20.06761741638184,-6.572884559631348,36.83586883544922,128.02886962890625,16.877185821533203,5.838901996612549,-16.383100509643555,-28.95249557495117,-6.443218231201172,29.451095581054688,-1.195372462272644,2.298899412155152,-15.218762397766112,-4.226158618927002,24.313447952270508,141.0525665283203
-14.311281204223633,-0.6056963801383972,-2.460132598876953,23.596832275390625,1.6749831438064575,9.18871784210205,7.668071746826172,3.292848825454712,-21.88436508178711,-6.083878040313721,37.85206604003906,127.92095947265624,17.07906150817871,6.0188822746276855,-16.917503356933594,-29.415233612060547,-6.57477331161499,29.41385841369629,0.3741989135742187,2.5376155376434326,-15.047897338867188,-3.785943984985352,24.524503707885746,141.20565795898438
-14.13709545135498,-0.6779745817184448,-2.064793586730957,23.079002380371094,2.5747604370117188,10.343164443969728,8.436310768127441,3.782488822937012,-23.4099178314209,-5.561751365661621,38.8527717590332,128.11996459960938,16.937637329101562,6.269306659698486,-17.655784606933594,-29.580955505371094,-6.758486270904541,29.410924911499023,2.243708848953247,3.0328845977783203,-14.833690643310549,-3.339569330215454,24.74344062805176,141.41207885742188
-12.946005821228027,-0.7349698543548584,-1.752903938293457,22.679582595825195,3.6605570316314697,11.588147163391112,9.594380378723145,4.266356468200684,-24.4802360534668,-4.97686767578125,39.8249626159668,128.63758850097656,16.373729705810547,6.601084232330322,-18.6241397857666,-29.449033737182617,-7.000466346740723,29.434850692749023,4.403683185577393,3.808612585067749,-14.508126258850098,-2.891998291015625,24.968297958374023,141.6683349609375
-10.711784362792969,-0.6963363289833069,-1.9643269777297971,22.369430541992188,4.892440319061279,12.900107383728027,11.091588973999023,4.763686180114746,-24.95591926574707,-4.310513973236084,40.74830627441406,129.46463012695312,15.294142723083496,7.023377895355225,-19.84003257751465,-29.020055770874023,-7.309426784515381,29.473031997680664,6.842449188232422,4.885513782501221,-13.985379219055176,-2.4509081840515137,25.19485092163086,141.9676055908203
-7.78302526473999,-0.513062596321106,-2.9664571285247803,22.10460662841797,6.218326091766357,14.261897087097168,12.833765983581545,5.286453723907471,-24.79442977905273,-3.560682773590088,41.5960578918457,130.56556701660156,13.60020923614502,7.53431510925293,-21.285268783569336,-28.297590255737305,-7.694095611572266,29.508487701416016,9.547433853149414,6.272556781768799,-13.180500984191896,-2.0273125171661377,25.416473388671875,142.3003692626953
-4.714117527008057,-0.1931955218315124,-4.710689544677734,21.82877349853516,7.576677799224853,15.664894104003906,14.683865547180176,5.839362144470215,-24.100719451904297,-2.7476649284362797,42.33748245239258,131.87425231933594,11.201983451843262,8.109010696411133,-22.875717163085938,-27.28948211669922,-8.160829544067383,29.522676467895508,12.505331993103027,7.958096504211426,-12.035449981689451,-1.6348851919174194,25.624425888061523,142.6551513671875
