sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles
4.511439323425293,3.507549285888672,-24.700288772583008,28.4334716796875,-0.0455660633742809,15.316493034362791,37.132286071777344,9.254393577575684,2.0161404609680176,10.964364051818848,-3.1163456439971924,5.82769775390625,-6.856266021728516,1.9633901119232176,-7.852537631988525,-1.7419668436050415,3.2694616317749023,-10.91669750213623
3.413445472717285,3.364232063293457,-24.01493263244629,28.31928253173828,-0.1257784366607666,14.072911262512209,32.98789596557617,7.505169868469238,2.4477343559265137,11.160638809204102,-3.0971128940582275,5.745261669158936,-7.321834564208984,2.0365242958068848,-7.148563385009766,-2.202919006347656,3.2778103351593018,-11.221673011779783
2.511702060699463,3.1504666805267334,-22.978744506835938,28.19367218017578,-0.2160186916589737,12.857413291931152,28.930652618408203,5.9630889892578125,2.5495171546936035,11.366397857666016,-3.0947389602661133,5.735085964202881,-7.7766571044921875,2.099048376083374,-6.588099002838135,-2.6036205291748047,3.290823459625244,-11.470172882080078
1.7931082248687744,2.863419532775879,-21.561553955078125,28.05706214904785,-0.3163569271564483,11.671939849853516,24.9515438079834,4.642214775085449,2.255406379699707,11.58195972442627,-3.109114408493042,5.7967071533203125,-8.22058391571045,2.152586936950684,-6.170733451843262,-2.944106101989746,3.310742139816284,-11.662660598754885
1.252798557281494,2.5057997703552246,-19.755830764770508,27.911317825317383,-0.4261174201965332,10.522135734558104,21.05473518371582,3.553309202194214,1.5274103879928589,11.807581901550291,-3.1396281719207764,5.927460670471191,-8.653850555419922,2.198357582092285,-5.893330097198486,-3.2246735095977783,3.33886456489563,-11.801114082336426
0.8982944488525391,2.088106393814087,-17.593097686767578,27.76017951965332,-0.5433967709541321,9.419001579284668,17.264772415161133,2.703155040740967,0.3686078488826751,12.04317569732666,-3.1850056648254395,6.121788024902344,-9.077103614807127,2.237160444259644,-5.74909782409668,-3.445859670639038,3.375276803970337,-11.889558792114258
0.7466899752616882,1.6305220127105713,-15.162109375,27.60912132263184,-0.6644444465637207,8.37975025177002,13.630609512329102,2.0915684700012207,-1.1640527248382568,12.28792667388916,-3.243427276611328,6.371764183044434,-9.49148178100586,2.269314765930176,-5.7271728515625,-3.608486175537109,3.4186766147613525,-11.93455410003662
0.8164641857147217,1.1631247997283936,-12.61903953552246,27.464614868164062,-0.7831621170043945,7.427622318267822,10.224331855773926,1.7074354887008667,-2.954680919647217,12.53990364074707,-3.312952041625977,6.668920516967773,-9.898701667785645,2.294696807861328,-5.812162399291992,-3.713896989822388,3.466229200363159,-11.945422172546388
1.1163029670715332,0.7231996059417725,-10.177445411682127,27.33318328857422,-0.8908789753913879,6.590453147888184,7.133608341217041,1.5258294343948364,-4.8401641845703125,12.79595947265625,-3.3919942378997803,7.00630521774292,-10.301193237304688,2.3128256797790527,-5.983939170837402,-3.764333248138428,3.5135140419006348,-11.934026718139648
1.632378339767456,0.3493888676166534,-8.07219123840332,27.220258712768555,-0.976642906665802,5.89786958694458,4.448492050170898,1.507666826248169,-6.64061450958252,13.05208969116211,-3.479156017303467,7.377767086029053,-10.702205657958984,2.323108673095703,-6.217949867248535,-3.763238668441773,3.5545575618743896,-11.914165496826172
