sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles
10.038195610046388,3.1364870071411133,-22.910404205322266,0.3737729787826538,5.413234710693359,10.316420555114746,5.249053955078125,1.4496636390686035,4.785403728485107,-17.92378807067871,29.961328506469727,83.08893585205078,8.341793060302734,0.9547520279884338,-11.619036674499512,28.28175926208496,-6.955496311187744,8.335395812988281,48.60177612304688,12.373366355895996,-12.261664390563965,-18.57535552978516,45.95217514038086,95.840576171875
10.47497272491455,3.038844108581543,-22.431123733520508,-0.2728595733642578,5.238616943359375,10.198643684387209,5.005537033081055,1.2915462255477903,4.970920085906982,-16.269634246826172,32.008602142333984,85.77098846435547,7.898200035095215,1.3692952394485474,-13.32846450805664,28.1699275970459,-6.981622695922852,10.236330032348633,43.34551239013672,13.602702140808104,-13.30837345123291,-16.594863891601562,46.92758560180664,98.45728302001952
10.888582229614258,2.925632953643799,-21.871183395385746,-0.9389402270317078,5.048672676086426,10.02083969116211,4.7718915939331055,1.1725683212280271,5.087004661560059,-14.623894691467283,33.82426071166992,88.32676696777344,7.431859016418457,1.63557231426239,-14.413738250732422,28.04551887512207,-6.989178657531738,11.312999725341797,38.198974609375,13.81850814819336,-14.631239891052246,-14.70882797241211,47.79709243774414,100.95186614990234
11.280838012695312,2.798255205154419,-21.235788345336918,-1.622978925704956,4.845999717712402,9.788429260253906,4.550750732421875,1.0910160541534424,5.137014865875244,-12.988192558288574,35.429527282714844,90.78656768798828,6.9212517738342285,1.7413793802261353,-14.842026710510254,27.89674949645996,-6.9707794189453125,11.661578178405762,33.20231246948242,13.215977668762209,-16.158321380615234,-12.908801078796388,48.574825286865234,103.3346176147461
11.65510368347168,2.659271717071533,-20.536094665527344,-2.3229410648345947,4.633500576019287,9.507737159729004,4.347641468048096,1.0435476303100586,5.132728576660156,-11.366456985473633,36.84153747558594,93.16829681396484,6.373685836791992,1.6837880611419678,-14.60912036895752,27.72147560119629,-6.924974918365479,11.34689235687256,28.380260467529297,11.984123229980469,-17.80038070678711,-11.190729141235352,49.27204132080078,105.6104507446289
12.016447067260742,2.5126757621765137,-19.790958404541016,-3.0360124111175537,4.414482593536377,9.186639785766602,4.171303749084473,1.0249115228652954,5.094673156738281,-9.764737129211426,38.07513427734375,95.48055267333984,5.82607889175415,1.4676790237426758,-13.730663299560549,27.527292251586918,-6.855535984039307,10.41283893585205,23.747907638549805,10.315185546875,-19.455642700195312,-9.554028511047363,49.898284912109375,107.78031158447266
12.37197494506836,2.3638765811920166,-19.027299880981445,-3.758602619171143,4.192772388458252,8.835054397583008,4.033180236816406,1.0281752347946167,5.049880504608154,-8.191144943237305,39.143798828125,97.7243423461914,5.336446285247803,1.1031405925750732,-12.233590126037598,27.33011245727539,-6.771151542663574,8.896736145019531,19.314903259277344,8.409493446350098,-21.02532958984375,-8.00126838684082,50.46200180053711,109.84149932861328
12.731039047241213,2.2194480895996094,-18.27917861938477,-4.486468315124512,3.97249436378479,8.464759826660156,3.9463083744049072,1.0451979637145996,5.028796195983887,-6.6556549072265625,40.06059646606445,99.89472198486328,4.9725542068481445,0.6046745777130127,-10.158330917358398,27.151042938232425,-6.684333324432373,6.84659481048584,15.092411041259766,6.471487045288086,-22.4293155670166,-6.536742687225342,50.97083282470703,111.78978729248048
13.104491233825684,2.08632493019104,-17.583755493164062,-5.214854717254639,3.7580041885375977,8.08877944946289,3.923619270324707,1.0671144723892212,5.060091018676758,-5.168853282928467,40.83867645263672,101.98294067382812,4.803834915161133,-0.0064738038927316,-7.576221942901611,27.011768341064453,-6.609585285186768,4.340986251831055,11.104511260986328,4.695952892303467,-23.61348342895508,-5.166559219360352,51.43206024169922,113.6192398071289
13.501891136169434,1.970749020576477,-16.97554588317871,-5.938867568969727,3.5533246994018555,7.720299243927002,3.9757604598999023,1.084963083267212,5.164774417877197,-3.741529703140259,41.49138259887695,103.9779281616211,4.895569324493408,-0.6986233592033386,-4.613598823547363,26.92913818359375,-6.559787750244141,1.5076377391815186,7.3999481201171875,3.244407892227173,-24.549976348876957,-3.897057056427002,51.85250473022461,115.32408142089844
13.926902770996094,1.8773787021636963,-16.48124122619629,-6.653722286224365,3.3615424633026123,7.37156867980957,4.109509944915772,1.0903607606887815,5.352679252624512,-2.3837645053863525,42.03237533569336,105.86770629882812,5.299525737762451,-1.4283392429351809,-1.4627971649169922,26.910886764526367,-6.541624546051025,-1.4668740034103394,4.055608749389648,2.2156426906585693,-25.237398147583008,-2.7349274158477783,52.23857879638672,116.8986587524414
14.375144004821776,1.8088607788085935,-16.116863250732422,-7.355079174041748,3.1842401027679443,7.052645683288574,4.327592849731445,1.075880765914917,5.623467445373535,-1.104490876197815,42.47555160522461,107.64027404785156,6.037430763244629,-2.143660306930542,1.6348109245300293,26.954307556152344,-6.551390647888184,-4.346034526824951,1.1656465530395508,1.6221232414245603,-25.701440811157227,-1.6853914260864258,52.59608840942383,118.33954620361328
14.835570335388184,1.7653647661209106,-15.884840965270996,-8.039108276367188,3.02070951461792,6.770303726196289,4.629639625549316,1.0351190567016602,5.9683518409729,0.0892954915761947,42.83461380004883,109.28531646728516,7.079763889312744,-2.7907986640930176,4.429243087768555,27.048662185668945,-6.572991371154785,-6.87397575378418,-1.180532693862915,1.3885875940322876,-25.988264083862305,-0.7522635459899902,52.93012619018555,119.64495849609376
15.293829917907717,1.7442692518234253,-15.772113800048828,-8.702470779418945,2.867783308029175,6.5274577140808105,5.013329982757568,0.962756872177124,6.370725631713867,1.191752791404724,43.123077392578125,110.79332733154295,8.32883071899414,-3.322007179260254,6.707596302032471,27.179838180541992,-6.58055305480957,-8.82092571258545,-2.9191930294036865,1.380936622619629,-26.147396087646484,0.0628640577197074,53.244850158691406,120.8159637451172
15.73630142211914,1.740502119064331,-15.751970291137695,-9.342157363891602,2.719749689102173,6.323330402374268,5.4755167961120605,0.8549204468727112,6.8070969581604,2.1990482807159424,43.35390853881836,112.1571273803711,9.618234634399414,-3.70189380645752,8.324044227600098,27.334333419799805,-6.544226169586182,-10.02571964263916,-4.022181034088135,1.455459713935852,-26.21203994750977,0.7613477110862732,53.54323959350586,121.85668182373048
16.152833938598633,1.747126579284668,-15.787389755249023,-9.954681396484377,2.5688133239746094,6.153323650360107,6.013723373413086,0.7096660733222961,7.247981548309326,3.108628511428833,43.53939056396485,113.37120056152344,10.737531661987305,-3.9099316596984863,9.203658103942873,27.500843048095703,-6.437034130096436,-10.420551300048828,-4.4957451820373535,1.5063058137893677,-26.186058044433597,1.3470498323440552,53.82718276977539,122.77356719970705
16.536544799804688,1.7560267448425293,-15.834957122802734,-10.535236358642578,2.405850887298584,6.009871959686279,6.627690315246582,0.5276254415512085,7.658799648284912,3.9193854331970215,43.69085311889648,114.4323272705078,11.480249404907228,-3.939841270446777,9.329760551452637,27.669971466064453,-6.239816188812256,-10.034549713134766,-4.375697612762451,1.4912797212600708,-26.04426002502441,1.827299952507019,54.09727096557617,123.5764389038086
16.88117027282715,1.75869619846344,-15.849220275878906,-11.076828002929688,2.221153974533081,5.883321762084961,7.321094512939453,0.3126192092895508,8.002616882324219,4.631083488464356,43.81865692138672,115.3390655517578,11.70090675354004,-3.7982702255249023,8.73206901550293,27.83332633972168,-5.9430251121521,-8.97988224029541,-3.725565433502197,1.428968906402588,-25.7451286315918,2.211833477020264,54.35322570800781,124.2765655517578
17.1774845123291,1.7474979162216189,-15.78937530517578,-11.569767951965332,2.0050570964813232,5.7639031410217285,8.103011131286621,0.0723166763782501,8.245505332946777,5.24485445022583,43.93184661865234,116.09243774414062,11.358113288879396,-3.506063461303711,7.492312908172607,27.983060836791992,-5.545853614807129,-7.426019191741943,-2.6377596855163574,1.3730740547180176,-25.254587173461918,2.5129714012146,54.59397888183594,124.8870849609375
17.409452438354492,1.7165385484695437,-15.623736381530762,-12.001582145690918,1.748315453529358,5.643925666809082,8.988207817077637,-0.1812475621700287,8.360725402832031,5.762609481811523,44.03830337524414,116.6953125,10.518880844116213,-3.101360559463501,5.763470649719238,28.11151885986328,-5.054051876068115,-5.568809509277344,-1.2323119640350342,1.378371238708496,-24.572349548339844,2.74475359916687,54.8179931640625,125.42169952392578
17.55031967163086,1.660747766494751,-15.32456111907959,-12.35719108581543,1.4422154426574707,5.519248008728027,9.994402885437012,-0.4314206540584564,8.324170112609863,6.187529563903809,44.14442443847656,117.15304565429688,9.31578254699707,-2.6389000415802,3.7747626304626474,28.21088218688965,-4.477481365203857,-3.600172758102417,0.3531340062618255,1.4742045402526855,-23.746177673339844,2.922696113586426,55.02368927001953,125.8943328857422
17.562292098999023,1.5753597021102903,-14.864982604980469,-12.619476318359377,1.078786849975586,5.391236305236816,11.13919448852539,-0.6571968197822571,8.111639976501465,6.52404260635376,44.255130767822266,117.4731216430664,7.8820295333862305,-2.18013072013855,1.792635202407837,28.27304077148437,-3.828366279602051,-1.6852812767028809,1.984010934829712,1.6559062004089355,-22.858945846557617,3.062359094619751,55.20962524414063,126.31786346435548
17.39960289001465,1.4577308893203735,-14.228618621826172,-12.770524978637695,0.6512978076934814,5.267957210540772,12.439583778381348,-0.834350049495697,7.709292411804199,6.77778434753418,44.37405014038086,117.66497802734376,6.303918838500977,-1.775788187980652,0.0418397709727287,28.289457321166992,-3.1202850341796875,0.0503868199884891,3.554283857345581,1.893754839897156,-21.99028587341309,3.178997039794922,55.37491226196289,126.70345306396484
17.01243019104004,1.3104701042175293,-13.426801681518556,-12.792922973632812,0.1548089832067489,5.164643287658691,13.913078308105469,-0.9370965957641602,7.130995750427246,6.955910682678223,44.50328826904297,117.7403335571289,4.619534969329834,-1.4494107961654663,-1.3715840578079224,28.251468658447266,-2.36724591255188,1.5250071287155151,5.005996227264404,2.1504738330841064,-21.174684524536133,3.2869462966918945,55.51906204223633,127.0606689453125
16.349214553833008,1.143604755401611,-12.51163101196289,-12.671244621276855,-0.4130344688892364,5.102931976318359,15.57831573486328,-0.9400783181190492,6.430315971374512,7.066256523132324,44.64385986328125,117.71184539794922,2.867348909378052,-1.1912933588027954,-2.4882729053497314,28.14982414245605,-1.582890272140503,2.699767827987671,6.331751346588135,2.396968364715576,-20.385225296020508,3.398776054382324,55.64236831665039,127.396484375
15.356414794921877,0.9742028117179872,-11.575762748718262,-12.39303207397461,-1.0512148141860962,5.108331203460693,17.45413589477539,-0.8208567500114441,5.6987385749816895,7.11734676361084,44.795806884765625,117.59315490722656,1.1505730152130127,-0.9673709869384766,-3.455484390258789,27.97345352172852,-0.7797136306762695,3.576960563659668,7.55800199508667,2.619640827178955,-19.552886962890625,3.524794340133667,55.74574661254883,127.71521759033205
13.975183486938477,0.8229196071624756,-10.734564781188965,-11.94932460784912,-1.7542325258255005,5.206386566162109,19.556739807128903,-0.5630095601081848,5.046768665313721,7.117753505706787,44.95851516723633,117.39786529541016,-0.3427285850048065,-0.737738847732544,-4.44525671005249,27.70773696899414,0.0311936475336551,4.197096347808838,8.718022346496582,2.819160461425781,-18.60665512084961,3.6728556156158447,55.83082962036133,128.01870727539062
12.136645317077637,0.708450436592102,-10.094873428344728,-11.334440231323242,-2.511214017868042,5.418172836303711,21.89571762084961,-0.1594471037387848,4.573679447174072,7.075392246246338,45.13075256347656,117.13897705078124,-1.3911192417144775,-0.4738207757472992,-5.579410552978516,27.333839416503903,0.839958906173706,4.630506038665772,9.82712459564209,3.0042998790740967,-17.51127052307129,3.848081588745117,55.89979553222656,128.30633544921875
9.762107849121094,0.6421025395393372,-9.72290325164795,-10.545062065124512,-3.305386781692505,5.754777908325195,24.470577239990234,0.38437420129776,4.340078830718994,6.9975409507751465,45.31124114990234,116.82829284667967,-1.8237584829330444,-0.1669663339853286,-6.892379760742188,26.83049964904785,1.6373889446258545,4.959475517272949,10.870160102844238,3.184013605117798,-16.28683090209961,4.052651405334473,55.95546722412109,128.57521057128906
6.7801666259765625,0.6250085830688477,-9.626930236816406,-9.57929229736328,-4.114242076873779,6.213418006896973,27.26858329772949,1.0488632917404177,4.35565710067749,6.889974117279053,45.49845504760742,116.4759292602539,-1.578149914741516,0.1713769137859344,-8.331419944763184,26.17866516113281,2.4142162799835205,5.253031253814697,11.804667472839355,3.360410690307617,-15.004669189453123,4.2864508628845215,56.001094818115234,128.821044921875
3.1707379817962646,0.6488732099533081,-9.76090145111084,-8.436168670654297,-4.910293102264404,6.775850772857666,30.264759063720703,1.8003664016723633,4.585006713867188,6.757352828979492,45.69074630737305,116.0902099609375,-0.7129802703857422,0.5148754715919495,-9.78134059906006,25.36664390563965,3.1603362560272217,5.546020030975342,12.57472038269043,3.5248138904571533,-13.765077590942385,4.546693801879883,56.04030990600586,129.0380401611328
