sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles
3.3456871509552,5.455702304840088,-33.24729919433594,25.7069091796875,-1.3796055316925049,12.375864028930664,59.90789794921875,9.662435531616213,9.697321891784668,11.705829620361328,-0.8192023038864136,-4.094409465789795,-0.6126343607902527,3.440115451812744,-1.3962725400924685,4.384668350219727,1.6208969354629517,-9.468212127685549
4.528913021087647,5.8647661209106445,-34.85895156860352,26.27040672302246,-1.368149995803833,13.348369598388672,57.70108413696289,10.710945129394531,9.946207046508787,11.949756622314451,-0.965640425682068,-3.4629526138305664,-1.5360567569732666,3.2309257984161377,-2.0325236320495605,3.9630165100097656,1.6418163776397705,-9.213821411132812
5.509052753448486,6.15636682510376,-35.9698486328125,26.761417388916016,-1.378473162651062,14.08398723602295,55.22204208374024,11.438250541687012,9.868264198303224,12.197820663452148,-1.110944390296936,-2.8355302810668945,-2.416609764099121,3.03123140335083,-2.597172498703003,3.545481443405152,1.682357907295227,-9.003462791442871
6.241279125213623,6.323190689086914,-36.59137725830078,27.180429458618164,-1.4064236879348757,14.589688301086426,52.4691276550293,11.842991828918455,9.479973793029783,12.45135498046875,-1.2546566724777222,-2.214291572570801,-3.253417491912842,2.841736316680908,-3.087916374206543,3.1322906017303467,1.7398983240127563,-8.838089942932129
6.673225402832031,6.363091468811035,-36.7385368347168,27.528398513793945,-1.4486321210861206,14.870512008666992,49.44694519042969,11.926692008972168,8.8049955368042,12.713959693908691,-1.3960011005401611,-1.6027657985687256,-4.045760154724121,2.663305759429932,-3.503947734832764,2.724781990051269,1.811909794807434,-8.717422485351562
6.750658988952637,6.279728889465332,-36.43042755126953,27.807376861572266,-1.502645492553711,14.928869247436523,46.1685791015625,11.695804595947266,7.877814769744873,12.990827560424805,-1.5338962078094482,-1.00580096244812,-4.793147087097168,2.4971580505371094,-3.846994876861572,2.325624465942383,1.8957536220550537,-8.639490127563477
6.433213710784912,6.081409931182861,-35.687278747558594,28.02090072631836,-1.5670130252838137,14.765222549438477,42.65717315673828,11.165291786193848,6.745930671691895,13.286593437194824,-1.6670902967453003,-0.4289734363555908,-5.495603084564209,2.344808340072632,-4.121825218200684,1.9387078285217283,1.9884731769561768,-8.60051441192627
5.71451997756958,5.779328346252441,-34.52750396728516,28.174489974975582,-1.6413630247116089,14.379785537719728,38.946739196777344,10.362969398498535,5.468843936920166,13.603832244873049,-1.7943596839904783,0.1222812235355377,-6.15387773513794,2.207836389541626,-4.336100101470947,1.5689668655395508,2.086791515350342,-8.594701766967773
4.638670921325684,5.386449337005615,-32.968231201171875,28.2755126953125,-1.7266290187835691,13.775903701782228,35.08084487915039,9.334149360656738,4.110976219177246,13.94299602508545,-1.914696455001831,0.6434892416000366,-6.769703388214111,2.087743043899536,-4.499921798706055,1.222327470779419,2.18727970123291,-8.614082336425781
3.310353994369507,4.916908264160156,-31.028139114379883,28.33282470703125,-1.8248480558395384,12.963830947875977,31.110858917236328,8.143871307373047,2.731552124023437,14.303261756896973,-2.027373552322388,1.1314218044281006,-7.346024513244629,1.9855611324310305,-4.624959468841553,0.9057101011276244,2.2865395545959477,-8.648473739624023
1.8924087285995483,4.386024951934815,-28.73324584960937,28.35577392578125,-1.9389365911483765,11.964975357055664,27.09510612487793,6.874844074249268,1.3763213157653809,14.68337345123291,-2.1318187713623047,1.583560585975647,-7.887231826782227,1.9018537998199463,-4.723016738891602,0.6269447207450867,2.3812286853790283,-8.685798645019531
0.5857614278793335,3.809983253479004,-26.12155532836914,28.353065490722656,-2.0717384815216064,10.815502166748049,23.09880256652832,5.620267391204834,0.0702350661158561,15.081543922424316,-2.2274084091186523,1.997186541557312,-8.399216651916504,1.8364288806915283,-4.804436683654785,0.3942709267139435,2.46796989440918,-8.71302604675293
-0.4068909585475921,3.204777240753174,-23.24357414245605,28.331193923950195,-2.2249701023101807,9.568273544311523,19.193443298339844,4.471917629241943,-1.1884528398513794,15.494315147399902,-2.3134233951568604,2.369201421737671,-8.889437675476074,1.7883540391921997,-4.876983642578125,0.2154879122972488,2.5431785583496094,-8.717941284179688
-0.925325095653534,2.5858004093170166,-20.163549423217773,28.293296813964844,-2.397820472717285,8.292240142822266,15.455275535583496,3.5057504177093506,-2.4277236461639404,15.91535186767578,-2.3890998363494877,2.696333169937134,-9.36664867401123,1.755866289138794,-4.94494104385376,0.0968403443694114,2.6029763221740723,-8.691673278808594
-0.8901286721229553,1.9699729681015012,-16.971446990966797,28.238719940185547,-2.5857033729553223,7.068614482879639,11.963422775268556,2.7689170837402344,-3.6880674362182617,16.335371017456055,-2.453505754470825,2.97460412979126,-9.84031867980957,1.736298680305481,-5.008847713470459,0.0422777272760868,2.6432034969329834,-8.630334854125977
-0.3214333355426788,1.3795292377471924,-13.803518295288086,28.16326141357422,-2.779727935791016,5.9831976890563965,8.797358512878418,2.2725205421447754,-4.998594760894775,16.74357032775879,-2.5057199001312256,3.200094223022461,-10.31999969482422,1.726269245147705,-5.06667423248291,0.0536153726279735,2.659509658813477,-8.535277366638184
