sLANK,cLANK,pLANK,sLASI,cLASI,pLASI,sLKNE,cLKNE,pLKNE,sLWRA,cLWRA,pLWRA,sRANK,cRANK,pRANK,sRASI,cRASI,pRASI,sRKNE,cRKNE,pRKNE,sRWRA,cRWRA,pRWRA
137.70135498046875,69.0099105834961,266.0087585449219,136.36512756347656,-163.79873657226562,889.4015502929688,154.98963928222656,-176.9583282470703,457.0198669433594,208.04733276367188,-186.7687530517578,806.403564453125,-145.71865844726562,-94.32470703125,120.41719818115234,-130.7058563232422,-207.2410430908203,918.302734375,-154.67967224121094,-156.0001220703125,453.0683898925781,-299.724853515625,-221.4357147216797,816.1126708984375
137.4453125,56.8562126159668,262.9720153808594,135.5853271484375,-162.98196411132812,890.5189819335938,155.03158569335938,-185.66148376464844,460.5025024414063,208.84100341796875,-181.0910186767578,805.6026000976562,-145.701416015625,-86.80170440673828,120.4793701171875,-131.6944580078125,-205.4701690673828,918.3086547851562,-154.80960083007812,-150.9346923828125,452.7494812011719,-300.07135009765625,-227.6557159423828,818.9136962890625
137.30577087402344,44.33852767944336,259.4190673828125,134.88291931152344,-162.19009399414062,891.598388671875,155.0348663330078,-193.79937744140625,463.8224792480469,209.57275390625,-175.5182342529297,804.8446655273438,-145.6919403076172,-79.27474212646484,120.54790496826172,-132.6011505126953,-203.73069763183597,918.2802734375,-154.93734741210938,-145.7852020263672,452.4566040039063,-300.1717224121094,-233.72927856445312,821.7171020507812
137.28274536132812,31.4571475982666,255.3538818359375,134.25772094726562,-161.4234161376953,892.6395263671875,154.9998016357422,-201.37203979492188,466.97845458984375,210.24273681640625,-170.05052185058594,804.1295166015625,-145.68997192382812,-71.7436752319336,120.62269592285156,-133.4261016845703,-202.0225524902344,918.2176513671876,-155.0629425048828,-140.55160522460938,452.1899108886719,-300.0260314941406,-239.6563720703125,824.5226440429688
137.37620544433594,18.21305084228516,250.78761291503903,133.70924377441406,-160.6826934814453,893.6417846679688,154.9273681640625,-208.3796539306641,469.9671325683594,210.8513641357422,-164.68836975097656,803.456787109375,-145.69479370117188,-64.20824432373047,120.7034149169922,-134.16981506347656,-200.34556579589844,918.1209716796876,-155.18634033203125,-135.23367309570312,451.9498596191406,-299.6347045898437,-245.4367828369141,827.329833984375
137.58612060546875,4.608611583709717,245.74241638183597,133.2365264892578,-159.96954345703125,894.6038818359375,154.81942749023438,-214.82298278808597,472.7818908691406,211.3995056152344,-159.43267822265625,802.8255615234375,-145.70484924316406,-56.66844177246094,120.78954315185548,-134.83331298828125,-198.6994781494141,917.99072265625,-155.30751037597656,-129.8310089111328,451.73724365234375,-298.9986267089844,-251.0701446533203,830.1375732421875
137.91224670410156,-9.35145378112793,240.2545318603516,132.8379669189453,-159.28656005859375,895.5237426757812,154.67897033691406,-220.70376586914065,475.4124755859375,211.88882446289065,-154.28501892089844,802.2343139648438,-145.71783447265625,-49.12459945678711,120.8805694580078,-135.41830444335938,-197.08392333984372,917.8275146484376,-155.42630004882812,-124.3429718017578,451.5535583496094,-298.119384765625,-256.5558776855469,832.9440307617188
138.35418701171875,-23.65901756286621,234.37599182128903,132.51132202148438,-158.63731384277344,896.3980712890625,154.51022338867188,-226.025146484375,477.8448181152344,212.3219451904297,-149.24766540527344,801.6807861328125,-145.7307891845703,-41.57725143432617,120.97621154785156,-135.92726135253906,-195.4984436035156,917.6322021484376,-155.54266357421875,-118.7688217163086,451.4009094238281,-296.9995422363281,-261.8931579589844,835.7463989257812
138.91127014160156,-38.30146789550781,228.1746368408203,132.25360107421875,-158.02621459960938,897.2222900390625,154.31861877441406,-230.79202270507807,480.0615234375,212.70266723632807,-144.32373046875,801.1618041992188,-145.740478515625,-34.02701187133789,121.0766143798828,-136.36346435546875,-193.9425201416016,917.4058227539062,-155.6566619873047,-113.10808563232422,451.2820129394531,-295.64288330078125,-267.0809936523437,838.54052734375
139.58242797851562,-53.26067352294922,221.73287963867188,132.06126403808594,-157.45834350585938,897.9905395507812,154.11070251464844,-235.01158142089844,482.04296875,213.03623962402344,-139.51710510253906,800.6734619140625,-145.7436065673828,-26.47447204589844,121.18245697021484,-136.73085021972656,-192.41558837890625,917.1491088867188,-155.768798828125,-107.36099243164062,451.1999206542969,-294.0545959472656,-272.1181030273437,841.3212890625
140.36595153808594,-68.51197814941406,215.1449737548828,131.9302978515625,-156.9392852783203,898.6957397460938,153.89395141601562,-238.693603515625,483.7688293457031,213.3293609619141,-134.83250427246094,800.2108154296875,-145.7372283935547,-18.92020606994629,121.29505157470705,-137.03390502929688,-190.9170684814453,916.86279296875,-155.8800811767578,-101.529052734375,451.1579284667969,-292.2415466308594,-277.00323486328125,844.0819702148438
141.2589111328125,-84.02313232421875,208.51348876953125,131.85641479492188,-156.47500610351562,899.3296508789062,153.6766357421875,-241.8509826660156,485.2195739746094,213.5902404785156,-130.27536010742188,799.7679443359375,-145.7191162109375,-11.364806175231934,121.4164810180664,-137.27743530273438,-189.4465484619141,916.5473022460938,-155.99215698242188,-95.6158218383789,451.1588745117188,-290.2122497558594,-281.735107421875,846.8145751953125
142.2566680908203,-99.75332641601562,201.9449005126953,131.835205078125,-156.07162475585938,899.88330078125,153.46759033203125,-244.50018310546875,486.3784484863281,213.82855224609372,-125.85194396972656,799.3383178710938,-145.6879425048828,-3.809006690979004,121.54972839355467,-137.46636962890625,-188.00392150878903,916.2024536132812,-156.10719299316406,-89.62760925292969,451.2050476074219,-287.9769592285156,-286.3124389648437,849.5099487304688
143.3520050048828,-115.65220642089844,195.5449981689453,131.86241149902344,-155.73529052734375,900.3472900390625,153.2760009765625,-246.66177368164065,487.2330932617188,214.0553131103516,-121.56918334960938,798.91455078125,-145.6434783935547,3.746088981628418,121.69883728027344,-137.6055450439453,-186.5896759033203,915.8278198242188,-156.2275390625,-83.57415008544922,451.2976989746094,-285.5476989746094,-290.7342224121094,852.157470703125
