sLANK,cLANK,pLANK,sLASI,cLASI,pLASI,sLKNE,cLKNE,pLKNE,sLWRA,cLWRA,pLWRA,sRANK,cRANK,pRANK,sRASI,cRASI,pRASI,sRKNE,cRKNE,pRKNE,sRWRA,cRWRA,pRWRA
141.19009399414062,139.01451110839844,223.63510131835935,130.4350128173828,-313.180908203125,868.6143798828125,174.1655731201172,-146.83892822265625,441.5970458984375,162.3282012939453,-418.0769348144531,877.9057006835938,-103.7326202392578,-325.38067626953125,121.6735610961914,-129.0184783935547,-312.0277404785156,892.1358642578125,-134.5719757080078,-292.635986328125,471.4980163574219,-220.0318145751953,-197.8863220214844,790.8206176757812
143.0575408935547,127.79830932617188,234.6749267578125,130.10568237304688,-312.0871887207031,870.33984375,174.01422119140625,-160.5743408203125,444.0470275878906,162.45535278320312,-412.788818359375,875.2821655273438,-103.03815460205078,-313.1468811035156,122.05409240722656,-130.2615509033203,-311.2181396484375,893.0736694335938,-134.5856475830078,-286.9862670898437,470.7026977539063,-221.2176513671875,-202.5048065185547,793.8555297851562
144.31060791015625,116.12599182128906,244.510986328125,129.78802490234375,-310.9380798339844,872.1633911132812,173.78797912597656,-174.1165008544922,446.937255859375,162.8380889892578,-407.305908203125,872.911865234375,-102.59097290039062,-300.97564697265625,122.38675689697266,-131.42529296875,-310.39306640625,893.9803466796875,-134.65667724609375,-280.93035888671875,469.9948425292969,-222.3692779541016,-207.1776885986328,797.0145874023438
144.96395874023438,103.98097229003906,253.11854553222656,129.4775848388672,-309.73736572265625,874.0847778320312,173.4906463623047,-187.46438598632807,450.2589721679688,163.47645568847656,-401.6290893554688,870.7943725585938,-102.3862533569336,-288.8669738769531,122.67310333251952,-132.51136779785156,-309.55108642578125,894.8614501953125,-134.78564453125,-274.47479248046875,469.384521484375,-223.4864501953125,-211.9045867919922,800.297119140625
145.05661010742188,91.32583618164062,260.4437866210937,129.16339111328125,-308.4951171875,876.10400390625,173.1306915283203,-200.6119079589844,453.9903564453125,164.37049865722656,-395.7610473632813,868.9281005859375,-102.407958984375,-276.8166198730469,122.91769409179688,-133.52406311035156,-308.68829345703125,895.7310791015625,-134.97219848632812,-267.636474609375,468.89447021484375,-224.56846618652344,-216.6843719482422,803.7009887695312
144.6583709716797,78.10990142822266,266.4086303710937,128.82679748535156,-307.22955322265625,878.2219848632812,172.72039794921875,-213.5416259765625,458.09320068359375,165.52020263671875,-389.7078247070313,867.3101806640625,-102.62039184570312,-264.8089599609375,123.1293487548828,-134.471435546875,-307.7970275878906,896.6132202148438,-135.2116241455078,-260.44561767578125,468.5585632324219,-225.6140289306641,-221.5147705078125,807.2219848632812
143.8637237548828,64.29412841796875,270.9272766113281,128.44265747070312,-305.9668884277344,880.4402465820312,172.27330017089844,-226.2197723388672,462.513427734375,166.92515563964844,-383.4800109863281,865.9351196289062,-102.96351623535156,-252.8116912841797,123.32093811035156,-135.3656463623047,-306.8651733398437,897.5396728515625,-135.49085998535156,-252.9441070556641,468.4136657714844,-226.62110900878903,-226.3917236328125,810.8527221679688
142.77716064453125,49.87623977661133,273.9275207519531,127.982666015625,-304.7384338378906,882.760498046875,171.80137634277344,-238.5934600830078,467.1840515136719,168.58409118652344,-377.0937805175781,864.7945556640625,-103.3585433959961,-240.77767944335935,123.50853729248048,-136.22242736816406,-305.876220703125,898.5450439453125,-135.7855682373047,-245.17947387695312,468.4878234863281,-227.5869140625,-231.308837890625,814.5820922851562
141.4991455078125,34.89591598510742,275.36724853515625,127.42000579833984,-303.576416015625,885.1828002929688,171.31248474121094,-250.5909576416016,472.0296325683594,170.4942169189453,-370.5711364746094,863.8765258789062,-103.72265625,-228.6555938720703,123.70926666259766,-137.05995178222656,-304.8103332519531,899.6600952148438,-136.06060791015625,-237.19569396972656,468.7908020019531,-228.50784301757807,-236.25732421875,818.3946533203125
140.11773681640625,19.417224884033203,275.2396850585937,126.73389434814452,-302.50946044921875,887.703125,170.80894470214844,-262.1252746582031,476.970703125,172.65052795410156,-363.9396667480469,863.1651611328125,-103.98326873779295,-216.4009246826172,123.9383773803711,-137.89707946777344,-303.64654541015625,900.9046020507812,-136.27520751953125,-229.02536010742188,469.3103332519531,-229.3795623779297,-241.22607421875,822.270263671875
