sLANK,cLANK,pLANK,sLASI,cLASI,pLASI,sLKNE,cLKNE,pLKNE,sLWRA,cLWRA,pLWRA,sRANK,cRANK,pRANK,sRASI,cRASI,pRASI,sRKNE,cRKNE,pRKNE,sRWRA,cRWRA,pRWRA
132.62535095214844,120.6514892578125,216.61587524414065,105.4000473022461,-37.02936935424805,956.4112548828124,126.3465347290039,-104.6669921875,513.7114868164062,183.95431518554688,-70.63716888427734,931.388916015625,-153.73309326171875,81.47061157226562,109.69252014160156,-149.78952026367188,-62.821876525878906,978.5765380859376,-176.37535095214844,-10.233904838562012,474.7711181640625,-226.343017578125,-148.5762939453125,1018.0509643554688
133.4357452392578,107.97119903564452,207.638671875,105.53511810302734,-35.516727447509766,957.6195678710938,126.9854507446289,-105.9937973022461,515.9457397460938,184.9995880126953,-66.8976821899414,932.0615844726562,-153.3870849609375,89.61727905273438,110.96693420410156,-149.62359619140625,-61.41265869140625,979.2073364257812,-175.9259033203125,-4.978666305541992,475.4487609863281,-225.7821044921875,-148.4945068359375,1019.6112670898438
134.2819366455078,94.77505493164062,198.65501403808597,105.74029541015624,-34.15879440307617,958.56494140625,127.70138549804688,-106.7219696044922,517.6381225585938,186.10079956054688,-63.39469146728516,932.6251220703124,-153.02162170410156,97.77957916259766,112.25041961669922,-149.40126037597656,-60.09114837646485,979.6809692382812,-175.40066528320312,0.0546403378248214,476.0030822753906,-225.1659698486328,-148.37281799316406,1020.9429321289062
135.1631317138672,81.0633544921875,189.6722717285156,106.01565551757812,-32.95575714111328,959.2476196289062,128.49436950683594,-106.85260009765624,518.78857421875,187.25791931152344,-60.12837219238281,933.0797119140624,-152.6371307373047,105.95700073242188,113.54232025146484,-149.12240600585938,-58.85758590698242,979.9973754882812,-174.8000946044922,4.867006301879883,476.4334716796875,-224.49456787109372,-148.2112274169922,1022.0459594726562
136.077880859375,66.83847045898438,180.7101593017578,106.36140441894533,-31.90812492370605,959.667724609375,129.364501953125,-106.38919067382812,519.3976440429688,188.47076416015625,-57.09920120239258,933.4257202148438,-152.2347869873047,114.1479263305664,114.84097290039062,-148.7868194580078,-57.7126579284668,980.1565551757812,-174.12583923339844,9.46066188812256,476.73828125,-223.76792907714844,-148.00990295410156,1022.92041015625
137.0249481201172,52.10874176025391,171.80599975585938,106.7779769897461,-31.016889572143555,959.8258666992188,130.31211853027344,-105.33978271484376,519.4667358398438,189.73899841308597,-54.30815887451172,933.6638793945312,-151.81687927246094,122.34904479980467,116.14349365234376,-148.3939666748047,-56.65771484375,980.1585083007812,-173.3818359375,13.838894844055176,476.9148254394531,-222.98606872558597,-147.7690887451172,1023.5662841796876
138.00514221191406,36.89427185058594,163.01651000976562,107.26609802246094,-30.283626556396484,959.72314453125,131.33798217773438,-103.71963500976562,518.9996948242188,191.0621337890625,-51.75687789916992,933.7955322265624,-151.38685607910156,130.55487060546875,117.44583129882812,-147.9429473876953,-55.69495391845703,980.0034790039062,-172.5753173828125,18.00531768798828,476.9596862792969,-222.1490631103516,-147.4892578125,1023.9837036132812
139.0228729248047,21.233488082885746,154.4159698486328,107.82682800292967,-29.71051406860352,959.3617553710938,132.44354248046875,-101.55411529541016,518.0037841796875,192.4393615722656,-49.44780349731445,933.8226928710938,-150.9490966796875,138.7576904296875,118.74324035644533,-147.4324188232422,-54.8275146484375,979.6920166015624,-171.71728515625,21.963058471679688,476.8691101074219,-221.2570953369141,-147.17120361328125,1024.1727294921875
140.0862579345703,5.190548896789551,146.09219360351562,108.46157836914062,-29.30020523071289,958.7453002929688,133.6311492919922,-98.88143157958984,516.4915771484375,193.8697052001953,-47.38425064086914,933.7479248046876,-150.50804138183594,146.94789123535156,120.03102111816406,-146.86045837402344,-54.05941390991211,979.2250366210938,-170.822021484375,25.714473724365234,476.6398620605469,-220.3105010986328,-146.8160858154297,1024.133544921875
141.2053985595703,-11.136632919311523,138.14129638671875,109.17210388183594,-29.05558967590332,957.879150390625,134.9041290283203,-95.75494384765624,514.4827270507812,195.35183715820312,-45.5704460144043,933.5747680664062,-150.06710815429688,155.11514282226562,121.30526733398438,-146.22463989257812,-53.39544677734375,978.6041259765624,-169.90562438964844,29.26180458068848,476.269775390625,-219.3098297119141,-146.42550659179688,1023.8663940429688
