sLANK,cLANK,pLANK,sLASI,cLASI,pLASI,sLKNE,cLKNE,pLKNE,sLWRA,cLWRA,pLWRA,sRANK,cRANK,pRANK,sRASI,cRASI,pRASI,sRKNE,cRKNE,pRKNE,sRWRA,cRWRA,pRWRA
169.2401580810547,-102.5142059326172,104.557861328125,193.46923828125,-210.6254119873047,951.9356079101562,217.45941162109372,-145.45489501953125,476.24505615234375,269.072998046875,-323.83416748046875,825.07275390625,-84.68954467773438,-71.23155975341797,198.41531372070312,-74.96156311035156,-186.9101409912109,938.333740234375,-113.84677124023438,-268.9063415527344,500.7423706054688,-155.69329833984375,-239.47447204589844,845.2355346679688
169.41004943847656,-92.90129852294922,104.57062530517578,194.4179229736328,-209.3707427978516,952.0992431640624,216.65402221679688,-135.61390686035156,476.8585510253906,263.9294128417969,-333.7652282714844,833.1327514648438,-85.48162841796875,-89.2745361328125,188.8021697998047,-73.92677307128906,-187.0972595214844,941.2732543945312,-115.87847137451172,-272.7483825683594,504.0987854003906,-156.4466094970703,-234.62217712402344,846.2327880859375
169.60385131835938,-83.36742401123047,104.59026336669922,195.2198028564453,-208.2796630859375,952.0482177734376,216.02577209472656,-126.08514404296876,477.3675231933594,258.81268310546875,-343.2710876464844,840.8919677734375,-86.45482635498047,-107.96344757080078,179.6121368408203,-73.06275177001953,-187.32443237304688,943.7408447265624,-117.47888946533205,-275.8373718261719,506.6043395996094,-157.25852966308594,-229.8793182373047,846.814208984375
169.82057189941406,-73.911865234375,104.61758422851562,195.8749237060547,-207.3522491455078,951.7831420898438,215.57171630859372,-116.86815643310548,477.7731628417969,253.7235412597656,-352.3514709472656,848.349609375,-87.6067123413086,-127.28578186035156,170.85792541503906,-72.3696517944336,-187.59164428710935,945.7367553710938,-118.64865112304688,-278.18023681640625,508.2593383789063,-158.12904357910156,-225.2459716796875,846.97998046875
170.0579833984375,-64.53289031982422,104.65406799316406,196.3834381103516,-206.588623046875,951.30517578125,215.28375244140625,-107.9623565673828,478.0793762207031,248.6641082763672,-361.0055541992188,855.5037231445312,-88.92967987060547,-147.20567321777344,162.5715789794922,-71.84789276123047,-187.8988494873047,947.2620849609376,-119.39241790771484,-279.7978210449219,509.0675354003906,-159.0581512451172,-220.7224578857422,846.7304077148438
170.31271362304688,-55.227176666259766,104.7010726928711,196.74562072753903,-205.98922729492188,950.6166381835938,215.1466522216797,-99.36854553222656,478.2940368652344,243.6388092041016,-369.23193359375,862.3504638671875,-90.40665435791016,-167.64903259277344,154.80807495117188,-71.49832153320312,-188.2459716796875,948.3193359375,-119.72348022460938,-280.7317810058594,509.0445556640625,-160.0458526611328,-216.3093719482422,846.0665893554688
170.58062744140625,-45.98867034912109,104.75836181640624,196.96176147460935,-205.55514526367188,949.72119140625,215.13763427734372,-91.09130859375,478.4296875,238.65545654296875,-377.0281372070313,868.883544921875,-92.00678253173828,-188.48928833007807,147.64154052734375,-71.32227325439453,-188.63291931152344,948.9130859375,-119.6687469482422,-281.0484313964844,508.2303161621094,-161.09225463867188,-212.0077972412109,844.9908447265625
170.85743713378906,-36.80753326416016,104.82244110107422,197.0319976806641,-205.28839111328125,948.62353515625,215.228271484375,-83.14292907714844,478.5022888183594,233.7259826660156,-384.3908081054688,875.0938720703125,-93.68244934082033,-209.5362243652344,141.15374755859375,-71.32162475585938,-189.05946350097656,949.0513305664062,-119.2731704711914,-280.8388977050781,506.7001647949219,-162.19747924804688,-207.8193817138672,843.5070190429688
171.13916015625,-27.671602249145508,104.8857879638672,196.95599365234372,-205.19235229492188,947.3295288085938,215.38804626464844,-75.54818725585938,478.5280456542969,228.8669586181641,-391.3156127929688,880.9697265625,-95.3686752319336,-230.53140258789065,135.41766357421875,-71.4986801147461,-189.52523803710935,948.7459106445312,-118.60179138183594,-280.21728515625,504.5686950683594,-163.36175537109375,-203.74658203125,841.6216430664062
171.4222869873047,-18.57049560546875,104.93744659423828,196.73272705078125,-205.2718811035156,945.845703125,215.5874938964844,-68.34758758544922,478.51947021484375,224.0997314453125,-397.7972717285156,886.49658203125,-96.98546600341795,-251.15267944335935,130.47914123535156,-71.85588836669922,-190.0298309326172,948.013671875,-117.7371597290039,-279.31671142578125,501.9809875488281,-164.58526611328125,-199.79266357421875,839.34423828125
171.70359802246094,-9.499364852905272,104.96404266357422,196.3604431152344,-205.5330352783203,944.1788940429688,215.7995758056641,-61.5977668762207,478.4810791015625,219.4501800537109,-403.83001708984375,891.6572265625,-98.4432373046875,-271.0273742675781,126.34156799316406,-72.39540100097656,-190.572998046875,946.8772583007812,-116.77112579345705,-278.2840270996094,499.0924682617188,-165.86807250976562,-195.9618682861328,836.6879272460938
171.979736328125,-0.4602450430393219,104.95109558105467,195.83706665039065,-205.98245239257807,942.3357543945312,215.9993133544922,-55.369266510009766,478.4056701660156,214.9480133056641,-409.4077758789063,896.4321899414062,-99.65031433105467,-289.7530517578125,122.95701599121094,-73.1183853149414,-191.15505981445312,945.3655395507812,-115.79278564453124,-277.27227783203125,496.0465087890625,-167.2098846435547,-192.25950622558597,833.6702880859375
172.24713134765625,8.539138793945312,104.88462829589844,195.1607360839844,-206.62661743164065,940.3224487304688,216.1623992919922,-49.74189376831055,478.2721252441406,210.6257781982422,-414.5243835449219,900.7996826171876,-100.52169799804688,-306.9246520996094,120.22630310058594,-74.0242691040039,-191.7772216796875,943.5140380859376,-114.87661743164062,-276.42938232421875,492.9572143554688,-168.60992431640625,-188.6919860839844,830.3135986328125
172.5020294189453,17.488651275634766,104.75300598144533,194.33023071289065,-207.47108459472656,938.14453125,216.26300048828125,-44.79679107666016,478.0453796386719,206.51760864257807,-419.173828125,904.736328125,-100.98831939697266,-322.16473388671875,118.0088119506836,-75.10987091064453,-192.4420623779297,941.3652954101562,-114.0743637084961,-275.8851928710937,489.90142822265625,-170.066650390625,-185.26678466796875,826.6452026367188
172.74058532714844,26.380027770996094,104.54979705810548,193.345458984375,-208.5198211669922,935.8072509765624,216.27145385742188,-40.60598373413086,477.6784973144531,202.65773010253903,-423.3499145507813,908.2172241210938,-101.00589752197266,-335.1534118652344,116.14080047607422,-76.36865234375,-193.1537322998047,938.9683227539062,-113.41252899169922,-275.7405700683594,486.9190979003906,-171.5775146484375,-181.9923553466797,822.6976928710938
172.95924377441406,35.209232330322266,104.2780303955078,192.20785522460935,-209.77438354492188,933.3161010742188,216.1527557373047,-37.22275161743164,477.1174621582031,199.0787048339844,-427.0462646484375,911.216796875,-100.56210327148438,-345.6558837890625,114.4590835571289,-77.79007720947266,-193.91812133789065,936.3783569335938,-112.89480590820312,-276.06207275390625,484.0212097167969,-173.1388397216797,-178.87803649902344,818.5089721679688
173.15476989746094,43.97548294067383,103.95518493652344,190.92079162597656,-211.23294067382807,930.677490234375,215.86569213867188,-34.675201416015625,476.3084411621094,195.80978393554688,-430.2560119628906,913.7089233398438,-99.68073272705078,-353.5438842773437,112.82538604736328,-79.35924530029297,-194.7426605224609,933.6559448242188,-112.50770568847656,-276.883056640625,481.2030029296875,-174.7456512451172,-175.93392944335938,814.1223754882812
173.32423400878906,52.67799377441406,103.61734008789062,189.49024963378903,-212.8890838623047,927.9002685546876,215.3626708984375,-32.96406936645508,475.2067260742188,192.875244140625,-432.9714660644531,915.6676635742188,-98.42166900634766,-358.8086853027344,111.1462631225586,-81.05680084228516,-195.63575744628903,930.8659057617188,-112.2279281616211,-278.208984375,478.45947265625,-176.3915557861328,-173.17079162597656,809.58642578125
173.4639129638672,61.312591552734375,103.3210220336914,187.925537109375,-214.73043823242188,924.9974365234376,214.592041015625,-32.06639099121094,473.7843017578125,190.29307556152344,-435.1837768554688,917.0675659179688,-96.87644958496094,-361.5626220703125,109.38428497314452,-82.85917663574219,-196.6060333251953,928.0755004882812,-112.03023529052734,-280.0253601074219,475.7996826171875,-178.0687255859375,-170.59999084472656,804.9544067382812
173.5673828125,69.86797332763672,103.14311981201172,186.24017333984372,-216.73712158203125,921.9879760742188,213.5037078857422,-31.9444522857666,472.033935546875,188.0739898681641,-436.8824768066406,917.8845825195312,-95.15950012207033,-362.0278015136719,107.55764770507812,-84.73918914794922,-197.66128540039065,925.3529663085938,-111.89432525634766,-282.3056640625,473.2564697265625,-179.7679901123047,-168.23358154296875,800.2843017578125
173.62403869628906,78.32064819335938,103.18038177490234,184.4522705078125,-218.8809051513672,918.898681640625,212.0567169189453,-32.55818557739258,469.9702758789063,186.2208404541016,-438.0550537109375,918.096435546875,-93.39561462402344,-360.5113220214844,105.72860717773438,-86.66696166992188,-198.8072967529297,922.7655029296876,-111.80977630615234,-285.01763916015625,470.89007568359375,-181.47889709472656,-166.08438110351562,795.6380615234375
173.6187744140625,86.62860870361328,103.5477523803711,182.58433532714844,-221.12522888183597,915.7659301757812,210.2274627685547,-33.87786865234375,467.6281127929688,184.72866821289065,-438.6867065429688,917.6838989257812,-91.70508575439452,-357.3686828613281,103.9834442138672,-88.61106872558594,-200.0469665527344,920.377197265625,-111.7787094116211,-288.1258544921875,468.7833557128906,-183.1899261474609,-164.1661834716797,791.0812377929688
173.53314208984375,94.7252426147461,104.37405395507812,180.6627349853516,-223.4256591796875,912.635986328125,208.01608276367188,-35.89504623413086,465.058837890625,183.5850830078125,-438.7600708007813,916.631103515625,-90.18882751464844,-352.9612121582031,102.40904998779295,-90.53984832763672,-201.3794860839844,918.246826171875,-111.81578826904295,-291.58697509765625,467.0281677246094,-184.888671875,-162.49371337890625,786.6817626953125
173.347412109375,102.5149154663086,105.79413604736328,178.71705627441406,-225.7311553955078,909.5653076171876,205.4502410888672,-38.629188537597656,462.3262023925781,182.77130126953125,-438.2552490234375,914.9270629882812,-88.9163589477539,-347.615478515625,101.07234191894533,-92.42276763916016,-202.7999725341797,916.426025390625,-111.9455795288086,-295.3370056152344,465.704345703125,-186.5619659423828,-161.0823974609375,782.5090942382812
173.04318237304688,109.8712158203125,107.93766021728516,176.77926635742188,-227.98556518554688,906.61865234375,202.58497619628903,-42.12725067138672,459.5015258789063,182.26345825195312,-437.1502075195313,912.566650390625,-87.91924285888672,-341.5943603515625,100.00821685791016,-94.2317123413086,-204.2992248535156,914.9573364257812,-112.19779205322266,-299.27301025390625,464.8558654785156,-188.19595336914065,-159.9475860595703,778.63232421875
172.60653686523438,116.63887786865234,110.91596221923828,174.8826446533203,-230.12966918945312,903.866943359375,199.4994201660156,-46.45656967163086,456.65966796875,182.0343170166016,-435.4212036132813,909.5513916015624,-87.19220733642578,-335.0872497558594,99.21852111816406,-95.94205474853516,-205.86373901367188,913.8724365234376,-112.6003646850586,-303.23785400390625,464.4715270996094,-189.776123046875,-159.10372924804688,775.1185913085938
172.03187561035156,122.63931274414062,114.80867767333984,173.06063842773438,-232.10366821289065,901.3833618164062,196.29150390625,-51.69229888916016,453.8766479492188,182.05506896972656,-433.043701171875,905.8909912109376,-86.70124816894531,-328.2172241210937,98.67867279052734,-97.53348541259766,-207.4757080078125,913.1910400390624,-113.17010498046876,-307.0160827636719,464.4788513183594,-191.28741455078125,-158.5634765625,772.0308227539062
171.32565307617188,127.67977142333984,119.65230560302734,171.3450469970703,-233.8500061035156,899.2388916015625,193.0706329345703,-57.89993667602539,451.2287902832031,182.29736328125,-429.993408203125,901.604248046875,-86.3956069946289,-321.0561828613281,98.3468017578125,-98.99048614501952,-209.11317443847656,912.9202880859376,-113.90227508544922,-310.346435546875,464.7567138671875,-192.71432495117188,-158.33705139160156,769.4257202148438
