sLANK,cLANK,pLANK,sLASI,cLASI,pLASI,sLKNE,cLKNE,pLKNE,sLWRA,cLWRA,pLWRA,sRANK,cRANK,pRANK,sRASI,cRASI,pRASI,sRKNE,cRKNE,pRKNE,sRWRA,cRWRA,pRWRA
120.64274597167967,-29.85187721252441,203.6214599609375,143.3538818359375,-224.63128662109372,929.284423828125,143.8963623046875,-219.86090087890625,497.81256103515625,195.27381896972656,-327.6422119140625,1275.7454833984375,-85.2271957397461,-75.15899658203125,129.7252655029297,-163.69705200195312,-221.8357391357422,957.5526733398438,-144.71627807617188,-139.60568237304688,493.4382629394531,-280.6108703613281,-306.13336181640625,893.535888671875
120.80322265625,-54.724246978759766,193.55909729003903,142.68138122558594,-222.83116149902344,931.9766235351562,142.92816162109375,-227.8845672607422,501.5648498535156,196.54493713378903,-334.5124206542969,1259.0726318359375,-84.66763305664062,-59.056182861328125,130.17149353027344,-165.07290649414062,-219.49331665039065,957.6439819335938,-143.79510498046875,-126.27993774414062,494.4954833984375,-275.7513732910156,-317.09161376953125,901.4597778320312
121.49518585205078,-80.71843719482422,183.7789459228516,141.97134399414062,-221.1859588623047,934.004638671875,142.03652954101562,-235.1300811767578,504.7908630371094,197.9326629638672,-340.2987670898437,1242.3807373046875,-84.1237564086914,-43.03510665893555,130.62213134765625,-166.33909606933594,-217.1259002685547,957.233642578125,-142.9239959716797,-113.1566162109375,495.3213806152344,-270.7896728515625,-327.53271484375,909.0316772460938
122.7122573852539,-107.81807708740234,174.31552124023438,141.222900390625,-219.69680786132807,935.3694458007812,141.22512817382812,-241.59765625,507.4859619140625,199.4374084472656,-345.0006103515625,1225.6798095703125,-83.59878540039062,-27.094053268432617,131.07733154296875,-167.49710083007812,-214.7332763671875,956.324951171875,-142.11300659179688,-100.23814392089844,495.9202575683594,-265.7265930175781,-337.45623779296875,916.2515258789062
124.43626403808594,-135.97508239746094,165.2564239501953,140.43374633789062,-218.36680603027344,936.0736694335938,140.50286865234375,-247.28958129882807,509.6393432617188,201.0604248046875,-348.6171569824219,1208.9981689453125,-83.09969329833984,-11.22802734375,131.53836059570312,-168.55088806152344,-212.3147430419922,954.9269409179688,-141.38063049316406,-87.5360336303711,496.3032531738281,-260.564453125,-346.86090087890625,923.1192016601562
126.6289291381836,-165.08970642089844,156.755615234375,139.5998077392578,-217.2017517089844,936.12353515625,139.88504028320312,-252.2139434814453,511.2330627441406,202.80419921875,-351.1487121582031,1192.391357421875,-82.63600158691406,4.572780609130859,132.0093536376953,-169.50799560546875,-209.8692169189453,953.0568237304688,-140.74600219726562,-75.0849609375,496.4873962402344,-255.30792236328125,-355.7445068359375,929.6342163085938
129.22242736816406,-194.99505615234372,149.02732849121094,138.7154083251953,-216.21060180664065,935.5305786132812,139.39279174804688,-256.3901062011719,512.2412719726562,204.67242431640625,-352.599609375,1175.9486083984375,-82.21590423583984,20.32277107238769,132.4989471435547,-170.37985229492188,-207.39617919921875,950.74169921875,-140.21817016601562,-62.94139862060547,496.4949035644531,-249.9648284912109,-364.10345458984375,935.7958374023438
132.11155700683594,-225.44818115234372,142.32032775878906,137.7742156982422,-215.40528869628903,934.3132934570312,139.04986572265625,-259.8547668457031,512.6288452148438,206.6691131591797,-352.9829406738281,1159.79443359375,-81.84078979492188,36.03752136230469,133.0206298828125,-171.18125915527344,-204.89712524414065,948.0184326171876,-139.7879638671875,-51.17263412475586,496.3526611328125,-244.5465850830078,-371.9329528808594,941.6029663085938
135.1523895263672,-256.12628173828125,136.8773651123047,136.77088928222656,-214.8001708984375,932.4995727539062,138.87611389160156,-262.6670227050781,512.3508911132812,208.79681396484372,-352.3260192871094,1144.0855712890625,-81.50080871582031,51.72745513916016,133.5917205810547,-171.92904663085938,-202.37747192382807,944.9323120117188,-139.42593383789062,-39.8477783203125,496.0888671875,-239.0684051513672,-379.2271423339844,947.0535888671876
138.1684112548828,-286.6220397949219,132.88597106933594,135.70301818847656,-214.4113311767578,930.1280517578124,138.8780975341797,-264.9090881347656,511.3577880859375,211.0546112060547,-350.67578125,1129.0025634765625,-81.17390441894531,67.390869140625,134.23191833496094,-172.6405029296875,-199.84820556640625,941.5353393554688,-139.08705139160156,-29.03177070617676,495.7271728515625,-233.54905700683597,-385.9796142578125,952.14453125
