sLANK,cLANK,pLANK,sLASI,cLASI,pLASI,sLKNE,cLKNE,pLKNE,sLWRA,cLWRA,pLWRA,sRANK,cRANK,pRANK,sRASI,cRASI,pRASI,sRKNE,cRKNE,pRKNE,sRWRA,cRWRA,pRWRA
141.3951873779297,329.0757751464844,254.4169006347656,145.04954528808594,-7.106481075286865,877.5960693359375,156.0806884765625,70.41357421875,443.2124938964844,232.16636657714844,-70.11585998535156,806.99658203125,-128.28262329101562,-16.794029235839844,117.47906494140624,-118.16082763671876,-65.33991241455078,916.1946411132812,-149.9759521484375,-33.46512222290039,456.10009765625,-316.3453369140625,-12.173784255981444,817.1782836914062
141.07069396972656,317.644775390625,258.85748291015625,144.21507263183594,-8.044197082519531,879.717041015625,156.5469970703125,58.33244323730469,445.3235168457031,231.3844146728516,-64.22180938720703,806.7987060546875,-128.48809814453125,-7.938131809234619,117.49940490722656,-119.42549896240234,-64.62250518798828,917.3182983398438,-150.98023986816406,-27.258655548095703,456.299072265625,-314.7367248535156,-24.260372161865234,820.0343017578125
140.65890502929688,305.82440185546875,262.3202819824219,143.36424255371094,-8.923542976379395,881.767333984375,156.9332275390625,46.543701171875,447.5562438964844,230.5760803222656,-58.35795974731445,806.6275024414062,-128.66650390625,0.9314085841178894,117.53117370605467,-120.70844268798828,-63.79688262939453,918.3300170898438,-151.868408203125,-20.97163391113281,456.48779296875,-312.8050842285156,-36.11945724487305,823.0540771484375
140.16160583496094,293.6158142089844,264.8054504394531,142.4976348876953,-9.744312286376951,883.7465209960938,157.239013671875,35.04926681518555,449.90869140625,229.7413482666016,-52.52435302734375,806.4826049804688,-128.8177947998047,9.81421947479248,117.57406616210938,-122.00894927978516,-62.86359405517578,919.2294311523438,-152.64085388183594,-14.604904174804688,456.6661987304688,-310.5506286621094,-47.750789642333984,826.2373046875
139.58363342285156,281.02081298828125,266.31396484375,141.616943359375,-10.506081581115724,885.6531982421875,157.46334838867188,23.854162216186523,452.3758239746094,228.8802032470703,-46.72109222412109,806.36279296875,-128.94180297851562,18.70943069458008,117.62747955322266,-123.32505798339844,-61.82422637939453,920.015625,-153.2987823486328,-8.16104507446289,456.8341369628906,-307.9742126464844,-59.15374374389648,829.5830688476562
138.9344482421875,268.0405578613281,266.8484191894531,140.72564697265625,-11.208159446716309,887.4848022460938,157.60430908203125,12.967662811279297,454.9485778808594,227.9925537109375,-40.9483757019043,806.2655639648438,-129.0384063720703,27.61540031433105,117.69058990478516,-124.6527328491211,-60.68194580078125,920.6870727539062,-153.84487915039062,-1.6454418897628784,456.990966796875,-305.0774841308594,-70.3271484375,833.0892944335938
138.2293243408203,254.67340087890625,266.4148864746094,139.82952880859375,-11.849505424499512,889.2373046875,157.6592559814453,2.4039130210876465,457.6137390136719,227.0783233642578,-35.20652770996094,806.1866455078125,-129.10760498046875,36.52927017211914,117.76246643066406,-125.98527526855467,-59.441932678222656,921.2412719726562,-154.28382873535156,4.932891845703125,457.1356201171875,-301.8633728027344,-81.26917266845703,836.7523803710938
137.48875427246094,240.91439819335935,265.0242614746094,138.93687438964844,-12.428726196289062,890.9047241210938,157.62547302246094,-7.81804084777832,460.3541870117188,226.1373291015625,-29.49604797363281,806.11962890625,-129.1497802734375,45.44660186767578,117.84224700927734,-127.31305694580078,-58.11158752441406,921.6754150390624,-154.62258911132812,11.560972213745115,457.2662048339844,-298.33648681640625,-91.97725677490234,840.5667114257812
136.73602294921875,226.7559967041016,262.6944274902344,138.05828857421875,-12.944270133972168,892.4795532226562,157.50128173828125,-17.67475128173828,463.1492004394531,225.1694183349609,-23.81769752502441,806.0557861328125,-129.16580200195312,54.3614501953125,117.92933654785156,-128.62362670898438,-56.70038986206055,921.986328125,-154.87037658691406,18.222007751464844,457.3800354003906,-294.50341796875,-102.44810485839844,844.5244140625
135.9945831298828,212.1894989013672,259.4510192871094,137.20620727539062,-13.394831657409668,893.9527587890625,157.28697204589844,-27.139253616333008,465.9740905761719,224.1745758056641,-18.17261505126953,805.9840087890625,-129.15719604492188,63.26689910888672,118.02356719970705,-129.90232849121094,-55.21953582763672,922.1710205078124,-155.03807067871094,24.8960018157959,457.4735107421875,-290.3729248046875,-112.6777572631836,848.6149291992188
135.2866668701172,197.2054748535156,255.32798767089844,136.3939971923828,-13.779964447021484,895.3140258789062,156.98561096191406,-36.18200302124024,468.7986755371094,223.15293884277344,-12.562454223632812,805.890869140625,-129.12620544433594,72.1559066772461,118.12519073486328,-131.1331787109375,-53.681270599365234,922.2271118164062,-155.13739013671875,31.56073570251465,457.54248046875,-285.9561767578125,-122.66165161132812,852.8253784179688
134.6331787109375,181.79290771484372,250.3683013916016,135.6350555419922,-14.10088062286377,896.55224609375,156.6031951904297,-44.7715950012207,471.5854187011719,222.1050262451172,-6.989470481872559,805.76123046875,-129.075927734375,81.02243041992188,118.23471069335938,-132.30015563964844,-52.098182678222656,922.1531982421876,-155.17977905273438,38.19297409057617,457.5825500488281,-281.26678466796875,-132.39468383789062,857.1402587890625
134.05418395996094,165.93727111816406,244.6250915527344,134.9416046142578,-14.361254692077637,897.6556396484375,156.1482696533203,-52.87514114379883,474.2881774902344,221.0319061279297,-1.4565706253051758,805.5786743164062,-129.01002502441406,89.8626480102539,118.35247802734376,-133.3883514404297,-50.48249816894531,921.94921875,-155.175537109375,44.76983642578125,457.5896301269531,-276.3208312988281,-141.87130737304688,861.5418090820312
133.56939697265625,149.61837768554688,238.1637115478516,134.3237762451172,-14.56778335571289,898.6124267578125,155.63143920898438,-60.45846557617188,476.85198974609375,219.93540954589844,4.032666206359863,805.3258666992188,-128.9323272705078,98.67522430419922,118.47817993164062,-134.38525390625,-48.845516204833984,921.6165771484376,-155.13311767578125,51.27019500732422,457.5603942871094,-271.13677978515625,-151.08551025390625,866.0105590820312
133.1984405517578,132.80865478515625,231.06431579589844,133.78868103027344,-14.7304105758667,899.4108276367188,155.06455993652344,-67.48645782470703,479.2145385742188,218.8183441162109,9.47401523590088,804.985595703125,-128.84605407714844,107.4600067138672,118.61056518554688,-135.2816619873047,-47.19729232788086,921.1580810546876,-155.058837890625,57.67608642578125,457.4930114746094,-265.73541259765625,-160.0308837890625,870.5253295898438
