sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible
23.451080322265625,-7.301143646240234,21.14093589782715,-19.26565933227539,-0.3760921359062195,1.2140531539916992,5.000530242919922,-0.3835386931896209,-10.617840766906738,8.795782089233398,9.864331245422363,116.63028717041016,2.0865793228149414,-0.0252074841409921,-0.1117898374795913,25.3441104888916,-1.8152250051498413,-9.518811225891112,8.572046279907227,1.2549140453338623,-3.314887285232544,-15.658164024353027,34.492164611816406,90.30490112304688,,
23.668222427368164,-7.02733850479126,20.290985107421875,-19.155303955078125,-0.795526921749115,0.2110145390033722,6.699092864990234,-0.8846459984779358,-9.40066909790039,9.156085968017578,10.02273654937744,116.52165985107422,2.464472770690918,0.0621701478958129,-0.3797475397586822,25.83738136291504,-1.538362979888916,-10.982001304626465,11.235100746154783,1.464963674545288,-1.674604058265686,-15.54399585723877,34.60667419433594,90.36337280273438,,
23.372039794921875,-6.723454475402832,19.33612823486328,-18.898483276367188,-1.2008527517318726,-0.4552252888679504,8.605020523071289,-1.3304791450500488,-8.400325775146484,9.427549362182615,10.10696792602539,116.48211669921876,2.9368369579315186,0.1853278279304504,-0.7573979496955872,26.12873077392578,-1.2189964056015017,-11.999125480651855,13.562623023986816,1.6144474744796753,-0.3495745658874511,-15.445960998535156,34.72548294067383,90.37020874023438,,
22.55630111694336,-6.385911464691162,18.26168441772461,-18.494525909423828,-1.5942059755325315,-0.7871596813201904,10.734853744506836,-1.6974139213562012,-7.599583625793457,9.609356880187988,10.119491577148438,116.5078353881836,3.490309238433838,0.342375099658966,-1.2388622760772705,26.219900131225582,-0.8532813787460327,-12.555750846862791,15.536641120910645,1.7681493759155271,0.6473185420036316,-15.360241889953612,34.847843170166016,90.33080291748048,,
21.209274291992188,-6.010004997253418,17.048599243164062,-17.945634841918945,-1.9791171550750728,-0.7819746732711792,13.094487190246582,-1.9498928785324097,-6.983468055725098,9.700160026550291,10.06163215637207,116.59598541259766,4.113660335540772,0.5320006012916565,-1.8199504613876345,26.11625862121582,-0.4387931525707245,-12.65668773651123,17.151750564575195,1.970600724220276,1.323050856590271,-15.280938148498535,34.972713470458984,90.25399017333984,,
19.324901580810547,-5.590390682220459,15.67482852935791,-17.258237838745117,-2.360142707824707,-0.4329839646816253,15.67538356781006,-2.0405313968658447,-6.535885810852051,9.6990385055542,9.933938026428224,116.74472045898438,4.797262668609619,0.753860354423523,-2.499307632446289,25.82842445373535,0.024560434743762,-12.333243370056152,18.416078567504883,2.241022825241089,1.709030270576477,-15.199132919311523,35.09900665283203,90.15301513671876,,
16.92270851135254,-5.122329711914063,14.119449615478516,-16.443557739257812,-2.741945743560791,0.2655881941318512,18.4518985748291,-1.914183616638184,-6.235171318054199,9.605722427368164,9.736412048339844,116.9531478881836,5.531520366668701,1.0087302923202517,-3.278820037841797,25.37213897705078,0.5337921977043152,-11.646187782287598,19.350635528564453,2.573027849197388,1.8630945682525637,-15.102351188659668,35.22579574584961,90.04601287841797,,
14.07011890411377,-4.605103015899658,12.37466526031494,-15.516895294189451,-3.127723217010498,1.3106662034988403,21.38007926940918,-1.5166845321655271,-6.053630828857422,9.4209623336792,9.46889591217041,117.22132110595705,6.304933071136475,1.296923041343689,-4.158694744110107,24.767166137695312,1.0820854902267456,-10.68380641937256,19.98732566833496,2.93958044052124,1.863693356513977,-14.974024772644045,35.352596282958984,89.95630645751953,,
10.89622974395752,-4.046168804168701,10.461607933044434,-14.495102882385254,-3.517658233642578,2.678921937942505,24.40018081665039,-0.8084288835525513,-5.959712982177734,9.147273063659668,9.131555557250977,117.55021667480467,7.102784633636475,1.6148136854171753,-5.126827716827393,24.03601837158203,1.6582810878753662,-9.555628776550291,20.36585998535156,3.3021061420440674,1.795243501663208,-14.794012069702148,35.479854583740234,89.91114807128906,,
7.587398529052734,-3.463908433914185,8.442338943481445,-13.392580032348633,-3.907097101211548,4.313328266143799,27.44474601745605,0.2182134538888931,-5.921839237213135,8.788548469543457,8.725275039672852,117.94098663330078,7.906760215759277,1.950873613357544,-6.14693021774292,23.20272827148437,2.2464184761047363,-8.38198471069336,20.529714584350582,3.621437072753906,1.7282205820083618,-14.539549827575684,35.60905075073242,89.94001770019531,,
4.3637566566467285,-2.886378526687622,6.4175238609313965,-12.216547012329102,-4.285270690917969,6.112479209899902,30.45219039916992,1.521835446357727,-5.911005020141602,8.350703239440918,8.252223014831543,118.39500427246094,8.695258140563965,2.283949375152588,-7.15392541885376,22.2919979095459,2.8262174129486084,-7.281177997589111,20.52138328552246,3.867682933807373,1.703356385231018,-14.186158180236816,35.74274444580078,90.07357788085938,,
1.4444007873535156,-2.347149133682251,4.511657238006592,-10.96393585205078,-4.634820461273193,7.928977012634277,33.3816032409668,3.002098321914673,-5.903671741485596,7.841632843017578,7.716252326965332,118.91327667236328,9.444586753845217,2.5850841999053955,-8.060358047485352,21.32804679870605,3.374734878540039,-6.3566508293151855,20.37769889831543,4.0263190269470215,1.7260950803756714,-13.709406852722168,35.88422775268555,90.34111785888672,,
-0.9872161149978638,-1.8804309368133545,2.853479623794556,-9.621381759643556,-4.932772636413574,9.582120895385742,36.2213020324707,4.503727912902832,-5.887028694152832,7.271001815795898,7.123194217681885,119.4957275390625,10.130846977233888,2.8221843242645264,-8.771065711975098,20.3333683013916,3.868942260742188,-5.686709403991699,20.12653923034668,4.099322319030762,1.7715059518814087,-13.0868558883667,36.03680419921875,90.76895141601562,,
-2.80742621421814,-1.5167804956436155,1.5578826665878296,-8.168601036071777,-5.153568744659424,10.88266944885254,38.9854736328125,5.836213111877441,-5.862813472747803,6.650252342224121,6.481016159057617,120.14134979248048,10.732632637023926,2.9659857749938965,-9.200732231140137,19.32740974426269,4.288662910461426,-5.318514823913574,19.78631401062012,4.102118015289307,1.796600341796875,-12.30018424987793,36.20290756225586,91.37836456298828,,
-3.963684320449829,-1.2801806926727295,0.713958740234375,-6.583541870117188,-5.273802280426025,11.661402702331545,41.6989631652832,6.804017066955566,-5.847381591796875,5.992191791534424,5.79977560043335,120.8472900390625,11.234097480773926,2.9956963062286377,-9.2893705368042,18.32548141479492,4.619006633758545,-5.265920162200928,19.367788314819336,4.058541774749756,1.7548341751098633,-11.337139129638672,36.38308334350586,92.18417358398438,,
-4.476749420166016,-1.186370611190796,0.3792388439178467,-4.8475775718688965,-5.277307033538818,11.792036056518556,44.37696075439453,7.237887382507324,-5.869561672210693,5.310684680938721,5.091376304626465,121.6086883544922,11.627531051635742,2.902850389480591,-9.012222290039062,17.337940216064453,4.852057933807373,-5.510846614837647,18.877002716064453,3.995471954345703,1.608622908592224,-10.193302154541016,36.5753059387207,93.1929702758789,,
-4.435091018676758,-1.2402900457382202,0.5716313123703003,-2.950081348419189,-5.158487796783447,11.205678939819336,47.009647369384766,7.021096229553223,-5.962374210357666,4.620075702667236,4.369219779968262,122.4183120727539,11.914852142333984,2.692921638488769,-8.383941650390625,16.36988067626953,4.987115859985352,-6.007173538208008,18.31824111938477,3.938288450241089,1.3379637002944946,-8.873641014099121,36.77420425415039,94.40159606933594,,
