sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible
2.5175631046295166,-4.6155686378479,12.410259246826172,14.096671104431152,-4.15449333190918,-8.744185447692871,59.86798858642578,-8.052599906921387,0.9535154104232788,-3.146524429321289,0.4832817614078522,139.14376831054688,14.319706916809082,0.7476038932800293,-2.4801645278930664,13.251871109008787,6.447959899902344,-12.316896438598633,15.938070297241213,5.0270094871521,-0.014168600551784,4.406972885131836,37.53152847290039,109.05655670166016,O,True
4.131682872772217,-3.774054288864136,9.521026611328123,15.695436477661133,-3.9032371044158936,-9.71604061126709,60.70222854614258,-8.520750999450684,2.4014291763305664,-2.841330051422119,0.3438221514225006,137.86273193359375,14.218219757080078,0.4448373317718506,-1.5528922080993652,11.9678373336792,6.37633752822876,-11.58444881439209,14.817758560180664,5.043600559234619,-0.8530173897743225,7.660179138183594,36.97953796386719,112.96966552734376,O,True
5.4698872566223145,-3.126521110534668,7.261828899383545,17.146263122558594,-3.648291826248169,-10.421220779418944,61.05208969116211,-8.771148681640625,3.323616743087769,-2.51746678352356,0.2741118967533111,136.56402587890625,14.156787872314451,0.2005992829799652,-0.804223895072937,10.707120895385742,6.286640167236328,-10.87520694732666,13.73872184753418,5.040856838226318,-1.5021743774414062,10.466300010681152,36.335548400878906,116.2427978515625,O,True
6.570366859436035,-2.656895875930786,5.608011245727539,18.449634552001957,-3.3838162422180176,-10.853574752807615,60.9194221496582,-8.79739761352539,3.737935781478882,-2.174931764602661,0.2731591165065765,135.2517852783203,14.133999824523926,0.0134585415944457,-0.2303671836853027,9.47079086303711,6.179442405700684,-10.191582679748535,12.701802253723145,5.020380020141602,-1.9646695852279663,12.785911560058594,35.657501220703125,118.8615493774414,O,True
7.463299751281738,-2.351499557495117,4.527102947235107,19.608726501464844,-3.1057071685791016,-11.020344734191896,60.31008529663086,-8.610472679138184,3.67014741897583,-1.814343333244324,0.3394548296928406,133.9309539794922,14.148924827575684,-0.1208751127123832,0.1815964877605438,8.261038780212402,6.054591655731201,-9.5379056930542,11.709278106689451,4.984748840332031,-2.250624895095825,14.618097305297852,34.99531936645508,120.84991455078124,O,True
8.177809715270996,-2.19448471069336,3.970008611679077,20.628564834594727,-2.812088966369629,-10.94019889831543,59.23650360107422,-8.235319137573242,3.1623497009277344,-1.4372535943984983,0.4705079793930053,132.60800170898438,14.200820922851562,-0.2107290774583816,0.4571452140808105,7.081119537353516,5.910969257354736,-8.920809745788574,10.764287948608398,4.938032150268555,-2.380391359329224,15.988080978393556,34.38656997680664,122.25647735595705,O,True
8.743379592895508,-2.164458513259888,3.863382577896118,21.51515007019043,-2.5040123462677,-10.638626098632812,57.71896362304688,-7.704487323760986,2.2784552574157715,-1.046157956123352,0.662675142288208,131.29159545898438,14.288143157958984,-0.268710047006607,0.6349402666091919,5.9349446296691895,5.747045040130615,-8.348398208618164,9.869203567504885,4.885802745819092,-2.385878562927246,16.93686866760254,33.855594635009766,123.1436538696289,O,True
9.18761920928955,-2.2325358390808105,4.10509204864502,22.27430534362793,-2.185590505599976,-10.143017768859863,55.78536987304688,-7.051275253295898,1.1059041023254397,-0.6445034146308899,0.9107608199119568,129.99253845214844,14.407029151916504,-0.3111681044101715,0.7651273012161255,4.826129913330078,5.561570644378662,-7.82871150970459,9.023683547973633,4.834399700164795,-2.310004234313965,17.514385223388672,33.41493225097656,123.58039093017578,O,True
9.531657218933104,-2.3627588748931885,4.567017555236816,22.910850524902344,-1.8638640642166135,-9.478978157043455,53.46929168701172,-6.304515838623047,-0.2494085431098938,-0.236330971121788,1.2080178260803225,128.7239532470703,14.550522804260254,-0.3568478226661682,0.905183494091034,3.756927967071533,5.354490280151367,-7.368037700653076,8.22288703918457,4.789780616760254,-2.2041945457458496,17.775466918945312,33.067359924316406,123.6386260986328,O,True
9.786354064941406,-2.5141139030456543,5.103122711181641,23.428173065185547,-1.5482935905456543,-8.669364929199219,50.80728912353516,-5.486806392669678,-1.671000599861145,0.1739661544561386,1.5461992025375366,127.50048065185548,14.709117889404297,-0.4246567785739898,1.1130675077438354,2.726933479309082,5.127448558807373,-6.969272136688232,7.45607852935791,4.7568359375,-2.123480796813965,17.77806282043457,32.80777740478516,123.3917007446289,O,True
9.951376914978027,-2.6446690559387207,5.5648112297058105,23.828723907470703,-1.2500193119049072,-7.736315250396728,47.83596420288086,-4.616598606109619,-3.0431101322174072,0.5818329453468323,1.9155508279800413,126.33789825439452,14.872231483459473,-0.5311994552612305,1.439633846282959,1.732288837432861,4.883902549743652,-6.630556106567383,6.706156253814697,4.739223957061768,-2.1207494735717773,17.58228874206543,32.6253547668457,122.91399383544922,O,True
10.01891040802002,-2.7183849811553955,5.825167655944824,24.11492156982422,-0.9809511303901672,-6.706016540527344,44.58951187133789,-3.713225841522217,-4.266477108001709,0.9827725291252136,2.3053295612335205,125.25191497802734,15.02943515777588,-0.688771665096283,1.922424793243408,0.765209436416626,4.628932952880859,-6.344719409942627,5.950262069702148,4.73930025100708,-2.2415807247161865,17.2491512298584,32.505584716796875,122.27996063232422,O,True
