sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible
8.021490097045898,-0.1123671755194664,-7.16536283493042,-20.891550064086918,-2.1091675758361816,16.969511032104492,-13.435505867004396,-4.527784824371338,-7.185660362243652,0.0,0.0,0.0,10.84920597076416,0.23804672062397,-1.1392593383789062,29.7321720123291,2.203986883163452,-4.411360740661621,-8.965946197509766,-0.808591365814209,-9.065099716186523,0.0,0.0,0.0,,
8.430276870727539,-0.2810561060905456,-6.4087653160095215,-22.054183959960938,-2.504034280776977,16.124771118164062,-13.20405387878418,-4.443334102630615,-6.787660598754883,0.0,0.0,0.0,12.938960075378418,-0.2442677617073059,0.436624139547348,30.2646541595459,2.1182191371917725,-3.487379789352417,-7.223977088928223,-0.5074679255485535,-11.38154411315918,0.0,0.0,0.0,,
8.774886131286621,-0.3736940324306488,-5.992271423339844,-23.053356170654297,-2.897836446762085,15.475913047790527,-12.685112953186035,-4.40381383895874,-6.315369606018066,0.0,0.0,0.0,13.997112274169922,-0.6303423047065735,1.697680950164795,30.661828994750977,2.1958727836608887,-2.3947577476501465,-5.609538555145264,-0.3082756400108337,-13.53388214111328,0.0,0.0,0.0,,
9.034393310546877,-0.3932276666164398,-5.904364585876465,-23.8857421875,-3.2830820083618164,15.02198314666748,-11.87371826171875,-4.411861896514893,-5.775922775268555,0.0,0.0,0.0,14.034308433532717,-0.8979470133781433,2.570840358734131,30.924829483032227,2.436187744140625,-1.146698832511902,-4.113649845123291,-0.1997991353273391,-15.441326141357422,0.0,0.0,0.0,,
9.175965309143066,-0.3425128161907196,-6.132534980773926,-24.54388236999512,-3.654046297073364,14.75763988494873,-10.761211395263672,-4.459067344665527,-5.1717305183410645,0.0,0.0,0.0,13.08323860168457,-1.0007367134094238,2.9059205055236816,31.05938720703125,2.8287312984466557,0.2249090522527694,-2.718646764755249,-0.1585706323385238,-16.914112091064453,0.0,0.0,0.0,,
9.149798393249512,-0.2251956313848495,-6.659576892852783,-25.01430892944336,-4.006767272949219,14.671341896057127,-9.333476066589355,-4.524759769439697,-4.501229763031006,0.0,0.0,0.0,11.274373054504396,-0.8673378825187683,2.471021890640259,31.085359573364254,3.3493921756744385,1.656464695930481,-1.37506902217865,-0.1414564102888107,-17.64244842529297,0.0,0.0,0.0,,
8.886499404907227,-0.0469412803649902,-7.458131790161133,-25.27764129638672,-4.339648246765137,14.742782592773438,-7.5706305503845215,-4.575130939483643,-3.760608673095703,0.0,0.0,0.0,8.903437614440918,-0.4193455874919891,1.008622169494629,31.04111671447754,3.960855722427368,3.050017833709717,0.013074948452413,-0.0855101495981216,-17.244707107543945,0.0,0.0,0.0,,
8.298861503601074,0.1841306835412979,-8.488832473754883,-25.311019897460938,-4.654473781585693,14.942237854003906,-5.449934482574463,-4.563995361328125,-2.9444212913513184,0.0,0.0,0.0,6.4163594245910645,0.3862069845199585,-1.6231023073196411,30.977956771850582,4.61775016784668,4.28715181350708,1.573115348815918,0.079187087714672,-15.407711029052734,0.0,0.0,0.0,,
7.290314197540283,0.4575718641281128,-9.701186180114746,-25.09324836730957,-4.957433700561523,15.232129096984863,-2.9525837898254395,-4.436288833618164,-2.045097589492798,0.0,0.0,0.0,4.26531457901001,1.5089528560638428,-5.276657581329346,30.94395065307617,5.274578094482422,5.255214214324951,3.412623882293701,0.4041154384613037,-12.103717803955078,0.0,0.0,0.0,,
5.773420810699463,0.7609794735908508,-11.035918235778809,-24.611223220825195,-5.259321689605713,15.571188926696776,-0.0728548765182495,-4.135070323944092,-1.0519773960113523,0.0,0.0,0.0,2.73098373413086,2.8195152282714844,-9.483104705810549,30.96312522888184,5.8947367668151855,5.877293586730957,5.560911655426025,0.8999326825141907,-7.716054439544678,0.0,0.0,0.0,,
