,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,Type,Visible
0,-0.018567314301270677,0.7647306770412692,-0.7510039448090312,0.35736743254796566,-0.06338189559983665,0.4759210458828471,0.6637015530054782,0.43011594480344617,0.24806554278465942,0.2838736147096861,0.06538593395132808,-0.21237662233897892,-0.27209872773754107,0.27261044269398615,0.08765830557441734,-0.48157918865024374,0.1555635525315393,-0.025085993064466794,,
1,0.01670482667400286,0.7892708946306701,-0.781725099529168,0.370595722834151,-0.06269736191248176,0.4939193740217811,0.6177064202750264,0.4536379319293622,0.2536466228814296,0.29339023551456167,0.05293521183474392,-0.19514427167198156,-0.29619871256986996,0.2586251301532012,0.07314036226310106,-0.4910551075433015,0.15614308175427682,-0.018210362718446893,,
2,0.04592293936742187,0.8067643625175667,-0.8029009071242887,0.38212235981576437,-0.06331423008310144,0.507533576390111,0.5660374178204017,0.469954109273663,0.25189880759173167,0.30306825966084405,0.040580920044643864,-0.17802202235131503,-0.31917986854303404,0.24527462030586955,0.06025623469067032,-0.5004385088446752,0.1572661997117839,-0.01252482462693727,,
3,0.06775071753104678,0.8167723215704521,-0.8147484229853297,0.3919588060558512,-0.0649844335831361,0.5168926731347119,0.508660278054043,0.4790339683114413,0.24319165969036116,0.31295970233324577,0.028361959105838608,-0.16106852309083275,-0.3410193361921263,0.23260598221124296,0.049058467244769366,-0.5097242809668011,0.15886023614423017,-0.008055154542130905,,
4,0.08062710096931269,0.8191660160942615,-0.8175535639622608,0.4001274941484958,-0.06750662849948752,0.5220899258774845,0.4456709661225542,0.48091167602325613,0.2280557319740255,0.3232050194132352,0.016344322066019767,-0.14438008816956416,-0.3616983301549005,0.22067705996550324,0.03956548595852505,-0.5188823544868186,0.160855162746244,-0.004793774392883088,,
5,0.08293540780641817,0.8141649972908669,-0.8116804159319384,0.4066766026789981,-0.07073423589354555,0.5231699533504803,0.3773421915974762,0.47573200883831546,0.2072643347093761,0.334006802231831,0.004619959305875332,-0.12808901877982048,-0.3812040447753432,0.20956930392177542,0.03173785466006396,-0.5278527513007543,0.16317787994039534,-0.002687431475162816,,
6,0.07347231636622387,0.8022676106309925,-0.7975145885218781,0.4116891456781615,-0.07458056355153309,0.5201413157139232,0.30415632444106655,0.463830624714036,0.18188260465602468,0.34554587610928045,-0.0067047051228725785,-0.11234749317413295,-0.3995371271808721,0.19938400899084385,0.02546679066311608,-0.5365480546883716,0.16574648053357754,-0.0016340022587807423,,
7,0.0520479481911269,0.7841453824291587,-0.7754070788416443,0.41529470383916145,-0.07902340060060253,0.5130079665263494,0.2268222505250055,0.445831536375511,0.15324480436140964,0.3579226995568332,-0.01752562904013555,-0.09730384676094361,-0.41671714053111075,0.19022678966190676,0.020577477862429472,-0.5448573635601544,0.16847018366814548,-0.0014768990491634826,,
8,0.019976726171866854,0.7605761103633975,-0.7456843789198133,0.4176662454473252,-0.08411853066656216,0.5018318213384074,0.14624802116607905,0.42275125963195426,0.12279554553782845,0.3711549086242405,-0.02775711574521733,-0.08308016812024044,-0.43278929663198284,0.18219798448152402,0.016839403156251542,-0.5526475033784699,0.17125399787153572,-0.0020007138852327078,,
9,-0.019620601008104255,0.7324077912843008,-0.7087025395844315,0.4190116637847574,-0.08998767902048999,0.48680265095983755,0.06350427983086915,0.3960488764540382,0.09186289963131822,0.3852103937947595,-0.03733734806750333,-0.06976457102376166,-0.4478304418643251,0.17536664294670867,0.013986300301492838,-0.5597629484657243,0.1740037837014976,-0.0029302390608223483,,
10,-0.061889762435297646,0.7005594793956131,-0.6649575160428293,0.4195504042478826,-0.09680512051941581,0.4683166584353813,-0.020193348701007974,0.36757985499422197,0.061472771707124174,0.4000401536390148,-0.04621767501192042,-0.05742578016322741,-0.4619551675600798,0.16977041392910075,0.011748834769653493,-0.5660277334916404,0.17662694725913863,-0.003939050450158077,,
11,-0.1008411148011864,0.6660020630089352,-0.6151737352069662,0.41948682284349115,-0.10474079184796281,0.4470431600454503,-0.10348560995868572,0.3394350133546469,0.03218467704087469,0.415574462508828,-0.05434506699383912,-0.04613799780812311,-0.47531722870471027,0.1653964502692835,0.009890998834399811,-0.5712566873121223,0.1790299303321894,-0.004674948175272586,,
12,-0.13043223159241502,0.6296950452399912,-0.5603139486265882,0.41897338061521183,-0.11389725623488689,0.42396048502962125,-0.18488238067982288,0.3136732383797929,0.003959457952070977,0.4316784083442775,-0.06165838592945094,-0.03598577466141328,-0.48811128620332545,0.16218242092892177,0.008235626214420755,-0.5752745361212852,0.18111342845743206,-0.004807796402076181,,
13,-0.14588683111731238,0.5925618999225835,-0.5016028286280426,0.4180837334857377,-0.12422605294638978,0.40034471500473234,-0.2627944915528807,0.29199849857835836,-0.023830345900577754,0.44810482600083557,-0.06809268274033375,-0.027058404593624408,-0.5005658009238438,0.1600104619870406,0.006684977874833242,-0.5779409414901862,0.18276999995191634,-0.004097829083667848,,
