,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles
0,0.33242296482574774,-0.041754433511128286,0.1658649675507644,-0.4375595236122978,0.3350405169631232,0.08568180299495465,-0.6128327528846591,0.06510688231672401,-0.11231251388186081,-0.1598251701941491,-0.08728691427272739,0.2299854762575475,0.19439518153355273,0.07033658319277603,-0.25481987804919304,0.007065461592627109,0.44521206133406044,0.2591299117265169,-0.20724574931308626,-0.08891526792350779,0.015486935405346403,0.18947101838693015,0.14340631025511752,0.41307174718662965
1,0.34260222981957167,-0.046076145162620485,0.1695079168863276,-0.44890864758143945,0.33330231314487047,0.08709830653909045,-0.6163604758002853,0.06355022013419731,-0.1153973718336152,-0.15853300354048305,-0.08396272295454055,0.22830387196083524,0.16913194953842492,0.021446068121853124,-0.21233309450497861,0.011369182483186968,0.4625916539624306,0.2234771098509718,-0.2961182539742754,-0.12216886178736774,0.022930289581296615,0.2004504227204087,0.13253063360348394,0.42087791348912007
2,0.3532730636725667,-0.049277502049120736,0.1722020033085494,-0.4599677597504098,0.332145353194764,0.08838100683651451,-0.6191270915452638,0.06213240811061227,-0.11742823486972875,-0.15723550611035797,-0.08125998969070669,0.22672653897574047,0.1518224643611341,-0.029273962550977473,-0.16807018664787265,0.015947932526214625,0.47823146067229483,0.18770864340787363,-0.38274384619509483,-0.14821544166371692,0.028843788425202632,0.2103673902713512,0.1221697255911105,0.4281420396705029
3,0.36445505408607826,-0.05135510005427424,0.17394839026341136,-0.4707528897972174,0.33159069398905117,0.0895781761309622,-0.6211505910999839,0.06084293086028003,-0.11845322035859973,-0.15590952419743676,-0.07913221736157605,0.22528692753902924,0.1423133221343178,-0.08133234155577052,-0.12251970886971031,0.0207397368267197,0.49214990741437936,0.15209010677285062,-0.4668197313881095,-0.16711011872256432,0.03271833505549715,0.21921193111949977,0.11234634737754234,0.4348507953363896
4,0.3762081297603055,-0.05229989967582804,0.17474200585358757,-0.48130153731776204,0.3316375661966642,0.09079878437958899,-0.622465627164831,0.059665111387993575,-0.1185786249133941,-0.1545294378697072,-0.07753694928686239,0.22401982256025788,0.14028945520121527,-0.13401431482553516,-0.07638355562675003,0.02568252093164758,0.504412058834762,0.11702491147452565,-0.5478900459579944,-0.17908644173806154,0.03418921546652354,0.2269794008282433,0.10308121655072577,0.44099732753755316
5,0.38857800480811266,-0.05209468008986984,0.17456963405988102,-0.49167683596006617,0.33224186150308377,0.09223179050065067,-0.6231234843449998,0.05857290191740305,-0.11797797045730452,-0.1530670084194402,-0.07643204945606807,0.22296259487750913,0.14524808731645455,-0.1863264189052577,-0.030615637123868167,0.030722946608080504,0.51516360108365,0.08307974915526395,-0.6252642862228419,-0.18460918333858822,0.03307228768461368,0.23366940505862388,0.09438870857984694,0.44657806898535424
6,0.4015395478390942,-0.050742759594694986,0.1734338017415331,-0.501959247543631,0.3333042222256668,0.09410646558962088,-0.6231764187238417,0.05753010299258676,-0.11686558244192524,-0.1514906834130001,-0.07578333446950647,0.22215820427116983,0.15643894222843113,-0.23702756691062565,0.013621713583468864,0.03582377913999224,0.5246511167369414,0.050970623800267845,-0.6979887178153764,-0.18444400834582841,0.029404140390005606,0.23928930480451638,0.08628023927867168,0.4515989338688522
7,0.4149824536555413,-0.04826015756138491,0.1713462887891073,-0.5122335547369177,0.3346450523008355,0.09664491491712579,-0.6226553213190589,0.05649701716055322,-0.11544545712376786,-0.149766079765976,-0.07555719813311335,0.22165553313212594,0.17276728261252572,-0.28475926088921766,0.05509153337433226,0.04096804387742936,0.5332458663866093,0.021514099184915425,-0.7648911261854007,-0.17970450056413656,0.023456617553204717,0.24386096397034485,0.07875778175081427,0.45607344033446906
8,0.4287301770827703,-0.04463983690907147,0.16829800578087228,-0.5225817417310816,0.3360024942283073,0.10002821675907114,-0.6215547160747504,0.05544041879775263,-0.11386595638872687,-0.147854797242858,-0.07572471603176878,0.22150955329586175,0.19268757287660399,-0.32824047959826597,0.09266693282191274,0.04615713463329141,0.5414393574864607,-0.00444195243574419,-0.8246867561273789,-0.17183676018604221,0.015718698081191196,0.24741750702854426,0.07181605089730891,0.46002449413030844
9,0.4425670544017559,-0.03983794460942014,0.16424726862876993,-0.5330808002337646,0.3370339392394861,0.10438006101823416,-0.6198286776654757,0.05434689356679612,-0.1122108044578154,-0.14571967295847443,-0.07625362878452935,0.22177798936048898,0.21412943751754066,-0.3664658502245871,0.12550504649605498,0.05139707467046484,0.5498231331881913,-0.026094244148997303,-0.8761257655432875,-0.16252455762718254,0.006841425922859523,0.25001111816783106,0.06544348996841709,0.46348382535005417
