;0;1
0;0,039404071122407916;0,011021362617611885
1;0,012605812959372997;0,00732838548719883
2;0,009549228195101022;0,005990672390908003
3;0,008220393070951104;0,005256221629679203
4;0,00745845939964056;0,004774805158376694
5;0,006977109285071492;0,004431325010955334
6;0,0066287461668252945;0,004180759657174349
7;0,006390435621142387;0,00401031319051981
8;0,006183534488081932;0,0038959786761552095
9;0,006040118215605616;0,0037666973657906055
10;0,005915081687271595;0,00370134343393147
11;0,0058096158783882855;0,003597747068852186
12;0,005727257439866662;0,003525737440213561
13;0,005651956237852573;0,0034679388627409935
14;0,005588423879817128;0,0034146944526582956
15;0,005547092063352466;0,0033709816634655
16;0,00548245101235807;0,0033605380449444056
17;0,005452237883582711;0,003340592375025153
18;0,005415301630273461;0,00332201668061316
19;0,005376376491039991;0,00327160581946373
20;0,005355032766237855;0,003268943866714835
21;0,005314288986846804;0,003227217821404338
22;0,005291943578049541;0,003244206542149186
23;0,0052743530832231045;0,0032082307152450085
24;0,00525136487558484;0,003190415445715189
25;0,005239849211648107;0,0031978480983525515
26;0,005228828359395266;0,0031920054461807013
