,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles
2831,-0.2580326419803445,0.6376168387847969,-0.4981838971804614,0.24119256505922437,0.0033193358769507686,0.6516860568121419,-0.38574681436659464,0.3420490868901189,-0.15544533993124388,-0.371719652889669,-0.13123477322046018,0.29198861824412625,-0.6852684699763181,0.02573873799399884,0.08531117131124044,-0.6360782893754195,-0.09681600209022967,0.5335107687243097,-0.0289049667785386,0.3555626588904437,-0.24038033462700115,-0.2670018036625764,0.31350975731392605,0.22236487204511146
2832,-0.23373101389552675,0.6466307672560736,-0.5103020960206512,0.2126441115067388,0.019764085231506856,0.6626553814691558,-0.3873342742741135,0.3479183194791968,-0.15205186787133163,-0.3703895097506088,-0.12378215074904098,0.2915462576317216,-0.7710352216098014,0.03538612896073334,0.05548511868589401,-0.6000290112199198,-0.11924221715575878,0.528425509994733,0.03768811017299378,0.3878199453083724,-0.2085087716946773,-0.2776009447485114,0.3116468656304934,0.21630902407619423
2833,-0.2104852382505562,0.6521829954547609,-0.5177154283844462,0.18221714088394458,0.03499425060372552,0.6710871216395944,-0.39277113314325296,0.3507873510029753,-0.15369506530938337,-0.3683736456988669,-0.11534609816354058,0.2911786386954842,-0.8262958487529395,0.04356547615114037,0.030106699799004266,-0.5615493464896659,-0.1383558415778836,0.5219697939705101,0.10268131379759571,0.4160621742767372,-0.1801175023749778,-0.2874353749648655,0.3084435319133849,0.2110032454816535
2834,-0.18924949054208262,0.6539453980308818,-0.5200603537602937,0.15075661423469433,0.04863944121319075,0.6760527205618825,-0.4009191465414821,0.350597528501402,-0.15926825415773627,-0.3657140204709274,-0.10586446965852303,0.29091195438889206,-0.8483634582983882,0.049953777500431285,0.010236354186700991,-0.5208544650510001,-0.15303890151750132,0.5139528211731017,0.16502609352932174,0.43894675737870137,-0.15655882573096425,-0.2962248178975555,0.30399573355981757,0.20659060331112
2835,-0.17053782710643905,0.652111509011311,-0.5176202439600794,0.11902960538246132,0.0601444044385957,0.6771817086213945,-0.4107928430513482,0.34766387495835027,-0.16727727250739088,-0.36247807813525,-0.09531032897157066,0.2907534619952341,-0.8392947336262578,0.05437177943082161,-0.0035270493281618354,-0.47805763909151355,-0.1624865527220325,0.5041584624486692,0.22378504636242091,0.4555580460379587,-0.13867566041085722,-0.30379293830939436,0.29846427851432167,0.20314507186584585
2836,-0.15434660190197436,0.6474348681693007,-0.5113781744805396,0.08768182378691391,0.0688843935893182,0.6746182142065549,-0.42157361691524453,0.34258284701189967,-0.1758428911891795,-0.3587526959406129,-0.08371375492905042,0.29069431930728484,-0.8050482039004169,0.05676049767859759,-0.010975058616181865,-0.43320154168649205,-0.16629992755222212,0.49238586478775614,0.27820620097082016,0.46547887564547574,-0.12664165765718205,-0.3100696862661162,0.29205422861676644,0.20067472448327828
2837,-0.1401711117908211,0.6411052427768584,-0.5028857459688414,0.0572117342257894,0.07430667100645372,0.6688972385064318,-0.4325715347816411,0.33611742521571086,-0.18288564862490608,-0.3546415909654035,-0.07116164904423827,0.2907058308600874,-0.7541081112918081,0.0571856465617917,-0.012301122042156831,-0.38631391220158473,-0.16451861948696667,0.4784941046704003,0.3277694399247437,0.46879841216423457,-0.11990887652981663,-0.3150809676464602,0.28499685979789136,0.1991320598989068
2838,-0.1271837097602445,0.6344583337159388,-0.49391361413586865,0.027961064359873555,0.07605834524181843,0.6608034922912138,-0.443215168726525,0.3290532147833958,-0.18652377077125215,-0.3502547856897349,-0.05781556475768268,0.29074595446079776,-0.6957945499918199,0.05586155905276047,-0.008171651395271984,-0.3374650946315577,-0.15760125299015249,0.4624349164438424,0.3721741975889852,0.466056908861501,-0.11731261389016101,-0.31893785459013835,0.2775358503540084,0.19841756953490441
2839,-0.11452758846000666,0.6286210465300655,-0.4859892744823574,0.00010434962178473839,0.07405718691416863,0.6512382810082802,-0.4530940828940099,0.32205195760110916,-0.1855512652921808,-0.3457045993193488,-0.04389965025307507,0.29075988510802975,-0.6384031606182394,0.05315793203593855,0.0002560659842925084,-0.28683430904799345,-0.14635463286101902,0.4442832881330645,0.4112586177401365,0.45814771621794925,-0.11732127454289798,-0.321812114574746,0.2699096639504508,0.19840161061204542
2840,-0.10158363864608555,0.6242449691379666,-0.4800213056045375,-0.026345223563411735,0.06849213447314395,0.6411187596387846,-0.46201320645792165,0.31556010292797554,-0.17978562835573197,-0.34109694395823353,-0.02969519707080648,0.2906882298626863,-0.5876475023949121,0.049543801646325436,0.011512702189716784,-0.23474755988784668,-0.13182666331981696,0.4242446207734152,0.44489736467977425,0.4461869278946693,-0.11837993623697529,-0.3239080918573167,0.2623332279451569,0.1989365161558745
2841,-0.08810965974172724,0.621423771951437,-0.4761615735606901,-0.05151640753960829,0.059770427620421396,0.6313122047869899,-0.47001466827663374,0.30979426984863023,-0.17012242042253378,-0.33653226533388103,-0.015518129088662458,0.29047176261976904,-0.5459317335303013,0.04548332878378969,0.024145494615431362,-0.18168832755618614,-0.11518567078207198,0.4026654130073193,0.4729116078559765,0.43139520611022775,-0.11925257432747449,-0.3254432972345228,0.2550006111721477,0.1998703008951641
2842,-0.07421993614068212,0.6197974625144571,-0.47393222927157364,-0.07564886390328751,0.0484199681559625,0.6225942905178594,-0.47734595427399906,0.30479220891861325,-0.15827070626160078,-0.3320997119956912,-0.0017025842285400827,0.29005909847691314,-0.5127115549277186,0.041332223171682614,0.03704335788676194,-0.12828917754809321,-0.09759301614387439,0.3800467963575056,0.49500386787508455,0.4150086156776853,-0.11927193191737162,-0.32661993896071095,0.24806529290538726,0.20106402832502268
