,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles
0,-0.1838582955748881,0.47499059720129577,-0.2904852478685306,0.47770965811383337,-0.2453621019082146,0.8785226074184502,0.1549756020342068,0.7476053268312379,-0.4872034959641931,-0.47731197809028836,0.25477033290883466,-0.1397409083132347,-0.08380696420815781,0.24127526501920094,-0.5372755974244015,-0.2526304500604427,0.2937780983794025,0.7444469909520832,-0.8057025771017079,0.08214028284130359,0.03765426272172556,-0.2414919836366859,0.7205045175291789,-0.13247483090113088
1,-0.1773815219120849,0.48455730482320103,-0.32697329527895436,0.485309740393544,-0.24319646344777024,0.8816298220309156,0.08680798852997862,0.7222619422582734,-0.4757037870849645,-0.4819806365181002,0.2554429698617815,-0.1431708505460939,-0.057929084253325436,0.23965196375484665,-0.5339998579001652,-0.2710042034908092,0.2789351502808428,0.7457818474316189,-0.8104747209598279,0.07888715845275107,0.03414292221558468,-0.20801400549577065,0.7192835892001141,-0.1110950374508981
2,-0.17536178541243896,0.49174239323739966,-0.3540728789834391,0.49006433094855306,-0.2414283127053829,0.8815226523548789,0.01703524465109596,0.6912313493107576,-0.4718923782558938,-0.48667978800425793,0.25624374646308734,-0.14654248426149674,-0.032987375304477484,0.23882566714602782,-0.5323309656100181,-0.2893609371589746,0.2655462424098951,0.7469112811149166,-0.814318313324415,0.07624910087684889,0.03173129128888874,-0.17716460937659173,0.7171670127663274,-0.0915665729283347
3,-0.17843048383072213,0.49638964854558276,-0.3714458543147485,0.492047085701554,-0.2400006621945927,0.8780794558660907,-0.054445392611542354,0.654810503336319,-0.4756714522134011,-0.49140714429813537,0.2571830524139702,-0.1498593129755137,-0.00897699116861772,0.23876277559927206,-0.5322039085782755,-0.30770339357848975,0.25361161385761566,0.7478421249212581,-0.817236354708085,0.07422332285164313,0.030391313035375234,-0.1489736219551282,0.7144649883031131,-0.07389103322572643
4,-0.18688244903011453,0.49841395353587137,-0.37897300441745896,0.49136716765529775,-0.2388488311182677,0.8712233499708726,-0.12768087223810998,0.6135173646351084,-0.48674811318967215,-0.4961580102484474,0.25826960993273707,-0.15312133668814465,0.014144688607822697,0.23938889363461358,-0.5334686751845021,-0.3260266384027958,0.2431173973427483,0.748589045690121,-0.8192315027077268,0.07279673679523424,0.03005388266341469,-0.12342174047633081,0.7114423345026453,-0.058037720885573796
5,-0.20042888679340598,0.4978069767050024,-0.37671866421858247,0.48818984368556495,-0.2378993341126182,0.8609392970269345,-0.20259609971247827,0.5681452190381582,-0.5046328471568687,-0.500926046553459,0.2595134239168573,-0.15632989007217823,0.036484261667335316,0.24057693066304808,-0.5358668831650474,-0.34431666816791917,0.23403633648489341,0.749182987406277,-0.8203044431547954,0.07194211406448159,0.030605470872472118,-0.10044342320391197,0.7083100325156357,-0.04394636750507963
6,-0.21789040570223284,0.49462371312601805,-0.36485918667854356,0.48275743953923356,-0.23707056509703373,0.8473137811272577,-0.2789339488671938,0.5198051673396871,-0.5286329778650267,-0.5056983542596396,0.26092539713921425,-0.1594792173512134,0.058258030067381394,0.24215843261413528,-0.5390560875334982,-0.36254495948845455,0.22632156943704773,0.7496762632479206,-0.8204541901665742,0.0716189468926467,0.031894438912395184,-0.07994381655702221,0.7052304405823109,-0.031537178469948635
7,-0.23704321174848153,0.48897050925323216,-0.3436516024650512,0.4753888025266355,-0.23628128840956586,0.8305777677495452,-0.3561997261296239,0.4699160912871547,-0.5578354729024152,-0.5104548476114918,0.26251271260311926,-0.1625617275737642,0.07994408330436475,0.24397323635784574,-0.5427110722577659,-0.380674433207851,0.21990650137037426,0.7501404665412834,-0.8196772074246226,0.07178337223082876,0.03374060138747792,-0.0618051610644611,0.70231362969713,-0.020715151251160746
8,-0.2548239263231784,0.4810155827860072,-0.3135158246832337,0.4664749582847778,-0.2354600132484509,0.8111553819457007,-0.43361364511484535,0.4201312919179323,-0.5910914605956605,-0.5151709999523026,0.26428178370438626,-0.1655667433575212,0.10240900626180238,0.24593744933454986,-0.5466612915105238,-0.39866091665748016,0.2147026685941018,0.7506644687588051,-0.8179652006547804,0.07240337949831721,0.03596574474705627,-0.04590289490801058,0.6996248532153226,-0.011377960990384461
9,-0.26788359265052386,0.4710250734051922,-0.27524012434328926,0.4564556483436104,-0.23455513744469936,0.7897006199568082,-0.5100719824069728,0.3721996180058833,-0.6269900541613376,-0.5198140638731092,0.2662329952467637,-0.16848083455754803,0.12668110342289318,0.24802630007925686,-0.5508557350946772,-0.41645940959230476,0.21060608243821366,0.7513472384256223,-0.8153063178322136,0.07346473846790835,0.03840130845966372,-0.03210865528005624,0.6971915936515107,-0.0034214991849683685
10,-0.2733088031252078,0.45939968708447076,-0.23020864767583482,0.4457848081099782,-0.23352893528227503,0.7671047621353861,-0.5841470300412054,0.3277723381130164,-0.6638772137143822,-0.5243491054143501,0.2683654493548382,-0.17129132178235207,0.15355797816009664,0.2502172570998731,-0.5552479212694044,-0.4340315199338016,0.20749420076673641,0.7522896590251418,-0.8116943864738262,0.07496305028542882,0.040873563955518,-0.020301949721344803,0.6950132872618042,0.003255526387234031
11,-0.26925866918541574,0.4466898572808484,-0.18053585322401788,0.4348964478323085,-0.23234883841266596,0.7444640384845036,-0.6541522059699862,0.2881936672603349,-0.6999623315854682,-0.5287404448162598,0.2706724760969632,-0.17398635981093358,0.18330809654301072,0.25245317574843607,-0.5597225565790271,-0.45134629756874955,0.20523050258661457,0.7535891322984609,-0.8071378937438753,0.07688828543126447,0.043172464629997354,-0.010376843452472584,0.6930651293150585,0.008747648875158776
