,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,Type,Visible
0,0.01618393312116262,0.6478586949584779,-0.5880816957225182,0.4213743845924527,0.016334580800690723,0.5303437735636061,0.18900482711843036,0.4209620394790581,0.07582028030313182,0.25494591667219524,-0.12992586764083247,0.058396005172850485,-0.4350484557809994,0.17388440591387577,-0.05966040521735605,-0.6192650532610278,0.2012335760919608,-0.06423541695578472,,
1,-0.01654742854845781,0.6392609268630751,-0.5750175062262539,0.4186937567628002,0.011541433435880322,0.5073285914399315,0.1026260977653477,0.38172041722483074,0.08549847946977307,0.2626034225024163,-0.12829062661143742,0.05614633836573213,-0.4471991192894519,0.1787737701937102,-0.04359715858491897,-0.6296241810797361,0.201464859390164,-0.07247824474963371,,
2,-0.043428535152944536,0.6264368911012022,-0.5552657928702577,0.4157450124194184,0.006149062873552991,0.48483316106525676,0.0180637095673275,0.3471257824548768,0.08778088941512419,0.2706309505157376,-0.12808878579562832,0.05586864509889611,-0.45906932773093534,0.1829537991281911,-0.030808512355093187,-0.6386292766788542,0.2018253606809437,-0.07919465827435668,,
3,-0.06484992537199508,0.60921659640027,-0.528251449762766,0.41253804697806085,0.00015328031084616,0.4628933998128908,-0.06487017314990606,0.31749363952881327,0.08118565558374691,0.2790409278020678,-0.1293110406905975,0.0575502769255114,-0.47065517345142827,0.18653310381442045,-0.021285087584533402,-0.6462811196558566,0.20237716589407984,-0.08439718454551881,,
4,-0.08095663774746775,0.5877625678617031,-0.4938309367558037,0.40911665101161154,-0.006405535946794605,0.4416137769371917,-0.1460887285635767,0.2930654197765501,0.06486084125584024,0.28784340021253296,-0.13190543608785665,0.06111851828910764,-0.4819628041613975,0.1895930867873119,-0.014955312707898072,-0.6525864022254887,0.20315623863464216,-0.08813928247316893,,
5,-0.09152445848605606,0.5627046528291912,-0.4526051373411625,0.40556862954402195,-0.013413646890261255,0.4211978830529619,-0.22508036782876195,0.27399328607065043,0.03887548349401038,0.2970349075095231,-0.13576360189588055,0.06642167891735551,-0.49300909495273204,0.19218724068582538,-0.011664228431542134,-0.6575571907349143,0.20416496326652944,-0.09052975150731446,,
6,-0.0960438106232605,0.5352536296962753,-0.4062658837644749,0.402022488653182,-0.02064693676303786,0.4019642796692242,-0.30082477551351094,0.26027311462557723,0.00450661391406304,0.30658367503799844,-0.1407308279503371,0.07324348598481811,-0.503823763907608,0.19433690837157247,-0.011163945583501311,-0.6612119490528388,0.20536726390160776,-0.09174587727153971,,
7,-0.09396383092567129,0.5072139232821449,-0.35779014343107496,0.3986301520750777,-0.02774099552123943,0.38434308395003836,-0.3718195246218976,0.2516555768749147,-0.035647003885445394,0.31641435891452274,-0.14664208602168927,0.08135283206792465,-0.5144516121549343,0.19603381729401081,-0.013103232527899022,-0.663580880553579,0.20668460844359138,-0.09203961774353286,,
8,-0.08502559180088953,0.48082229548605304,-0.31124872293624684,0.395544752487891,-0.0341776929379739,0.3688494498676247,-0.4362373914558263,0.24758147466314084,-0.07792768203324407,0.32640417651423626,-0.15336255203984084,0.09056000347702153,-0.524956058181633,0.1972458176757914,-0.017022825693273624,-0.6647143509846203,0.20799453569843207,-0.09173162328057693,,
9,-0.0696413073974731,0.45839695133346536,-0.27111858059590244,0.39289381090550046,-0.03930257759530131,0.35603168657148077,-0.49220146033987877,0.24717401951356055,-0.1183015544134084,0.33639689624871916,-0.16077337567807826,0.1006971350226904,-0.5354219005689218,0.19793328415921008,-0.022362469220309933,-0.6646897521392261,0.20913156024372137,-0.09119481746540226,,
