,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible
0,-0.2749018319276859,0.5990569539274593,-0.44522845352578666,0.018068559022393904,-0.47369674177465415,0.5830103799620381,0.6382071039173736,0.4331694716039016,0.16180739699536328,-0.31384694694990933,0.07406950675643031,0.28196364067705626,-0.09870593345546341,0.03078423133677899,0.06972806359826444,-0.22418844248352654,0.49597507740333846,0.39122769367387433,-0.504248816951456,0.1494053350201685,-0.256641844273628,-0.3385745325823659,0.21389578920034857,0.21032442800404194,,
1,-0.2607430084201814,0.6009578668513929,-0.44787991056009013,0.051620018363384146,-0.44958445294748395,0.5820740925815393,0.6432913485154383,0.4363425507445984,0.16500695606063065,-0.315297011371792,0.0732219123656841,0.2819160929589588,-0.08345028998465465,0.032541028904488734,0.06429398113507578,-0.24043862395921045,0.4884557593241845,0.39569413799067443,-0.5051801492772172,0.14778931752662539,-0.2505008744166174,-0.35438657179455557,0.23091380786992755,0.20022242983424876,,
2,-0.2473554257776367,0.6027897248435587,-0.4504311294515443,0.08347470494422438,-0.4258525270986896,0.5814958846456106,0.6430758045946077,0.43934689164129326,0.1668614208241963,-0.31671982866121706,0.07218974044341797,0.28184335329197463,-0.06899076626292133,0.03399265296997922,0.05980081559059003,-0.25656684082688097,0.48008192981038933,0.40020040473513463,-0.5068891662505598,0.1461376831845358,-0.24535335360063548,-0.36852395203874333,0.2455805917116427,0.1908537911078383,,
3,-0.23474731424611817,0.6044849604852176,-0.4527887073024415,0.11357745518025908,-0.4025310536211216,0.5812529525934091,0.6374212551112175,0.4421126627194427,0.16723731370612338,-0.31812019566949756,0.07099101263186847,0.2817384980610125,-0.0553188279676643,0.035137167629071264,0.056256335609619956,-0.2725686698014679,0.4708567767427012,0.4047370061594633,-0.5093755195976981,0.14445098350189256,-0.24119964268621275,-0.38093870636228666,0.25795040107487477,0.18229671054682028,,
4,-0.22292914286919685,0.6059824856211127,-0.4548685487829265,0.14189036649485653,-0.3796506632887524,0.5813047724499381,0.6262368233771416,0.44452307152640236,0.16601456583313556,-0.3195024007478071,0.0696389405264124,0.28159660566016376,-0.042430977654417945,0.035972038975771836,0.0536697542583755,-0.28843913837572843,0.4607955381910982,0.40928814385793233,-0.5126372000467907,0.14272788429169436,-0.23803448341990208,-0.39158868431216665,0.2680796103485916,0.17462309718007707,,
5,-0.21191021509428265,0.607229808204933,-0.4565988838190115,0.16838831975571855,-0.3572529284729542,0.5815791564722808,0.609504938309199,0.44640555020669836,0.16309654683674069,-0.32086748632143103,0.0681519947069924,0.2814140057392598,-0.030336303097764583,0.036491834315630856,0.05205891209303437,-0.3041763562589751,0.4499341096928089,0.41382639910985786,-0.5166716464459977,0.14096500054979066,-0.23584839032489613,-0.400435525470901,0.27602092958647795,0.1679021376320038,,
6,-0.20170032477204847,0.6081842337521455,-0.4579217582577396,0.19305960613379658,-0.335394238291579,0.5819693585799581,0.5872971563547333,0.4475383663955743,0.15841759254819787,-0.32221285903965957,0.066545374921688,0.28118953045961037,-0.019058086487857562,0.03669022901928898,0.051444004987547975,-0.31977948187444616,0.43833022376818853,0.41831236294447804,-0.5214747759549376,0.13915510322829405,-0.23461862918776066,-0.4074557447627952,0.2818332700250048,0.16219231666107792,,
7,-0.19231101414740914,0.6088095470416985,-0.4587878710756421,0.2159030614625317,-0.3141563412939533,0.5823328741675156,0.5597842589014035,0.447658838698348,0.15195513057535415,-0.32353375595118905,0.06483742348252619,0.2809237637405606,-0.008632306854466365,0.03655969231813372,0.0518486121452677,-0.3352508299471352,0.4260698575610251,0.42269250357379096,-0.5270391355145945,0.13728912051608155,-0.234303597944456,-0.41263720531104475,0.28559273708927835,0.15754291917612884,,
8,-0.18376238264685452,0.6090681597635907,-0.4591459215764693,0.23692898413840968,-0.29364779864178303,0.5824952524645408,0.5272364907986757,0.4464804736668855,0.1437377533277866,-0.3248225834539411,0.06304571309403673,0.2806212101027723,0.0008986385899762972,0.03609054469127049,0.053302571928932396,-0.35059258453207653,0.4132667546564259,0.42690088550281713,-0.5333504619739249,0.13535673723221353,-0.23484102237768323,-0.41599863821613325,0.2873933350729019,0.15398511201474085,,
9,-0.1760934528662621,0.6089088814454118,-0.4589254122052755,0.256159090345325,-0.27399614832976515,0.5822622043086798,0.4900133834408682,0.4437203293363172,0.13384443744615937,-0.32607123944569827,0.06118185200264237,0.2802885429101889,0.009497552291166667,0.03527391746772235,0.05583271674323842,-0.36580569765325943,0.40004753767772194,0.43086419629506056,-0.5403865810088897,0.13335254892860027,-0.23614857473493767,-0.4175985370900983,0.28736458413452826,0.1515181441687785,,
