,pr_auc,roc_auc,positive_ratio,actor
0,0.5304191198257526,0.7963032793005882,0.08132677559963637,6
1,0.3991243698346775,0.6558741873708646,0.16658222447401402,7
2,0.1977619810935689,0.694572530312622,0.10849909584086799,9
3,0.5522999190469987,0.7120621611179883,0.20444256654795678,10
4,0.413349934590863,0.6363978691151233,0.20174667975815203,11
5,0.1963478285937781,0.5784861993007591,0.11244368091796052,12
6,0.14497996290325948,0.6276412765549255,0.113110400520297,13
7,0.35302608200017255,0.6291852302663135,0.13504377831506303,14
8,0.8432688370634266,0.8254557659640182,0.38184334876616866,16
9,0.6653808320027151,0.7128470758044184,0.2566462979128641,17
10,0.16656606316766945,0.47004021226474835,0.1865124057199413,18
