;0;1
0;0,023000824730843306;0,007667030207812786
1;0,0067283194977790116;0,0050850119441747665
2;0,005032603722065687;0,0038626997265964746
3;0,004058061237446964;0,0030827373266220093
4;0,0034148982260376213;0,002551949815824628
5;0,0029665605165064336;0,002188315847888589
6;0,0026403787545859815;0,0019174976041540504
7;0,0023922721156850457;0,001718410523608327
8;0,002199027012102306;0,001553717302158475
9;0,0020406633615493775;0,001433703233487904
10;0,0019111723289825023;0,0013184024719521403
11;0,001802314235828817;0,0012300815433263779
12;0,001708030398003757;0,0011571065988391638
13;0,0016244616475887597;0,0010892640566453338
14;0,0015513981343246996;0,0010381268803030252
15;0,001486130931880325;0,0009847038891166449
16;0,0014274346176534891;0,00093519885558635
17;0,0013726699515245854;0,0008996655233204365
18;0,001323910930659622;0,000860703585203737
19;0,0012769103748723864;0,0008304135408252478
20;0,0012353954487480223;0,0007905447855591774
21;0,001195457938592881;0,0007613539346493781
22;0,0011596955358982087;0,0007335453410632908
23;0,001123594876844436;0,000708406325429678
24;0,0010924006812274456;0,0006857019034214318
25;0,001062599162105471;0,000659370212815702
26;0,0010341399000026285;0,0006368138128891587
27;0,0010068309609778225;0,0006184644880704582
28;0,0009803000721149147;0,0005990424542687833
29;0,0009570837835781276;0,000584966444876045
30;0,0009343092329800129;0,0005679625319316983
31;0,000913129176478833;0,000550420896615833
32;0,000892342533916235;0,0005340123898349702
33;0,0008727968961466104;0,0005197672871872783
34;0,0008533919113688171;0,0005095879314467311
35;0,0008366063004359603;0,0004971790476702154
36;0,0008199249219615013;0,0004819881869480014
37;0,0008033749705646187;0,00047191226622089744
38;0,0007882586563937366;0,00045958938426338136
39;0,0007724235998466611;0,0004483598459046334
40;0,0007596545328851789;0,00043951135012321174
41;0,0007460261869709939;0,00042767857667058706
42;0,000733279634732753;0,0004240133857820183
43;0,0007209836912807077;0,00041549711022526026
44;0,0007100387651007622;0,0004028537077829242
45;0,0006983344268519431;0,000394688977394253
46;0,0006873970502056182;0,0003909030056092888
47;0,0006776288500986993;0,0003826810570899397
48;0,0006673904310446233;0,00037766137393191457
49;0,0006579604698345066;0,0003652950981631875
