;0;1
0;0,03241772428154945;0,01002578530460596
1;0,01182815171778202;0,00674436567351222
2;0,008664664905518293;0,0053724790923297405
3;0,007034886162728071;0,004506934434175491
4;0,006004008464515209;0,003868724685162306
5;0,005323633505031467;0,0034412064123898745
6;0,004851836897432804;0,0031444141641259193
7;0,004501051781699061;0,0029114452190697193
8;0,004249987611547113;0,0027317614294588566
9;0,004037296026945114;0,0025884986389428377
10;0,0038820143090561032;0,0024705883115530014
11;0,0037474964745342733;0,0023651630617678165
12;0,003631537011824548;0,0022862611804157495
13;0,0035429790150374174;0,0022120520006865263
14;0,003467617370188236;0,0021598266903311014
15;0,0033877367619425057;0,0021037692204117775
16;0,0033278034534305334;0,0020697324071079493
17;0,003269099001772702;0,0020188356284052134
18;0,0032242624554783108;0,0020031763706356287
19;0,0031848411075770856;0,0019512310391291976
20;0,0031440966064110397;0,0019317269325256348
21;0,0031092399032786487;0,0019072474678978324
22;0,0030746832257136703;0,0018755466444417834
23;0,003043164359405637;0,0018581235781311989
24;0,0030113367829471827;0,001839300966821611
25;0,0029903148068115117;0,0018254054011777043
26;0,002963114157319069;0,0017942123813554645
27;0,0029492517933249474;0,0017832483863458037
28;0,002929562656208873;0,0017790498677641153
29;0,0029028266901150344;0,0017549543408676982
30;0,002883545379154384;0,001748213660903275
31;0,002867817948572338;0,001742773107253015
32;0,0028545922134071587;0,0017267911462113261
33;0,0028372883796691896;0,0017081800615414977
34;0,0028242124477401375;0,001709946314804256
35;0,002810702379792929;0,001696613384410739
36;0,002796240709722042;0,001696257502771914
37;0,0027813347056508063;0,001678549568168819
38;0,002777157351374626;0,0016735815443098545
39;0,0027631773147732018;0,0016634089406579733
40;0,0027498012874275445;0,00165716209448874
41;0,0027390845119953156;0,001653776504099369
42;0,0027301975060254335;0,0016445141518488526
43;0,0027219202602282166;0,001644852221943438
44;0,0027151738526299597;0,0016312104417011142
45;0,002703488525003195;0,0016290470957756042
46;0,0026944718090817334;0,0016264963196590543
47;0,0026888765394687654;0,0016134585021063685
48;0,0026825272710993887;0,0016174811171367764
49;0,0026699282228946687;0,001617942936718464
