,pr_auc,roc_auc,positive_ratio,actor
0,0.5399722370416342,0.7867333232161382,0.08132677559963637,6
1,0.5017682250938673,0.7178049674504797,0.16658222447401402,7
2,0.20162617259404436,0.6814379105049968,0.10849909584086799,9
3,0.6172097761553533,0.7558023273451204,0.20444256654795678,10
4,0.4035243966297243,0.6282575277893633,0.20174667975815203,11
5,0.3263617602792907,0.6628420039474815,0.11244368091796052,12
6,0.15256311198790423,0.628990976370466,0.113110400520297,13
7,0.39065698087275247,0.6561748678727457,0.13504377831506303,14
8,0.8464824628349747,0.8317457580495715,0.38184334876616866,16
9,0.6928121193579697,0.7680942695507506,0.2566462979128641,17
10,0.17612209642143747,0.5028124058160774,0.1865124057199413,18
