;0;1
0;0,0217588578350842;0,00710380868986249
1;0,008164029428735375;0,004739649593830109
2;0,006282536126673221;0,003628406673669815
3;0,005184457823634148;0,0029447870329022408
4;0,004453139798715711;0,0024922445882111788
5;0,00393172181211412;0,0021668830886483192
6;0,0035310051869601013;0,0019255605293437839
7;0,00320893379393965;0,0017373631708323956
8;0,002954219980165362;0,0015924167819321156
9;0,0027351961471140385;0,0014759383630007505
10;0,0025523654418066143;0,0013587612193077803
11;0,002395629370585084;0,0012799151008948684
12;0,0022577262949198484;0,0012048844946548343
13;0,002142048045061529;0,0011359126074239612
14;0,0020349612226709724;0,0010749752400442958
15;0,001943086611572653;0,0010290754726156592
16;0,0018605562159791588;0,000975386647041887
17;0,0017851803335361184;0,0009350278996862471
18;0,001719078654423356;0,0008977461257018149
19;0,0016590479644946754;0,0008653716649860144
20;0,0016017716727219522;0,0008378402562811971
21;0,0015550570678897202;0,0008039054227992892
22;0,0015067918924614788;0,0007806594949215651
23;0,001463508594315499;0,0007524225511588156
24;0,0014265593141317367;0,0007289727800525725
25;0,0013908160384744407;0,0007056787726469338
26;0,0013555942801758646;0,0006885869661346078
27;0,0013258702005259694;0,0006708794389851391
28;0,0012974778772331774;0,0006546555669046938
29;0,0012714492389932276;0,0006392886280082166
30;0,0012475727242417633;0,0006191149004735053
31;0,001221780339255929;0,0006055246340110898
32;0,001204162766225636;0,0005947850295342505
33;0,0011834958335384727;0,0005840003141202033
34;0,0011645520920865239;0,0005704122595489025
35;0,0011466121533885599;0,0005594259710051119
36;0,0011288965586572885;0,0005467735463753343
37;0,001115579146426171;0,0005353447631932795
38;0,00110030397772789;0,0005326817627064884
39;0,0010867953416891396;0,0005222823820076883
40;0,0010736415861174464;0,0005145194008946419
41;0,0010617816471494735;0,0005039515090174973
42;0,001050279976334423;0,000497483357321471
43;0,0010391326854005457;0,0004908083938062191
44;0,0010296680498868226;0,0004818511370103806
45;0,0010182379046455026;0,0004783675540238619
46;0,0010088886949233711;0,00046748004388064146
47;0,0010020679328590631;0,0004605208814609796
48;0,0009929250460118054;0,0004589320160448551
49;0,0009843001840636133;0,00045480302651412785
