,pr_auc,roc_auc,positive_ratio,actor
0,0.5471715245388438,0.7528129104019979,0.08132677559963637,6
1,0.4556974523098474,0.6762370632342636,0.16658222447401402,7
2,0.20056286172969287,0.7091804306854212,0.10849909584086799,9
3,0.5857807830168653,0.7235607976126597,0.20444256654795678,10
4,0.4319483625922994,0.6306398060475429,0.20174667975815203,11
5,0.3068137050732316,0.6329385974618015,0.11244368091796052,12
6,0.14435747422196935,0.6261124493245835,0.113110400520297,13
7,0.3905952584619903,0.6395749439643679,0.13504377831506303,14
8,0.8559146958170607,0.842915069299668,0.38184334876616866,16
9,0.6741463475384964,0.7428897148696139,0.2566462979128641,17
10,0.1839393499696864,0.5278003686981504,0.1865124057199413,18
