,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible
0,0.07970498647439372,0.35715749933841434,-0.099693068406988,0.05238689069649127,0.29210016097825164,0.1827411841027835,-0.32630865014884136,0.24862531389442522,-0.06614564182175175,-0.22695168455417603,-0.8303883921640345,0.43475439559884976,0.0838123126937107,0.3444030091126966,-0.31054552542975444,-0.23953605699390534,-0.14941463177331415,0.1985055371888813,0.5740581165859464,0.20899390781153548,0.27433686271256996,-0.46227716288893594,0.42806674377515974,0.04918831040818428,,
1,0.09130025180004298,0.3354571586664641,-0.07510840044356382,0.04444205840050497,0.28732079145133005,0.13995621928115898,-0.32648352615543186,0.23756688020637284,-0.043925313760527995,-0.2235429634055841,-0.8156560684058249,0.4260021119528541,0.10222325103313223,0.3374371596381456,-0.3038141573596914,-0.1801088824236433,-0.1308637320609184,0.1534668502444314,0.6269636694074634,0.17153468571811725,0.25975901553329317,-0.483278253674308,0.3797226046440929,0.06340095160240722,,
2,0.10035882451389733,0.3142196204856518,-0.05109077151011654,0.03423086246742235,0.27872371623149506,0.10518686053176274,-0.3302431814060095,0.2305195446681818,-0.029511852291569385,-0.2202515903172353,-0.800548889679046,0.4175841638404276,0.11871411096431372,0.3280939387468569,-0.2947729772960379,-0.12257367352755288,-0.11041051233005328,0.10989523282345548,0.6713594255338566,0.13351786262396903,0.24278798158899884,-0.4969582883586101,0.33241364023044206,0.08093286099928387,,
3,0.10691001509503884,0.2932406521177022,-0.027430674980457703,0.021834839332029787,0.26665715735475937,0.07775828924438999,-0.3371755899014135,0.2272668633625008,-0.022376618620155497,-0.21694063679540232,-0.7851498613590173,0.4096253431673136,0.1332895991545413,0.3169367452330236,-0.2839584511534421,-0.06736937403290211,-0.08825142573184652,0.0690481562825298,0.7070649255634973,0.0971465552705062,0.22403031507480442,-0.5038929580044346,0.28716149539827285,0.1015328263778088,,
4,0.1110462610048979,0.2725791390543484,-0.00421401043465619,0.00727483205330226,0.2515063502295911,0.0571956371493163,-0.34702163779509776,0.22748887920408434,-0.021918797898969,-0.21349353765818124,-0.7695389264245572,0.4022017262824684,0.14635067528769374,0.30465186219589446,-0.27202940425555167,-0.015000139754632547,-0.06455567700672793,0.03227257955585339,0.7339723225000685,0.06458399349170363,0.20426556897962467,-0.5048036838269105,0.24474878760242635,0.12488561207350735,,
5,0.11296544351374593,0.2525577858048176,0.018182333799923622,-0.0094642711462124,0.23380022421156665,0.043143825270503644,-0.35961966714643945,0.23070251826264698,-0.02737782561760993,-0.20982199927203116,-0.7538002927627004,0.39533892222002476,0.15862622167316487,0.2921542222759368,-0.25987206070005253,0.033990666282140314,-0.039479368705250484,0.000844289868626058,0.7520540973564327,0.03775636931627746,0.1845096422191561,-0.5005485035822408,0.2057365829491027,0.15053770304913083,,
6,0.11299566372641712,0.23370962263882689,0.039158428620771124,-0.028391537332985717,0.21422878378674093,0.03523824373187123,-0.3748388489175457,0.2362261551595115,-0.03775923339152043,-0.2058718473033746,-0.7380373843976886,0.38901015410715933,0.17093882608723,0.28044065395532414,-0.24845890647150237,0.07909054405221605,-0.013157567349878385,-0.024276916109421065,0.7613762614101458,0.018073187739450214,0.16585474121247912,-0.49212386800072994,0.17050223750445315,0.1778254897417919,,
7,0.11158401305831589,0.21667792742635616,0.058010071079277914,-0.049462862504675686,0.193588215375315,0.032966641955749054,-0.3925161337924289,0.2432081947523883,-0.051792476761770345,-0.2016259304662672,-0.7223849467755689,0.3831435998644308,0.18394749636368113,0.2702842823595102,-0.2385494599815895,0.11990295378571925,0.014264533038271576,-0.042634935576016386,0.7620917550756994,0.006224715505096956,0.14914634446220343,-0.48064954636779866,0.1393005635066109,0.20582598315413647,,
8,0.10923270709452604,0.20204235824937689,0.0741229071606464,-0.07255677035838515,0.1726673682586084,0.03558573328750492,-0.41242379337741897,0.2507218576936061,-0.06802042280752996,-0.1971014127591567,-0.7070034590930907,0.37762614597299615,0.19799565178356482,0.26201093739237247,-0.2304685729038518,0.1561930628986199,0.04259197197719522,-0.054327464044264806,0.7544155007853413,0.0021564292780758,0.13472116384119737,-0.46732485489969444,0.11232323387806598,0.23337117788491324,,
9,0.10639753657789996,0.1901097718821534,0.08719578614408552,-0.09746546835719172,0.15212262430566437,0.042099097427295895,-0.43427275950204025,0.2579035799678715,-0.085004592107785,-0.192350317983782,-0.6920796153023929,0.372315316112662,0.21308563637881006,0.2555104650925666,-0.22411414676726782,0.18788958781692067,0.07154650423054099,-0.059878928069031834,0.7385827387281778,0.005249068143033053,0.12235462166454036,-0.4533340592091182,0.08975085806747285,0.25914812396290476,,
