,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles
4674,0.5231757616950587,0.26351138835684074,-0.10407823492519408,-0.6827342099388123,0.11186182705756731,0.22397044129020283,-0.379020806468194,0.03142855162339808,0.050529365099664325,-0.15828044091947502,-0.3424295423113042,0.1048793205441747,0.15700981236814338,0.5912074678529324,0.041104231091593224,-0.8482593833423626,-0.18296390619941483,-0.0720929488058506
4675,0.48764992587234834,0.2677798212964779,-0.10794927989056335,-0.6790868313329519,0.06529405015878997,0.23055314272780492,-0.33476338230789104,0.045866871494541606,0.04321788018099482,-0.21224739381786495,-0.27613668286244775,0.047615689695601926,0.15193839924421515,0.626774589606578,0.06677306617286272,-0.8094727640683641,-0.18506692836810756,-0.03140053683674604
4676,0.4320065257464698,0.2748028709115884,-0.11431898047364975,-0.6721333988012845,0.015972208059446658,0.24028223640292667,-0.28691553389497726,0.06343799540249795,0.03539506635673817,-0.24250965992301066,-0.21111081695277967,-0.008971314311561396,0.1455189699304531,0.6630657428358278,0.08722103954206029,-0.7700009991707011,-0.183980186821054,0.010864659979680447
4677,0.35384267061619923,0.2860033720204005,-0.12447775534457994,-0.6617660030588923,-0.0345787708676778,0.2534903694799895,-0.23599411742397103,0.08414129221018096,0.029063134440868277,-0.251219696550556,-0.15656893641262226,-0.05664015155754176,0.13759175862326556,0.6989981957232541,0.10115258400551985,-0.7314889160849636,-0.18030245411678059,0.049326979644785496
4678,0.25372754098754946,0.3020623624390144,-0.13904035703248563,-0.6477804672015326,-0.0846114510541317,0.26973901686436275,-0.1823693977562919,0.10759445330199591,0.026326520596521963,-0.24267740238251112,-0.11822218155359399,-0.0902126429033755,0.12773359377059235,0.7334933606964016,0.10844128647636442,-0.6956277966117097,-0.17502792413765156,0.07985782971465838
4679,0.13644588067371344,0.3225809455244981,-0.15763431892962965,-0.6298668542706152,-0.13220555477546014,0.28785166506059245,-0.12617425123929804,0.13290789630370603,0.02891204790898816,-0.22185622716452458,-0.09812048232434334,-0.10781783565685643,0.11538772178767776,0.7654094026287648,0.10990280289286658,-0.6639644317948548,-0.16920854389049877,0.10027874671694237
4680,0.011232878636166177,0.34608046896251143,-0.1788984257121562,-0.6076501459193231,-0.1753434151415295,0.30614688073585894,-0.06734240865203311,0.1586961308986019,0.03766718753896181,-0.1936794471969041,-0.09543075124798917,-0.11017348444410202,0.10005625279524843,0.7935282322863335,0.10687015297948799,-0.6377274190314884,-0.16368540599680337,0.11030850430733441
4681,-0.10968290617408616,0.37042415604446477,-0.2008739206311695,-0.5807524805478962,-0.21205475391891548,0.3227733196502556,-0.0057730946644889425,0.18323456965029905,0.05222563866824648,-0.16246793652674063,-0.10729003943446935,-0.09978703740859485,0.08149549354155661,0.8166297201914181,0.10072164767187641,-0.6176639582968181,-0.15894378465154446,0.11126368924423224
4682,-0.21394641919335455,0.39354497868951643,-0.22167934338017414,-0.5488559287465589,-0.2406003700083521,0.33601060139661576,0.05845760236765973,0.20469044127265135,0.07104075269507515,-0.1313773527894927,-0.1295049149059634,-0.08033208809461034,0.059836412660112304,0.8336148763347737,0.09252340122527736,-0.6039198423556389,-0.15509688760327867,0.10572712211252289
4683,-0.29205492982784176,0.4141152832466528,-0.2401225344943555,-0.5117625150367783,-0.2596812051622457,0.34451070812504647,0.1248962928433297,0.22138593401142992,0.09176856285738633,-0.10207700948555298,-0.1572261505423146,-0.05606504086411279,0.03559041503740956,0.8436706636102966,0.08289557586755669,-0.5960227128303248,-0.15197853591655186,0.09713761045167568
4684,-0.33916741693627717,0.43172507036151164,-0.25585260593721026,-0.46945992611840814,-0.26862821204268683,0.34745138790907903,0.1925663505170312,0.23204763452601407,0.111786051061467,-0.07487472358561564,-0.18569030714467827,-0.031171576701769177,0.00953176373905662,0.8464362139172545,0.07209709082150928,-0.593020591457189,-0.14929021515707241,0.08917626675965185
4685,-0.3553141504823877,0.4466036959492474,-0.26909562980603174,-0.4221886183554858,-0.26751020303957573,0.3446115415175359,0.2599311801892319,0.23601429902042814,0.1286918799395953,-0.04917618997850437,-0.21091090190552564,-0.00914574446129457,-0.017507459823529636,0.8421149778050179,0.06025919417163306,-0.5937418209240918,-0.1467380343108512,0.0850226847239901
4686,-0.3446075242984866,0.45928148701070737,-0.28034234398007596,-0.3705028805510484,-0.2571475700079874,0.3363772233515947,0.32502178695053696,0.2333703387370507,0.14081573524344027,-0.02407485431562495,-0.2302292390291093,0.00769977454013393,-0.044851430620760024,0.8315101099493694,0.04760665686498178,-0.5970746228987891,-0.14412897218513354,0.08669245083893884
4687,-0.31400832229973374,0.47039543345514634,-0.2901714628515334,-0.3152718861745998,-0.23900366611897894,0.3235859524276068,0.3857538905041653,0.22489161103068445,0.14766465453376165,0.0011373577781883526,-0.2425833889204737,0.01845871648454378,-0.0721312486903446,0.81595720486871,0.03459118600416189,-0.6021766088223557,-0.14141370349017512,0.09466365375617669
4688,-0.271732064239814,0.4807204151465785,-0.29927602755912663,-0.25762667550992957,-0.21496650104583437,0.30730682215824134,0.44029135241128925,0.21184297579670575,0.1500978750044215,0.026658489095805482,-0.24843294131307492,0.023548818450284115,-0.09934245880890857,0.7971418226300131,0.02192998242329436,-0.6085782292791992,-0.13867669151002127,0.10786234676057571
4689,-0.2254519051854047,0.4911923745676807,-0.3084825392208548,-0.19888342770395817,-0.1870949329462439,0.2886872514222132,0.4872769853872989,0.19575396668588896,0.15003205044445256,0.05210325334144561,-0.2493903928961113,0.024381677033101123,-0.1268105287332163,0.7768660722204181,0.01055502149497145,-0.6161810219120148,-0.13609341485982085,0.12399284470274274
4690,-0.1807929482455688,0.502677215937432,-0.31854600156338053,-0.14046725123350168,-0.15737208360839294,0.26893528400617184,0.5258378007746065,0.17828845527893122,0.14971410156682552,0.07666576861718544,-0.24765545786931253,0.022872425839371546,-0.1550821753506726,0.7568012320011457,0.0015017080992549836,-0.6251630296381634,-0.1338786115979793,0.14012014000769968
4691,-0.1406836436126624,0.5154898235943997,-0.3297296078823465,-0.08382430192319423,-0.12749682123800532,0.24931464886275712,0.5554422931837792,0.16113956208157476,0.150871538131774,0.09939692523286014,-0.24541066041414883,0.020919255802865466,-0.18478434690370293,0.7382709100589815,-0.004227629435728852,-0.6358293858375033,-0.13224287191440198,0.15332714569218098
4692,-0.10571435774670701,0.5289832616738235,-0.34145574360559183,-0.030304822685343624,-0.09873432502197432,0.231080317327081,0.5757395179941807,0.14589841444243623,0.15410762362602992,0.11949612466410131,-0.24430003928162425,0.019952781734393632,-0.2164747147779683,0.7220860394987352,-0.005798123706478364,-0.6484504259806327,-0.13136368230962614,0.16131582456940574
4693,-0.07507974099202408,0.541560820817699,-0.3523360177425512,0.018952542033800812,-0.07185817871868427,0.2153631648857357,0.586467578608534,0.13390219394804137,0.15881274307023285,0.13655704943976343,-0.24508575285205303,0.020636552605957315,-0.25051697119342153,0.7084709196098722,-0.0026689730888302954,-0.6631158064561343,-0.1313660336490945,0.16285408924060296
4694,-0.04749608196222033,0.551191688166236,-0.36063336908505883,0.06309493948438338,-0.047174098822684085,0.20309438584450956,0.587430171839628,0.1261508089444492,0.16354310809372197,0.15070138458245386,-0.2475279111772295,0.02276149167349617,-0.28699686558857374,0.6970778163603442,0.005306936910220106,-0.6796398973361748,-0.13229816802122318,0.15798651242525286
4695,-0.021720187952096737,0.5562431393825167,-0.3649733134577978,0.10157449497335258,-0.024597701113398762,0.19498960849498292,0.5785225072456865,0.12329957227732713,0.16666355151259404,0.16255861428571383,-0.2505397321122149,0.02538139881932211,-0.3256915259585579,0.6870928000374386,0.01782993708230518,-0.6975471709516772,-0.13410690288275806,0.14793818340540588
4696,0.0032723827938334615,0.556189975094741,-0.36492768456070823,0.13413500230639297,-0.003772097895155757,0.1915377812467116,0.5597704246549171,0.12565961313564444,0.1669162960096673,0.1730842478189436,-0.2525790601981871,0.027154940090345248,-0.3661044962935651,0.6774316086409675,0.034177272126276526,-0.7161534461294607,-0.13662373437832143,0.13472599035079558
4697,0.028244740396575096,0.5518932078925038,-0.36123657946881416,0.1608037298463738,0.01579225471104162,0.19292102371467967,0.5313769853634467,0.1331168936057341,0.16375781848426363,0.18327714043880383,-0.2521170379149772,0.0267531957498095,-0.4075707162797021,0.6670078761694502,0.053340672991193605,-0.734733595415251,-0.13959260428177334,0.12061103379531035
4698,0.05366943459744711,0.5453867972977724,-0.35563580505008274,0.18188875636295387,0.03459052987933697,0.1988912280384676,0.4937579323303398,0.14499974476388355,0.1574292938795434,0.19390847864998073,-0.24808237035107805,0.023243850343368955,-0.44938708197777755,0.6549965790851688,0.07422949205905982,-0.7527033011254022,-0.14274028166299202,0.10753344816259092
4699,0.07964417646978061,0.5392584152545377,-0.3503479976003927,0.19794910568277158,0.05303731691630231,0.2087141486811228,0.447537396790757,0.16002168993522914,0.1487470921605003,0.20538173359913436,-0.24029517045220727,0.016466820339223087,-0.4908778554715082,0.6410034402971463,0.09577302556704304,-0.7696883028916325,-0.1458429401402339,0.09666945835246743
4700,0.10575687091218677,0.5358261648793197,-0.3473813375993019,0.20972057584692894,0.07144105524982391,0.2212436110758802,0.39347952209516013,0.17637295957124088,0.13866715573872757,0.21772123857010062,-0.229691929331024,0.0072315868153214335,-0.5314073460759523,0.625119824467635,0.11695982278415817,-0.7855056551732887,-0.1487627753689318,0.08823885420389121
4701,0.1310218215806036,0.5363680630151713,-0.34784997000490825,0.21800303883292482,0.09002061066422784,0.2351017868354901,0.3323844683391741,0.19193983813023907,0.12779715351335263,0.23067573566418909,-0.21815207546969384,-0.0028285804929198965,-0.5703975943386703,0.6078828895027615,0.13687158522682807,-0.8001172514601458,-0.15145342104833492,0.08164628028058041
4702,0.1540663399908111,0.5405519222573056,-0.35146508753113126,0.2235796205300593,0.10893710103060728,0.24881685913694196,0.265022818953522,0.2045148895561446,0.11604604207699198,0.2439370404930028,-0.2079394612964508,-0.011738942824075504,-0.6073493165674896,0.5901635006654062,0.15472767073789706,-0.8135638772915503,-0.15393384641145702,0.07589756582044527
4703,0.17354700549390967,0.5462682059794763,-0.35639533530876766,0.22718943237656464,0.12830414158837344,0.2608557403763767,0.19214790431440054,0.21196297449594814,0.10261186528967436,0.25734810291728905,-0.20102451292549495,-0.017775687342886592,-0.6418598750611004,0.5730301718248596,0.1699230550182309,-0.825877723881427,-0.15624172572887962,0.07008798192150612
4704,0.18864067976658405,0.5500145361489552,-0.35962080750422654,0.2295510337933373,0.14819072993675753,0.2695790963040616,0.11458341863789445,0.21239981253677453,0.08639328074525543,0.2709572546430157,-0.1986252282897265,-0.019870872630921133,-0.6736292515929101,0.5575760910474044,0.1820579279664074,-0.8370151766356768,-0.15839259369281988,0.06370827704768245
4705,0.19940717779233408,0.5476793766931367,-0.35761084549800937,0.23139377512976655,0.16858736341239244,0.27322882872051313,0.033309884020515046,0.2044691615348091,0.06653500222045605,0.284963552349879,-0.20106294721160256,-0.017742120811405693,-0.7024650999828037,0.5447651459561638,0.1909666620127377,-0.8468330039413448,-0.16036423146627998,0.056701525450256085
4706,0.20692859924651885,0.5354959870474232,-0.3470957661473577,0.2334677826307603,0.1893417928217651,0.2700214227275748,-0.05052453658653322,0.18770960704463668,0.0428540941635942,0.29963726663999424,-0.20784122682889927,-0.011824703717940643,-0.7282931499148565,0.5353003598926092,0.19675076626619958,-0.8551062530811513,-0.16210340366691656,0.04935408284821641
4707,0.21315507179461135,0.5109167866045561,-0.3257433510880038,0.23651606321496055,0.2100613886300391,0.2583824100409231,-0.1356902251428207,0.1629058045656413,0.01599764429126349,0.3152175259769898,-0.21788627886661172,-0.0030604296463978553,-0.7511728375534212,0.529558986664521,0.19979434218615633,-0.8615812307134014,-0.1635611284590648,0.04212116191317117
4708,0.22046748195664256,0.4732737354086771,-0.29271219255031,0.24119184864903387,0.23002678354876127,0.23732669712942345,-0.2210055064276374,0.13226398671454298,-0.01264563470038127,0.33183507525291267,-0.22981720564333707,0.007340751239664822,-0.7713096507430925,0.5275839351467742,0.2007507169560241,-0.8660366918971198,-0.16473677177365442,0.03548212719653221
4709,0.2311262902687532,0.42414714441694734,-0.24909068516061006,0.24793188049525794,0.248202158777167,0.2069100331396454,-0.30534137871623435,0.09922797172180653,-0.04112829390653194,0.34950818303406805,-0.24214086757778897,0.018073524432453025,-0.7890425349135819,0.5290986248056269,0.20046771114873918,-0.8683202320236395,-0.1656937140981506,0.029871673871161297
4710,0.24671554191422684,0.36728164174066835,-0.19804076605646348,0.25683175473840425,0.26342160732977615,0.16858657528957433,-0.38740153733461613,0.06783456052769399,-0.06722759827480629,0.3681789926593477,-0.25331960942818976,0.027798917803053325,-0.8048186551104308,0.5335377487479438,0.19988288724525516,-0.8683651968484158,-0.1665445555315842,0.025692535177199938
4711,0.26765729642017266,0.3080271037460527,-0.1444475063171481,0.2675679674019036,0.2747673884777686,0.1253303471729179,-0.4654234873543459,0.041718525097241166,-0.08889448571108771,0.3877424319673568,-0.2618195464048799,0.035186690814963395,-0.8191510340386782,0.5400904057477234,0.19990087806059287,-0.8661834598285154,-0.1674197293655827,0.02336184011239051
4712,0.29293364718763115,0.25230673937515924,-0.09391865649257392,0.27944340659493183,0.2820179063800454,0.08131455044738933,-0.5370489667924814,0.02306726890123989,-0.10479851632553872,0.40805090136027156,-0.2662827076078844,0.03906330964048488,-0.8325604101533394,0.5477578646452612,0.20125652706998065,-0.8618340453335448,-0.16843167718190966,0.023288327667135622
4713,0.3201317533042447,0.2053069773486378,-0.051370848406624425,0.29155561935586305,0.28592097932767535,0.04117417652758881,-0.5995789720506877,0.012001424701045371,-0.11471024512013961,0.42889440534272594,-0.26585032188917324,0.03868781212840311,-0.8455114209402317,0.5554291489996972,0.2044079227568505,-0.8553897372266784,-0.16964541747979422,0.025694429694986143
4714,0.3458544705431532,0.17023676945124233,-0.019752931338508195,0.3030144660232168,0.2880904359497125,0.009079223629826272,-0.650529506778105,0.00673836184282961,-0.1195156839310787,0.44999798524874657,-0.2604187220867449,0.03396956408923768,-0.8583555561451603,0.5619704252652047,0.20947250864146683,-0.8469035159878242,-0.17105754213798474,0.030435685992775685
4715,0.3663413298252489,0.14773996567334846,0.00044160046537844444,0.3130949394843836,0.2905876276063797,-0.011991072441229544,-0.688182732984016,0.004473093171195153,-0.12083723280051084,0.4710419597714264,-0.2506843877375653,0.025507206621748102,-0.8712886962595211,0.5663149010280979,0.21621552280841505,-0.8363759602872725,-0.17258395774605984,0.03692836598846205
4716,0.3779416271148144,0.1362152296332506,0.010754731044011034,0.32128740344021955,0.29539626020759857,-0.020576842546248475,-0.7118926437825438,0.0025133162437098733,-0.12048960085295624,0.49166318999602887,-0.2380068303564532,0.014474468745713898,-0.884329309304231,0.5675509061519148,0.22411150506058197,-0.8237368366975724,-0.17406139151847022,0.04417037287615533
4717,0.3773306841512156,0.1328451258360217,0.013766001926957427,0.3272690703243466,0.30400319426259115,-0.01669331847548383,-0.7221394574733275,-0.0008516927545932917,-0.12000252477178364,0.5114080499339819,-0.2241673250430145,0.0024164974785088056,-0.8973239763022933,0.5649919305174613,0.23246494473038726,-0.8088441995397471,-0.17525891021597817,0.050839784316753844
4718,0.3618176226938503,0.13490873549749893,0.011922358159573987,0.33087758367738185,0.3171612059737474,-0.001601191207186936,-0.7203971076724969,-0.0060230802767435865,-0.12021346062209304,0.5296109833448346,-0.21108531572286227,-0.00899355319595796,-0.9099668548803572,0.558226227447258,0.240576729723051,-0.791499114827346,-0.17589778764318797,0.055441954655709225
4719,0.3301257737959371,0.14083490158685308,0.006623552509589237,0.3321158539157234,0.3348606359621129,0.022436885938671436,-0.7088644146845597,-0.012297952159124215,-0.12096088374454583,0.5452490993429382,-0.20058211321029784,-0.018162018015448256,-0.9218127711541657,0.547097112602515,0.24784844645963822,-0.7714497752551753,-0.17565348611438936,0.05650876148747952
4720,0.283515516487173,0.15059370220738644,-0.002115644712683329,0.33118881912944165,0.3564329640240278,0.05238064409751897,-0.6900661284932764,-0.018403123046015657,-0.1209743138367032,0.5568091950940379,-0.19420382585749296,-0.023732754454348304,-0.9322794597850007,0.5316676422644384,0.2538398939078301,-0.7483842132400875,-0.1741555243558347,0.05280448947617278
