,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible
6761,0.4948382426869571,0.2869115130275961,0.074519933101856,-0.9654477156231243,-0.7511004853510246,-0.025524509256604322,-0.29721431545564403,0.18174712127677783,-0.06270034200970043,-0.16438165349125855,0.3531542617822869,0.12272916894847063,0.05306159033190272,-0.04588048307356862,-0.02241736152878604,0.31227504388706184,0.614796829027771,-0.7399803507872785,-0.025485711194573768,-0.2377652542091222,0.6208366489542572,-0.07381922319168754,0.010197504864039031,0.6175295812716595,,
6762,0.4450819560511683,0.28948202135971446,0.06851500663527776,-0.9511129297979803,-0.7751188872942525,-0.01934933321999799,-0.25158901029721126,0.1672346187292304,-0.05659183139879409,-0.19023029615353204,0.34947887290933877,0.10663343220200083,0.07576404185815955,-0.022601063016133738,-0.06106276492445151,0.3004568047551124,0.6324201351393655,-0.7310541209858449,-0.0030536216894541113,-0.23745955365870275,0.6450720164205976,-0.07605554680463855,0.010301022335780674,0.6172030804851663,,
6763,0.3820274112396391,0.29363128162091545,0.05879799669145047,-0.9316784675842746,-0.7994797840311033,-0.012693164427899473,-0.19886443098352824,0.15244825884681967,-0.04572895589031656,-0.2186257660003722,0.34368436979160855,0.08879311128660206,0.1136711123030536,0.00028688883657124187,-0.09910670293427704,0.28768589450643356,0.6506628464803978,-0.7216262591612257,0.01886092225384628,-0.236603983126788,0.667140081315281,-0.07746258106677895,0.010217376836150205,0.6172746140099816,,
6764,0.30529829126729946,0.2997023515035053,0.04452951335236044,-0.9071189411958873,-0.8235763728057538,-0.006088021250659548,-0.13938214028991336,0.13718079600036237,-0.029406924350215524,-0.24914506825038019,0.3352806407210094,0.0693958945631854,0.16005451846198637,0.02150152012061257,-0.13437190701882096,0.27326446088972234,0.6699170086253214,-0.7113823639829078,0.0387506774193036,-0.23478750733868903,0.6846563030271662,-0.07787991217633261,0.009933108979781391,0.6177768506999584,,
6765,0.21701165991326876,0.3079627545045398,0.025025895762511574,-0.8776010951046169,-0.8465851274513737,-4.42657357542231e-05,-0.07392631737208466,0.12104814583263179,-0.0075121076130187925,-0.28120040746455155,0.3238869865220364,0.048727652259680454,0.2083681046905681,0.040234281704748964,-0.165483650841447,0.256621588185584,0.6904372694883278,-0.7001639291322689,0.055316679030921856,-0.2317722711344864,0.696656513769716,-0.07719055290922472,0.009468443078716193,0.6187199291649128,,
6766,0.122227199538947,0.3184922084496633,3.238560962759429e-05,-0.8434744927077056,-0.8675086529799442,0.004991297052773902,-0.0036832091126658417,0.10354829762644968,0.01943439525086288,-0.314049923255464,0.30930253963780263,0.027176690740548848,0.25365044835935846,0.056154255601868375,-0.1918837636364441,0.23742440400622655,0.7121775960714087,-0.6880509476388608,0.06766978947160451,-0.22756622679710103,0.7033914600602658,-0.07533416392801917,0.008879330714005373,0.6200882659860529,,
6767,0.028337163643418206,0.3310596696685537,-0.029960124706866154,-0.8052502479003136,-0.8852559239631925,0.00867151290577417,0.06983996718580343,0.0841714691206874,0.050310892198232704,-0.3468291812771469,0.2915778376273206,0.00522899773497687,0.29311341650578737,0.0692019659704941,-0.21348199509209032,0.2156155131276145,0.7347019500457812,-0.6753808003324367,0.07540159610982688,-0.2223992507839868,0.7058141230089006,-0.0723144695450928,0.008251460956879342,0.6218428087403829,,
6768,-0.05664559249854151,0.34508344905183486,-0.06358388172844442,-0.7635609508804995,-0.8987501618444615,0.010791079176398988,0.14492621456932198,0.06255014598093833,0.08348718416347478,-0.378615253776995,0.2710529187366353,-0.01655770036545845,0.32594214177620406,0.0793850195964183,-0.23030822911594384,0.1913926378653319,0.7572076230389673,-0.6626780116918647,0.07854690489193716,-0.21662652745257516,0.7050446652544304,-0.06819854572174,0.0076896901708174425,0.6239223502649369,,
6769,-0.12609819503027897,0.3597232590712478,-0.09879352469595881,-0.7191175939865245,-0.9070464571107618,0.011331551808084095,0.21977910842733794,0.03861786626286445,0.11696540459585458,-0.408493332054625,0.24837527940710435,-0.03758421889568009,0.3526325171476168,0.08669206964860265,-0.24236360432847548,0.1651314107957631,0.7786523055614301,-0.6505192452870918,0.07747336434234531,-0.21060522262614179,0.7020317891320769,-0.06311576849761891,0.0073119112967487965,0.6262463449372853,,
6770,-0.176037930688137,0.3740562838314456,-0.1333033162755185,-0.6726652438163278,-0.9094385068549109,0.010491614767091706,0.29265966807508303,0.012729521559150747,0.14861109109190962,-0.435633120132785,0.22445036285971387,-0.05725237419520268,0.3742904047945945,0.09112681056198535,-0.24967184307389534,0.1372874345103945,0.7979347760874005,-0.6393922061720672,0.07273975563910984,-0.20459097181811325,0.6974722132236206,-0.057248957794996724,0.007239047399008269,0.6287181004601052,,
6771,-0.20527306179624116,0.3872181566870132,-0.16496653729389732,-0.624938489468815,-0.9055133797500209,0.008693963470319366,0.36200748591749243,-0.014301587765473855,0.17641483561545823,-0.4593548380754192,0.20036177645115627,-0.075007109218026,0.3921449704125499,0.09277664942380826,-0.2523890339527516,0.10830503664993696,0.8140396308408591,-0.6296196518588457,0.0649642701100892,-0.19869389169032936,0.6918952683761008,-0.05082388362093426,0.007588498142620859,0.6312272186376187,,
6772,-0.21493976298540218,0.3984651068204561,-0.19196113817738913,-0.5766187489740782,-0.8951826882045932,0.006541197897878881,0.4265284238507816,-0.04127850487860407,0.1987135040988086,-0.47917481750014757,0.17725392653043825,-0.0903827899949925,0.4072872678473567,0.09185627648717287,-0.2508733544331635,0.07855487188756305,0.8261582957487505,-0.6213581737077796,0.05472274899078822,-0.19289155204943542,0.6857903330206563,-0.04409181656841421,0.008458425432376737,0.6336565422008369,,
