;0;1
0;0,04757609814405441;0,016250964254140854
1;0,01792779341340065;0,012389898300170898
2;0,01597299352288246;0,012015621177852154
3;0,015584112703800201;0,011839094571769238
4;0,0153779205866158;0,011735453270375729
5;0,015200329106301069;0,011669154278934002
6;0,015058669168502093;0,011595756746828556
7;0,014717901311814784;0,011033925227820873
8;0,014295060560107231;0,010904677212238312
9;0,01413655411452055;0,010782858356833458
10;0,014058308396488427;0,010785599239170551
11;0,0139551623724401;0,010830246843397617
