,sLAnkleAngles,cLAnkleAngles,pLAnkleAngles,sLHipAngles,cLHipAngles,pLHipAngles,sLKneeAngles,cLKneeAngles,pLKneeAngles,sLWristAngles,cLWristAngles,pLWristAngles,sRAnkleAngles,cRAnkleAngles,pRAnkleAngles,sRHipAngles,cRHipAngles,pRHipAngles,sRKneeAngles,cRKneeAngles,pRKneeAngles,sRWristAngles,cRWristAngles,pRWristAngles,Type,Visible
5003,-0.12813925252251357,0.5069203182465472,-0.36056599829118874,0.36822015141866693,-0.2765713843491391,0.41723271093849745,-0.5846202685979456,0.18679701758416378,-0.05702527799969981,-0.4595558990304496,-0.27332105624989456,-0.0036708506712196387,0.2932458729132117,0.186668830689956,-0.1646220144395294,-0.5655348051383607,0.41860581733405056,0.4239445816299272,-0.7700136870526209,0.09961009111414021,-0.18317064022225704,0.13258400898567047,0.3004644418348903,0.40226502175858325,A,False
5004,-0.13142569532004333,0.4804043794157147,-0.32387478412623394,0.37589487468508165,-0.28069334623226094,0.39873946434011986,-0.6594585488606901,0.16343147757492904,-0.08025633811600019,-0.4598728810672076,-0.2724456918552747,-0.0049814159326730945,0.3158493355990324,0.18640051538431646,-0.16434109399695862,-0.585656336165171,0.4023173406494771,0.4139813584035028,-0.7652984029085769,0.09986004725109132,-0.15988119130990108,0.14332139873780858,0.2973603270423646,0.40872622636812084,A,False
5005,-0.1289812500495734,0.45705316209941516,-0.2911541929502445,0.3826621301185382,-0.2859660849232082,0.37754016577200344,-0.7281397438581312,0.14473971628441085,-0.09602333046525302,-0.46063147852483566,-0.27122028431714007,-0.00661055090537932,0.33905566097291384,0.1847082361310104,-0.16256919233941347,-0.6043056772065221,0.38645655004612545,0.403523466638511,-0.7572924351461701,0.09978935432905112,-0.13772672609386627,0.1544707631619937,0.2958066488824189,0.41540381519642433,A,False
5006,-0.12010331353526793,0.4376741452912831,-0.26374981366685446,0.3885387533585085,-0.29264769674815727,0.35543502575408037,-0.7883739536757871,0.13184840968644385,-0.1063719542721615,-0.4621440969388393,-0.2708797971333876,-0.008758790175840692,0.36200365914546184,0.18159833783064494,-0.159312555613477,-0.6223530155229189,0.37007482784965773,0.39370549734904503,-0.7467104522899848,0.09909612694496062,-0.11801778691866138,0.16599216448491338,0.29560511044186,0.42223695658459515,A,False
5007,-0.10588263802726772,0.42208299124109416,-0.24156135359668418,0.39348390902414465,-0.3006891724687526,0.3345865702064277,-0.8380941361638096,0.1248360166786211,-0.11480778437225714,-0.4646016611614746,-0.2725229091408724,-0.011509801044498391,0.3837222683814612,0.17794164795596723,-0.15548263974646892,-0.6406071608282622,0.35200949019347316,0.3854828406247255,-0.7342932594727147,0.09770905296870347,-0.10099096941366759,0.17776833068213405,0.29650695972936836,0.4291285827312439,A,False
5008,-0.08932363169742674,0.4093968400703514,-0.22342803904815578,0.3973647925764143,-0.30942059568791647,0.3172924520319509,-0.875815892575645,0.12266611389042015,-0.12511294215637925,-0.46806030960810674,-0.2770332580148138,-0.014817537300142125,0.4032642393335477,0.17523937911275778,-0.15265192515346648,-0.6596892807748722,0.3310967374527085,0.37951193545615736,-0.7206706214280236,0.0957397747908193,-0.08594153873817179,0.18962297033190856,0.29823187509580285,0.4359592833429775,A,False
5009,-0.07504324859269185,0.3986215388396661,-0.20797823992437603,0.3999608392279712,-0.31741340409507524,0.3056810977083515,-0.9008837857304199,0.12346050153704335,-0.139961202858933,-0.4724476996589354,-0.2850265938872907,-0.018523506549114277,0.41985779018733904,0.17522595194489865,-0.15263785831084942,-0.6799041474869092,0.30641748766816157,0.37606468415679295,-0.7062009601040269,0.09339117800152308,-0.0715526117126255,0.20134636083197632,0.3005031992273055,0.4426025135491256,A,False
5010,-0.06865668425475469,0.3893094820059124,-0.19459613881364868,0.40105663338971187,-0.32265707916792796,0.30135598409384556,-0.9134558361160178,0.12506688448526826,-0.15984132132261086,-0.4775693639107349,-0.2968310902220931,-0.022381211410751667,0.43297071407435284,0.17947654124021217,-0.1570903393193106,-0.7011485939203024,0.27752119765364336,0.375035589934666,-0.6908532523434967,0.0908434356387926,-0.05628973203321819,0.21270555739702113,0.3030604824468459,0.44893125909893317,A,False
5011,-0.0757292694529399,0.3820931844241251,-0.18420917486229527,0.4005847429524714,-0.32303043268546916,0.3050615980304783,-0.9142267375753956,0.12573391080736473,-0.1824769290049829,-0.48314116943573804,-0.3124833675093175,-0.026101444975152988,0.4422215290998355,0.18905799490518693,-0.16712324480027818,-0.72287569784914,0.2445667195068526,0.37602549279492603,-0.6741475554373639,0.08817847471039286,-0.03878152658026501,0.22347521722051944,0.3056902067562097,0.4548282688473939,,
5012,-0.10025187040515238,0.3789471372768849,-0.1796768256103547,0.3987642551075792,-0.3168879794699161,0.3164874042625503,-0.9040267436656444,0.12466470040008093,-0.20281599092844327,-0.4888188955397317,-0.3317509401507154,-0.029391830484543746,0.4471628228201703,0.20427704479422815,-0.18304726849503528,-0.7441063554906358,0.20831303981580174,0.37845211485815256,-0.6551613564237353,0.08539567765946932,-0.018138628800093315,0.23343770901333993,0.3082329735705911,0.46019271995244626,,
5013,-0.1426600167368237,0.3830559128685811,-0.1855956661637187,0.39616762637274294,-0.3035337313491354,0.3343040937439561,-0.8834933428254286,0.12226404747485908,-0.21363273257337545,-0.4942324219214139,-0.3541600505975243,-0.03199569367824728,0.4470537695251813,0.22468613722734831,-0.2043730443380113,-0.7634924013178599,0.1699731153264954,0.38166663344504204,-0.6326031918081547,0.08250572788936417,0.005860039933857308,0.24240589703240212,0.3105971745079177,0.4649405933790369,,
5014,-0.19805707628738745,0.3981145328964508,-0.20725031358504975,0.3936502057395739,-0.2833785111130157,0.35645290822883435,-0.8529890280909145,0.11998117114824636,-0.2068852874666317,-0.4990173573810507,-0.37903658681576013,-0.03371692107337387,0.440630266281655,0.2492924219547834,-0.23003008040091932,-0.7794293575674917,0.13096453285018672,0.3850405723079102,-0.6049353926408656,0.07965900214542554,0.032755387699274996,0.2501987358807485,0.3127615282363543,0.46899462916532575,,
